timeStamp,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711229304.408574,51,51,0.1745490234375,0.009769921875,0.0037597412109374997,0.0080725341796875,0.0052147705078125,0.0041231689453125,0.0042046875,0.0032486572265625
1711229305.4207046,47,38,0.22575915527343748,0.02157626953125,0.0042374267578125,0.0040847167968749995,0.0065770751953125,0.0033558837890625,0.0017936279296875,0.00101865234375
1711229306.4230993,69,41,0.2067132568359375,0.009002197265625,0.00381708984375,0.0045925048828125,0.0042444580078125,0.0061072998046875,0.003498046875,0.002580029296875
1711229307.42053,64,24,0.434501806640625,0.03054111328125,0.0017536376953125,0.008486938476562499,0.0042112792968749995,0.0048583740234375,0.003902783203125,0.002559375
1711229308.4139454,35,1,0.1053474609375,0.0721810546875,0.004881005859375,0.0021781494140625,0.0027123046875,0.00212783203125,0.002031591796875,0.0017088134765625
1711229309.4322767,34,29,0.11694638671875,0.009870556640625,0.0065805908203125,0.0068671142578125,0.003318310546875,0.001267822265625,0.00125595703125,0.0007697021484375
1711229310.4131231,21,43,0.4385594970703125,0.014030419921874999,0.0098896728515625,0.00283447265625,0.002067626953125,0.0043178466796875,0.00347080078125,0.001266943359375
1711229311.4093769,24,57,0.0823968017578125,0.0639265869140625,0.0043925537109375,0.0137928955078125,0.0086170166015625,0.006241552734375,0.0025749755859375,0.0048454101562499996
1711229312.4368494,47,90,0.2430193359375,0.02153408203125,0.011362060546875,0.009036254882812499,0.012379394531249999,0.0042328125,0.012908935546875,0.0050504150390625
1711229313.4139473,41,60,0.23310791015625,0.024215185546875,0.0010083251953125,0.0032150390625,0.0014991943359375,0.0012812255859375,0.00044670410156249997,0.00029970703125
1711229314.413337,41,60,0.0866603759765625,0.0004840576171875,0.00010546875,6.0205078124999997e-05,0.0001087646484375,0.0001900634765625,5.4052734374999997e-05,7.998046875e-05
1711229315.4243524,48,37,0.0804882568359375,0.018442529296875,0.0014086669921875,0.003541552734375,0.0017132080078125,0.0055283203125,0.0051978515624999996,0.0024097412109375
1711229316.419915,63,40,0.08969633789062499,0.0041748046874999995,0.000120849609375,0.0015879638671875,0.000828369140625,0.0011597167968749999,0.0006708251953125,0.0009984375
1711229318.411266,84,41,0.0462065185546875,0.002126953125,0.0009911865234375,0.0009896484375,0.0025806884765625,0.0016815673828125,0.0018129638671874999,0.0007402587890625
1711229320.4098046,53,30,0.0304051025390625,0.0129392578125,0.00350947265625,0.0015097412109374999,0.00095888671875,0.0008738525390625,0.0004181396484375,0.001120166015625
1711229321.4377966,66,34,0.025740966796875,0.0054569091796874995,0.0013660400390625,0.0015361083984375,0.00104677734375,0.0009834960937499999,0.001607080078125,0.0009
1711229322.416407,50,53,0.3680822021484375,0.0111763916015625,0.0047586181640625,0.00962490234375,0.0028571044921875,0.0032170166015625,0.0036938232421875,0.0038946533203124997
1711229323.4212706,51,56,0.017007275390625,0.030015966796874998,0.0034415771484375,0.0013548339843749999,0.0024330322265625,0.004700830078125,0.00222451171875,0.0015945556640625
1711229324.4237072,77,57,0.021510131835937498,0.0100663330078125,0.0045169189453125,0.0013581298828125,0.0028988525390625,0.00368701171875,0.0018837158203125,0.0023693115234374998
1711229325.4208865,81,57,0.01344638671875,0.008750390625,0.0034718994140625,0.0014262451171875,0.0022412109375,0.0023200927734375,0.0032943603515625,0.002429736328125
1711229326.4239767,69,53,0.1132842041015625,0.0594511962890625,0.03273134765625,0.01321171875,0.0036468017578125,0.006263525390625,0.013190405273437499,0.006669580078125
1711229327.4103568,69,53,0.19913994140625,0.0418295654296875,0.00602314453125,0.018134912109374998,0.017684252929687498,0.013443310546875,0.0043354248046875,0.0047197265625
1711229328.4221365,69,53,0.14587822265625,0.0087312744140625,0.017804223632812498,0.02960947265625,0.02942841796875,0.0103264892578125,0.004264892578125,0.0030684814453125
1711229329.411806,84,67,0.7747978271484375,0.0077060302734375,0.0021944091796875,0.017401025390624998,0.023200048828125,0.03475810546875,0.0119401611328125,0.00552041015625
1711229330.4131176,64,57,0.0491754638671875,0.0037927001953125,0.0006356689453125,0.00030322265625,0.0004640625,0.0005150390625,0.0004963623046875,0.0002107177734375
1711229331.4096446,53,77,0.051101806640625,0.00700224609375,0.0009670166015625,0.0136951171875,0.001917333984375,0.0027758056640625,0.0047362060546875,0.0030280517578124997
1711229333.4112082,37,74,0.1944542724609375,0.002087841796875,0.003443115234375,0.002029833984375,0.000997119140625,0.00070751953125,0.000372216796875,0.0004801025390625
