timeStamp,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931014.0471582,30,27,0.0399157470703125,0.027481640624999998,0.009818701171875,0.001866796875,0.0014236083984375,0.003167138671875,0.0009318603515625,0.001416357421875
1711931015.035649,47,26,0.0343017333984375,0.008216674804687499,0.0012673828125,0.0032020751953125,0.0010017333984374999,0.0023055908203125,0.0013849365234375,0.0012799072265625
1711931016.055066,40,41,0.031415844726562496,0.0065889404296875,0.00843662109375,0.0065783935546875,0.0012799072265625,0.0014345947265625,0.001079296875,0.0006029296875
1711931017.0424151,43,56,0.016704052734375,0.007319091796875,0.0049412109375,0.0023794189453125,0.002073779296875,0.0010740234374999999,0.0010997314453125,0.0005759033203124999
1711931018.0602822,29,57,0.06647937011718749,0.0166475830078125,0.00700751953125,0.003385546875,0.0059750244140625,0.001252001953125,0.0008551757812499999,0.0008015625
1711931019.0479019,23,67,0.020369970703125,0.0027516357421875,0.0044237548828124995,0.000539208984375,0.0011972900390625,0.0010092041015625,0.00047900390625,0.0006646728515625
1711931020.067151,30,61,0.0108547119140625,0.003355224609375,0.00452197265625,0.0007875,0.0012073974609375,0.0008384765625,0.0012777099609375,0.0011102783203125
1711931021.0546467,53,53,0.0330888427734375,0.00379423828125,0.00136669921875,0.0006624755859375,0.00047087402343749997,0.00116630859375,0.00023115234375,0.0001434814453125
1711931022.0431519,75,60,0.1460865234375,0.008644482421875,0.0056135742187499995,0.0039952880859375,0.0022216552734375,0.0023697509765625,0.0006591796874999999,0.0005921630859375
1711931023.033251,77,56,0.0190601806640625,0.0087391845703125,0.0097784912109375,0.001409765625,0.0020208251953125,0.002773388671875,0.000763330078125,0.0006758789062499999
1711931024.0506434,78,54,0.2404219482421875,0.00807626953125,0.0038564208984375,0.0045476806640624996,0.00139658203125,0.0017789062499999999,0.0009191162109375,0.00127177734375
1711931025.0389135,43,54,0.0182410400390625,0.0128805908203125,0.002899072265625,0.0037228271484375,0.0042312744140625,0.0007231201171875,0.0010546875,0.0006462158203125
1711931027.045766,41,37,0.0127641357421875,0.0127628173828125,0.001948974609375,0.0017230957031249999,0.0063876708984374996,0.00105556640625,0.0012739746093749999,0.0010716064453124999
1711931028.0661972,44,21,0.010693872070312499,0.0022818603515624997,0.00025751953125,0.000292236328125,0.00014853515624999999,0.000346728515625,6.943359375e-05,8.89892578125e-05
1711931029.0566633,77,30,0.0143571533203125,0.004148876953125,0.0063933837890625,0.001480517578125,0.0011801513671875,0.002165625,0.0011001708984374999,0.00064423828125
