timeStamp,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711228450.4778295,30,30,0.017411572265624998,0.0076660400390625,0.000691259765625,0.000523388671875,0.0018487792968749999,0.000714990234375,0.000366943359375,0.000142822265625
1711228451.460709,26,43,0.01944931640625,0.0036894287109375,0.0014908447265625,0.00163212890625,0.00078837890625,0.000767724609375,0.0004682373046875,0.0002195068359375
1711228452.4767597,17,54,0.0122091064453125,0.013764111328125,0.0079771728515625,0.0033699462890625,0.0027388916015624997,0.0020599365234375,0.0015119384765625,0.0006695068359374999
1711228453.4805677,17,51,0.0021003662109375,0.0030399169921875,0.000340576171875,0.000335302734375,0.0003900146484375,0.0006427001953125,0.00017490234374999998,0.0004763671875
1711228454.4594874,30,80,0.0379916015625,0.0032526123046875,0.0076497802734375,0.0053738525390625,0.002924560546875,0.0046193115234375,0.0011652099609374999,0.0011548828124999999
1711228455.4647908,37,78,0.0074155517578125,0.0038764160156249997,0.0017883544921875,0.0038322509765625,0.0057302490234375,0.001485791015625,0.0012034423828125,0.0006677490234375
1711228456.4683034,34,81,0.004990869140625,0.0031928466796875,0.00207685546875,0.0016688232421875,0.0014174560546875,0.00049921875,0.00040297851562499996,0.0001634765625
1711228457.4793315,21,93,0.0809017822265625,0.006662548828125,0.0020608154296875,0.0016323486328125,0.0010417236328125,0.0005165771484375,0.000534814453125,0.0001153564453125
1711228458.4748714,20,77,0.01439296875,0.0017211181640625,0.0008472656249999999,0.0004075927734375,0.0013798828125,0.00076201171875,0.00012392578124999999,0.000225
1711228459.470234,23,69,0.0038718017578125,0.004040771484375,0.0019667724609375,0.0010487548828125,0.0054468017578125,0.0015484130859375,0.0008756103515625,0.0002863037109375
1711228460.4591427,20,51,0.0606807861328125,0.006576416015624999,0.0009015380859375,0.00054228515625,0.0007758544921874999,0.00037441406249999996,0.0002373046875,0.000126123046875
1711228461.4847305,38,40,0.0016582763671875,0.0013102294921875,0.0001527099609375,0.00024982910156249997,0.0006528076171874999,0.00052119140625,0.0001210693359375,0.0003175048828125
1711228462.4802425,35,43,0.011484228515625,0.0075023437499999995,0.001328466796875,0.004236328125,0.0026641845703125,0.0024448974609375,0.0008419921875,0.00053525390625
1711228463.483884,13,44,0.055212670898437496,0.0028373291015624997,0.000569091796875,0.000652587890625,0.0003860595703125,0.0001017333984375,7.822265625e-05,5.6030273437499996e-05
1711228464.4872928,24,61,0.01200146484375,0.0038783935546875,0.0004155029296875,0.0044279296875,0.001885693359375,0.0009474609375,0.000513720703125,0.00102041015625
1711228465.4754539,8,81,0.002845458984375,0.0041262451171875,0.004067138671875,0.0041684326171875,0.0067475830078124995,0.00065302734375,0.00063720703125,0.0006873046875
1711228467.446302,16,64,0.03325078125,0.005490966796875,0.0005025146484375,0.0004203369140625,0.00072333984375,0.0006550048828125,0.0002252197265625,0.00029904785156249997
