timeStamp,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711934261.3175035,51,30,0.010657397460937499,0.0037588623046875,0.0003218994140625,4.1748046874999996e-05,0.0003034423828125,0.000608203125,0.0002546630859375,0.0001338134765625
1711934263.3251483,14,40,0.0177835693359375,0.0214481689453125,0.0053901123046875,0.003415869140625,0.0014038330078125,0.000997998046875,0.0007664062499999999,0.0009711914062499999
1711934264.313654,14,40,0.459431103515625,0.11517187499999999,0.032142919921875,0.0082729248046875,0.0463620849609375,0.015622119140625,0.011141015625,0.01044580078125
1711934265.3026686,14,40,0.028090942382812498,0.0006009521484375,5.11962890625e-05,0.00010458984375,0.0001232666015625,5.16357421875e-05,7.5146484375e-05,2.4609375e-05
1711934266.3215134,14,40,0.1381902099609375,0.0159572021484375,0.0016182861328125,0.002130908203125,0.0028175537109375,0.003439599609375,0.002609033203125,0.0023069091796875
1711934267.309663,35,40,0.054687744140625,0.0048425537109375,0.0008764892578125,0.0006400634765625,0.002662646484375,0.0010034912109375,0.0010188720703125,0.0007655273437499999
1711934268.2991874,44,41,0.0044896728515625,0.0087328125,0.0008208984375,0.0006835693359375,0.0017701171875,0.0042987304687499995,0.0037641357421875,0.00344443359375
1711934270.3079445,96,53,0.0097310302734375,0.0029406005859374997,0.0009635009765625,0.0015207275390624999,0.00151435546875,0.000714990234375,0.0005838134765624999,0.000474169921875
1711934271.3281806,97,64,0.0009344970703125,0.004424853515625,0.009525585937499999,0.0018261474609375,0.005396923828125,0.0062461669921875,0.00213662109375,0.0028439208984375
1711934272.318093,78,77,0.023677075195312498,0.0046973144531249995,0.0018920654296874998,0.0003640869140625,0.00121025390625,0.000828369140625,0.00052119140625,0.0009263671875
1711934273.3407845,74,78,0.018861328125,0.0050036132812499995,0.007372705078125,0.0004060546875,0.002073779296875,0.0019166748046875,0.0012122314453125,0.0017092529296875
1711934274.3017867,56,74,0.0932820556640625,0.0209819091796875,0.0050904052734375,0.00198193359375,0.0013056152343749999,0.0012847412109375,0.000537451171875,0.0007486083984375
1711934275.3233793,56,69,0.00183779296875,0.002722412109375,0.0032016357421875,0.0021851806640625,0.0049273681640625,0.0030869384765625,0.0018481201171875,0.0024486328125
1711934276.3158786,63,77,0.026947265624999998,0.015088623046875,0.0051697265625,0.009439892578125,0.0025114746093749998,0.005743212890625,0.0016947509765625,0.00280546875
1711934278.3308794,84,78,0.0119159912109375,0.001040185546875,0.0014882080078125,0.0005185546875,0.0013343994140625,0.0007692626953125,0.0003741943359375,0.000286962890625
1711934279.32238,88,84,0.0015697265625,0.0010210693359375,0.0053771484375,0.002420068359375,0.0019426025390625,0.0045894287109375,0.0025428955078125,0.0023323974609375
1711934280.3143795,93,90,0.002064990234375,0.001104345703125,0.0044822021484374995,0.0016635498046874999,0.0012320068359375,0.002034228515625,0.001281005859375,0.0006879638671875
1711934281.3048756,90,96,0.014398681640625,0.002072021484375,0.0014385498046875,0.001745947265625,0.0003223388671875,0.000478564453125,0.00037683105468749997,0.0005156982421875
1711934282.3279626,90,96,0.0159066650390625,0.001513037109375,0.0020794921875,0.000236865234375,0.0008876953125,0.0010529296875,0.0004796630859375,0.000307177734375
1711934283.3194528,70,84,0.0492532470703125,0.011244287109374999,0.0040423095703124995,0.0010021728515625,0.0073988525390624995,0.0027496582031249998,0.0018938232421874999,0.00297421875
1711934284.3114526,69,69,0.10203090820312499,0.034999584960937496,0.0086486572265625,0.0022166015625,0.00241962890625,0.0099120849609375,0.00369931640625,0.00125859375
1711934286.3261175,53,60,0.02913310546875,0.00970048828125,0.0041679931640625,0.00147919921875,0.0039829833984375,0.001005029296875,0.0015820312499999999,0.0010564453124999999
1711934287.3181179,57,60,0.17045090332031249,0.0084403564453125,0.002646826171875,0.001204541015625,0.0031543945312499998,0.002897314453125,0.001490625,0.0010770996093749999
1711934288.341615,47,64,0.2136113525390625,0.01556630859375,0.0065652099609374995,0.0010215087890625,0.0016248779296875,0.00238359375,0.0028135986328125,0.0016435546875
1711934289.3021147,56,64,0.1884251953125,0.0153226318359375,0.0087277587890625,0.013758837890625,0.0064107421874999996,0.010198168945312499,0.0038902587890625,0.00374326171875
1711934290.3193321,87,53,0.0118175537109375,0.0080022216796875,0.0005431640625,0.0010729248046875,0.004865625,0.0041811767578125,0.008522314453124999,0.002212646484375
1711934291.3115351,97,56,0.5227224609375,0.009145678710937499,0.0065463134765625,0.0028825927734375,0.00288984375,0.0122187744140625,0.0026349609375,0.0031447265624999997
1711934292.2998402,87,53,0.1710916259765625,0.222140478515625,0.036530419921875,0.0280724853515625,0.0092953125,0.0136623779296875,0.006462158203124999,0.00286259765625
1711934293.3205173,57,44,0.1222591552734375,0.036522729492187496,0.00652236328125,0.005270361328125,0.002819970703125,0.0019707275390624997,0.0011021484375,0.00030937499999999997
1711934294.310147,40,63,0.03873251953125,0.0070081787109375,0.0052279541015625,0.0032016357421875,0.0019168945312499999,0.0024398437499999997,0.0016257568359375,0.0018173583984375
1711934295.2991507,40,69,0.0035323242187499998,0.0010850097656249999,0.0042842285156249995,0.0034013671875,0.00291884765625,0.0062244140625,0.003251513671875,0.001607958984375
1711934296.3201663,51,66,0.1104453369140625,0.031808935546875,0.0035817626953125,0.0030456298828125,0.0051822509765624995,0.0049427490234375,0.0018544921875,0.001308251953125
1711934297.310146,66,80,0.022754443359374998,0.00885673828125,0.027146777343749998,0.0047739990234374995,0.0065819091796875,0.005823193359375,0.0019768798828125,0.0022067138671875
1711934298.301224,63,61,0.0646921142578125,0.0385732177734375,0.002948291015625,0.0013001220703124999,0.00585087890625,0.00467666015625,0.0017382568359374999,0.002637158203125
1711934299.3204286,51,64,0.001378564453125,0.0026307861328125,0.0100650146484375,0.001605322265625,0.0018006591796875,0.0045015380859374995,0.0019184326171875,0.000881103515625
1711934300.3115125,69,70,0.01648916015625,0.0022348388671875,0.0011854248046875,0.000413525390625,0.0009802001953125,0.001791650390625,0.0005526123046875,0.00039902343749999996
1711934302.3226464,60,60,0.0925244384765625,0.0085528564453125,0.000375732421875,0.00017512207031249998,0.0006435791015625,0.001578515625,0.0006949951171875,0.000326953125
