timeStamp,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712076271.9092991,35,30,0.1912869140625,0.0070134521484375,0.00198544921875,0.0003829833984375,0.0013365966796874999,0.0018749267578124999,0.000570849609375,0.0003667236328125
1712076272.9013028,16,53,0.216219287109375,0.0373348388671875,0.03997880859375,0.023252783203125,0.0143364990234375,0.006993896484375,0.0009742675781249999,0.0022001220703125
1712076273.9245934,1,60,0.037467333984375,0.003713818359375,0.001306494140625,0.00128935546875,0.0008070556640625,0.00047087402343749997,3.603515625e-05,4.89990234375e-05
1712076274.9165928,1,60,0.1286580322265625,0.017355322265625,0.0041864501953125,0.0026158447265625,0.0010887451171875,0.0016033447265624999,0.003269091796875,0.0011278564453125
1712076275.9085925,1,54,0.03708544921875,0.033628271484375,0.00518642578125,0.0014539306640625,0.0021240966796875,0.0022796630859375,0.0022638427734375,0.0008490234375
1712076276.9630942,1,35,0.1638964599609375,0.0806750244140625,0.0241178466796875,0.01097578125,0.0067831787109375,0.00665947265625,0.0029197265625,0.0019399658203124999
1712076277.9240932,1,16,0.0658740234375,0.025361718749999998,0.0037177734375,0.0028733642578125,0.0034745361328125,0.0018507568359375,0.0007850830078125,0.0011296142578125
1712076278.9155927,1,17,0.0786095947265625,0.0083863037109375,0.002308447265625,0.0009116455078124999,0.0003346435546875,0.000230712890625,0.000298388671875,0.0001513916015625
1712076279.9075925,1,17,0.0385376220703125,0.019528857421875,0.0006978515625,0.00314560546875,0.0034222412109375,0.0003638671875,0.000480322265625,0.0003829833984375
1712076280.8995926,1,1,0.073936669921875,0.055160815429687496,0.006007763671875,0.0023231689453124997,0.0018160400390624999,0.0029548828125,0.001592578125,0.001218603515625
1712076281.9230928,1,4,0.27115400390625,0.03479150390625,0.0085201171875,0.0031702148437499997,0.005266845703125,0.002168701171875,0.00127529296875,0.0015299560546875
1712076282.9150918,1,1,0.068236962890625,0.0712566650390625,0.01356416015625,0.0051097412109375,0.0024097412109375,0.0017892333984374999,0.00135,0.0005754638671875
1712076283.907098,10,21,0.11084326171875,0.010246508789062499,0.001085888671875,0.006863818359375,0.001237939453125,0.001311328125,0.0018098876953125,0.001557861328125
1712076284.8995936,8,21,0.17053505859374998,0.043524755859375,0.0054147216796875,0.0006919189453125,0.00100107421875,0.0017171630859375,0.0014853515625,0.0017518798828125
1712076285.9220932,10,13,0.0046291992187499995,0.008915625,0.0009210937499999999,0.0011739990234375,0.0016754150390625,0.0006646728515625,0.00045065917968749997,0.00028278808593749997
1712076286.9135928,10,13,0.1880637451171875,0.019268701171875,0.005825830078125,0.006161572265625,0.0023668945312499997,0.002166943359375,0.0008279296875,0.0005464599609374999
1712076287.9060931,10,13,0.06774169921874999,0.0298404052734375,0.00284765625,0.0132391845703125,0.0093926513671875,0.0039060791015625,0.0010125,0.0006233642578125
1712076288.8975925,10,13,0.19683500976562499,0.02073603515625,0.0032222900390625,0.0045318603515625,0.0051769775390625,0.0045705322265625,0.0004779052734375,9.975585937499999e-05
1712076289.9210944,10,13,0.136694091796875,0.02546630859375,0.007944873046875,0.0025569580078125,0.0022801025390625,0.012026513671875,0.002592333984375,0.0007481689453125
1712076290.912595,35,23,0.16983017578125,0.009924609374999999,0.0043690429687499996,0.0015356689453125,0.0030056396484375,0.0030988037109375,0.0004322021484375,0.00055546875
1712076291.9360938,38,26,0.5579650634765625,0.0143800048828125,0.008974951171875,0.0036942626953125,0.002796240234375,0.0023618408203125,0.0009228515625,0.00033046875
1712076292.9275928,53,26,0.0892283203125,0.013389916992187499,0.0008057373046875,0.0008351806640625,0.001242333984375,0.0020390625,0.000354638671875,0.00038935546875
1712076294.9115932,37,17,0.0796939453125,0.0127263427734375,0.0006875244140625,0.0027990966796875,0.001215966796875,0.000987451171875,0.00016479492187499998,0.0002449951171875
1712076295.904093,41,26,0.0131425048828125,0.002896435546875,0.0022844970703125,0.0027068115234375,0.00106787109375,0.0009309814453125,0.000307177734375,9.1845703125e-05
1712076297.9190946,38,53,0.16352314453125,0.0088631103515625,0.0023807373046875,0.0037184326171874997,0.0014596435546875,0.0007828857421875,0.000686865234375,0.0001584228515625
1712076298.911594,43,60,0.4236220458984375,0.014911303710937499,0.0042141357421875,0.0016552001953125,0.0018474609375,0.0017789062499999999,0.0002854248046875,0.0002849853515625
1712076299.9025946,37,57,0.01450458984375,0.00305419921875,0.0011252197265625,0.002941259765625,0.00055986328125,0.0005578857421875,0.00016787109375,0.0002731201171875
1712076300.9260945,38,63,0.06942370605468749,0.10493986816406249,0.007114306640625,0.00890068359375,0.01253671875,0.01400888671875,0.0033079833984375,0.00140537109375
1712076301.9180956,44,54,0.2610656982421875,0.022327294921875,0.0060949951171875,0.0046984130859374995,0.0037553466796875,0.0029186279296874998,0.00182197265625,0.0005499755859375
1712076302.9100945,40,63,0.5844443115234375,0.0578370849609375,0.0111891357421875,0.0256616455078125,0.0080668212890625,0.0055527099609375,0.0013078125,0.0016890380859374999
1712076304.9250937,35,81,0.0170461669921875,0.011042578124999999,0.0062391357421875,0.002326904296875,0.0010465576171875,0.00099228515625,0.0006602783203125,0.0005361328124999999
1712076306.940093,74,74,0.0270555908203125,0.0024440185546875,0.0023838134765625,0.0027177978515625,0.001509521484375,0.0025486083984375,0.0002080810546875,0.0001491943359375
1712076307.900593,80,48,0.0691349853515625,0.02602529296875,0.001985888671875,0.0015389648437499999,0.0031392333984375,0.00559951171875,0.0012882568359375,0.0006264404296875
1712076308.9235928,91,41,0.0284420654296875,0.0067948242187499995,0.0021139892578125,0.0016136718749999999,0.0011243408203125,0.0014728271484375,0.0003175048828125,0.0002669677734375
1712076309.9155958,75,57,0.061121337890624995,0.006626293945312499,0.0035316650390625,0.0014060302734375,0.0031418701171875,0.0011089599609375,0.0004880126953125,0.0002880615234375
1712076311.9000945,57,61,0.135730810546875,0.0140174560546875,0.0030697998046875,0.003859716796875,0.003115283203125,0.0029091796875,0.0003814453125,0.000534814453125
1712076312.922595,50,74,0.17015668945312498,0.0063586669921874995,0.004664794921875,0.0029416992187499998,0.0010676513671875,0.000979541015625,0.0013291259765625,0.0003254150390625
1712076313.915093,50,74,0.065364697265625,0.0126881103515625,0.0046289794921875,0.00550546875,0.0019562255859375,0.002442041015625,0.000264990234375,0.0002247802734375
1712076314.9070935,50,74,0.21301875,0.100813623046875,0.032448779296875,0.04448935546875,0.053397290039062496,0.0265102294921875,0.0064008544921875,0.0067616455078125
1712076316.9220936,48,64,0.13316418457031248,0.0171230712890625,0.0016312499999999999,0.0011579589843749999,0.0020058837890624998,0.001242333984375,0.0003306884765625,0.0003218994140625
1712076317.913594,34,69,0.09384191894531249,0.0051281982421875,0.00078134765625,0.0010219482421875,0.000425390625,0.00019951171874999998,0.0001197509765625,0.0001368896484375
1712076318.9365964,24,63,0.0996686279296875,0.0370364501953125,0.0036744873046874998,0.0065322509765625,0.0031515380859375,0.0032706298828125,0.0014082275390625,0.0010535888671875
1712076319.9290953,14,27,0.347367041015625,0.0873439453125,0.0079576171875,0.002234619140625,0.0040480224609375,0.002915771484375,0.0006264404296875,0.0007773925781249999
1712076320.9205954,10,35,0.036430224609375,0.0162810791015625,0.0045002197265625,0.008012109375,0.01178349609375,0.00166025390625,0.0008918701171875,0.0006611572265625
