timeStamp,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711219589.982498,51,43,0.1369364501953125,0.0141739013671875,0.0022080322265625,0.0008457275390624999,0.00066181640625,0.0028140380859374998,0.0017611083984375,0.0015820312499999999
1711219590.9785357,56,66,0.0293987548828125,0.06916728515625,0.029140136718749998,0.0169732177734375,0.00770537109375,0.0122394287109375,0.0061193847656249994,0.00215068359375
1711219591.9812126,63,90,0.0285150146484375,0.00219111328125,0.001381640625,0.0025446533203125,0.001309130859375,0.000725537109375,0.0006686279296875,0.0003895751953125
1711219592.9767642,87,94,0.00562060546875,0.0054076904296875,0.00116103515625,0.00173232421875,0.0009907470703125,0.0042470947265625,0.0015339111328125,0.0018243896484375
1711219593.9814675,74,100,0.13837587890625,0.0029841064453125,0.0012994628906249999,0.001290673828125,0.000656982421875,0.00054755859375,0.00030498046874999997,0.00024609375
1711219594.9846401,78,100,0.008023974609375,0.0034516845703125,0.0019162353515624999,0.0011599365234375,0.0005073486328125,0.001149609375,0.00038869628906249996,0.0014227294921875
1711219595.9802432,74,74,0.1412905517578125,0.0073184326171875,0.00015908203125,0.001302978515625,0.0014697509765625,0.0009544921874999999,0.000545361328125,0.0001623779296875
1711219596.9690511,63,78,0.40200754394531246,0.0386244140625,0.013790258789062499,0.010840869140624999,0.006194970703125,0.01449052734375,0.007130126953125,0.0019360107421875
1711219597.972833,69,74,0.013348168945312499,0.0063762451171875,0.0020761962890625,0.0019105224609375,0.0012988037109375,0.00160927734375,0.0010107421875,0.0007200439453125
1711219598.9923327,64,41,0.1213450927734375,0.040429248046875,0.0014499755859375,0.0020058837890624998,0.0036123046875,0.0051730224609375,0.0017681396484375,0.002880615234375
1711219599.9867275,51,40,0.0124042236328125,0.027348706054687498,0.0028907226562499997,0.0009087890625,0.0007349853515625,0.00149326171875,0.0002129150390625,0.0002370849609375
1711219600.980599,43,47,0.003313037109375,0.0011603759765624999,0.0002454345703125,0.0011621337890624999,0.0007409179687499999,0.000363427734375,0.00034892578125,0.000440771484375
1711219601.995229,34,23,0.031282910156249996,0.02271005859375,0.0009380126953125,0.00156357421875,0.0019408447265625,0.0019375488281249999,0.00040693359375,0.0006139160156249999
1711219602.9591115,26,50,0.017918701171875,0.035426513671875,0.0157866943359375,0.00516181640625,0.00758935546875,0.0044892333984375,0.00225791015625,0.0011256591796875
1711219603.97801,26,67,0.168616845703125,0.0046634765625,0.0009872314453125,0.001293310546875,0.000667529296875,0.00034628906249999997,0.0001346923828125,0.00014018554687499998
1711219604.9961214,38,74,0.0073784179687499995,0.0009494384765625,0.0011287353515624999,0.0005734863281249999,0.000545361328125,0.0007363037109375,0.0003992431640625,0.0002630126953125
1711219606.0019884,43,100,0.0179597900390625,0.0067251708984375,0.00333720703125,0.0024264404296874998,0.001330224609375,0.0012739746093749999,0.0007901367187499999,0.000584033203125
1711219606.9728494,48,100,0.003906298828125,0.001550390625,0.001933154296875,0.0027909667968749998,0.001474365234375,0.0007189453125,0.0008285888671875,0.0004449462890625
1711219607.999123,81,100,0.0007505859375,0.00096591796875,0.00046318359375,0.0002830078125,0.00033398437499999997,0.002478515625,0.0009916259765625,0.0010927001953125
1711219608.9957206,66,88,0.01474892578125,0.0092331298828125,0.0049844970703125,0.0011322509765625,0.0012447509765625,0.0024739013671874997,0.0005583251953125,0.00038276367187499997
1711219609.9854438,60,75,0.032832861328125,0.0062997802734375,0.001497216796875,0.0006079833984375,0.0004917480468749999,0.0008894531249999999,0.0004089111328125,0.00030849609375
1711219610.985666,61,66,0.005347265625,0.0041337158203125,0.002128271484375,0.00174111328125,0.0007472900390624999,0.0016756347656249999,0.0009397705078125,0.0016951904296875
1711219611.9737914,26,69,0.076102294921875,0.0073302978515625,0.001578076171875,0.000259716796875,0.000384521484375,0.0005047119140625,0.0003214599609375,0.00037705078125
1711219613.9898946,23,70,0.191527294921875,0.0673143310546875,0.0082891845703125,0.009116674804687499,0.0056537841796874995,0.002723291015625,0.0023499755859375,0.0013073730468749999
1711219614.9849234,27,48,0.0582071044921875,0.0123646728515625,0.00149326171875,0.0004959228515625,0.0017096923828124999,0.0045419677734375,0.0023895263671875,0.0028509521484375
1711219615.980942,37,48,0.1936302978515625,0.015978515625,0.0032466796874999998,0.0023389892578124997,0.005426806640625,0.0025160888671875,0.0013603271484374999,0.000401220703125
