timeStamp,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711933351.758332,47,51,0.0016877197265625,0.0028896240234375,0.0016622314453124999,0.003310400390625,0.00188173828125,0.0019483154296875,0.0008839599609375,0.001333740234375
1711933352.7787747,41,64,0.00543515625,0.006628271484375,0.0034450927734375,0.00357451171875,0.0011863037109375,0.0020054443359375,0.0019408447265625,0.001190478515625
1711933353.7675464,53,70,0.0069800537109375,0.0035296875,0.00081123046875,0.004790478515625,0.0015659912109375,0.0030399169921875,0.0009402099609374999,0.0013730712890624999
1711933354.78967,35,53,0.1586337890625,0.0313367431640625,0.0044371582031249995,0.0029197265625,0.003151318359375,0.0011950927734375,0.000874951171875,0.000664892578125
1711933356.7672255,38,47,0.012863232421874999,0.003699755859375,0.000918896484375,0.0022695556640625,0.0019439208984375,0.00176220703125,0.000694775390625,0.0003884765625
1711933357.7571535,10,50,0.009470874023437499,0.0016868408203125,0.00096943359375,0.0004950439453125,0.000242138671875,0.000123486328125,0.00010502929687499999,9.667968749999999e-05
1711933358.7771044,29,61,0.40421513671875,0.015878759765625,0.0072015380859375,0.0052068603515625,0.0098826416015625,0.0036823974609375,0.001621142578125,0.0018158203125
1711933359.7671845,26,57,0.0425920166015625,0.033770654296875,0.0425792724609375,0.0021922119140625,0.0037142578125,0.005655322265625,0.0018217529296875,0.00084990234375
1711933360.7886708,20,80,0.1785100341796875,0.0037122802734374997,0.0068411865234375,0.0038641113281249998,0.0029889404296875,0.002467529296875,0.0009156005859374999,0.00037265625
1711933361.780149,38,93,0.0652271484375,0.0079424560546875,0.00919599609375,0.0092115966796875,0.004215673828125,0.0037329345703124997,0.004202490234375,0.001099951171875
1711933363.7586534,30,91,0.08823779296874999,0.019626196289062498,0.019519189453125,0.012466845703125,0.0130269287109375,0.00266396484375,0.0008914306640625,0.001738037109375
1711933364.7764828,27,77,0.0038942138671875,0.009320361328125,0.0068578857421875,0.0037724853515625,0.0054758056640625,0.0025732177734375,0.001718701171875,0.001346484375
1711933365.7671814,14,78,0.013507470703125,0.0036151611328124997,0.0075258544921875,0.00235986328125,0.00158115234375,0.000783544921875,0.0002353271484375,0.0003926513671875
1711933366.7886784,3,90,0.038413037109375,0.003414111328125,0.0031691162109374997,0.0011186279296875,0.0015884033203125,0.0004106689453125,0.000274658203125,0.00019951171874999998
1711933367.7801962,8,87,0.01871982421875,0.011056640625,0.013763232421875,0.0018074707031249999,0.0045995361328125,0.0017630859375,0.0011104980468749999,0.000754541015625
1711933368.7704177,4,100,0.0075357421875,0.00237568359375,0.016733935546875,0.007051684570312499,0.002639794921875,0.002785693359375,0.0006923583984375,0.0005055908203125
1711933369.7896278,10,94,0.0214855224609375,0.002161669921875,0.0057715576171875,0.000968115234375,0.00082705078125,0.000619189453125,0.000535693359375,0.0001733642578125
1711933371.7681506,8,91,0.0060328125,0.0033831298828125,0.0150607177734375,0.0016714599609374999,0.0039605712890625,0.001709912109375,0.00130166015625,0.001088525390625
1711933372.758183,7,67,0.0159681884765625,0.0036925048828125,0.0038036865234375,0.000762890625,0.0018942626953125,0.0007998046875,0.0002731201171875,0.000398583984375
