timeStamp,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711214348.5867846,47,47,0.0028540283203125,0.0017044189453125,0.001994677734375,0.0004581298828125,0.0001746826171875,0.0005275634765625,0.0002994873046875,0.00014633789062499998
1711214349.6000338,69,44,0.00964951171875,0.006319995117187499,0.003125390625,0.002882373046875,0.002661767578125,0.004656884765625,0.0007789306640625,0.0008909912109374999
1711214350.5872376,60,40,0.1822040771484375,0.0699585205078125,0.014342651367187499,0.009644677734374999,0.0078993896484375,0.005672900390625,0.0016582763671875,0.0026771484375
1711214351.590644,60,43,0.0104455810546875,0.005984912109375,0.0036149414062499998,0.0013572509765624999,0.001782861328125,0.0010254638671874999,0.000257080078125,0.0006949951171875
1711214352.5793293,44,40,0.029517846679687498,0.0005372314453125,0.0002256591796875,0.0003610107421875,0.0001755615234375,6.35009765625e-05,0.00013095703125,6.13037109375e-05
1711214353.5829024,14,41,0.0080083740234375,0.0096615966796875,0.0052470703125,0.0016072998046875,0.0030148681640625,0.0011529052734375,0.0010210693359375,0.0008677001953125
1711214354.582877,47,37,0.004423974609375,0.0045459228515625,0.0014712890625,0.0005851318359375,0.0030304687499999997,0.003481787109375,0.00129375,0.00054580078125
1711214355.5967555,38,24,0.0049084716796875,0.0036599853515624997,0.00043857421875,0.0004743896484375,0.0006963134765625,0.0003047607421875,0.0001584228515625,0.000181494140625
1711214357.5799267,87,26,0.0032310791015624997,0.0020594970703125,0.003645703125,0.00186416015625,0.00138427734375,0.0019309570312499998,0.0008520996093749999,0.000914501953125
1711214358.5996938,84,41,0.001308251953125,0.0012988037109375,0.0011427978515625,0.0024901611328125,0.0012814453125,0.0023829345703125,0.0006128173828125,0.00117158203125
1711214359.5965755,87,54,0.0101898193359375,0.0030353027343749998,0.00218408203125,0.00037880859374999997,0.0001177734375,0.00040100097656249996,0.000336181640625,9.0087890625e-05
1711214360.5766668,74,67,0.0016310302734375,0.0001601806640625,0.0018017578125,0.001374169921875,0.0015029296875,0.0006732421875,0.0011827880859375,0.00039704589843749997
1711214361.5951498,56,53,0.0051884033203125,0.004888916015625,0.001162353515625,0.000600732421875,0.0012122314453125,0.00053349609375,0.0001283203125,0.00019335937499999998
1711214364.6036625,30,10,0.12189133300781249,0.0241099365234375,0.002328662109375,0.001592138671875,0.0030511230468749997,0.0020667480468749997,0.001330224609375,0.0013260498046875
1711214365.5843,44,16,0.003519580078125,0.0054481201171875,0.0014899658203125,0.0051629150390624995,0.00477158203125,0.00230712890625,0.0006910400390625,0.000931640625
1711214366.6006525,41,14,0.008888159179687499,0.0022080322265625,0.0013524169921874999,0.0013506591796875,0.0003407958984375,0.00086044921875,0.00121552734375,0.0004348388671875
1711214367.5838602,57,35,0.00885322265625,0.0038045654296874998,0.003209326171875,0.0013449462890625,0.0012247558593749999,0.0018507568359375,0.0012522216796875,0.0009151611328125
1711214368.5797243,78,47,0.0147755126953125,0.0015457763671875,0.0007536621093749999,0.0003170654296875,0.00031552734375,0.000767724609375,0.0004341796875,0.0003895751953125
