timeStamp,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711933563.7511518,30,30,0.0165796875,0.0079962890625,0.001226953125,0.00079453125,0.0010267822265625,0.000229833984375,0.000221484375,0.000190283203125
1711933564.7410338,26,44,0.011278564453124999,0.0051763183593749994,0.0035382568359375,0.00154775390625,0.00022016601562499998,0.0003117919921875,0.00023115234375,0.000307177734375
1711933565.7631462,40,43,0.0053828613281249995,0.0010373291015625,0.00041374511718749997,0.00035771484375,0.0013708740234375,0.000262353515625,0.0001632568359375,0.00016677246093749998
1711933566.7531686,48,57,0.006828002929687499,0.0043668457031249995,0.00613212890625,0.0014389892578125,0.00215068359375,0.0012539794921874999,0.0006150146484375,0.0004023193359375
1711933567.7744422,57,83,0.0192843017578125,0.0022168212890625,0.0032677734375,0.000930322265625,0.0011814697265625,0.0003381591796875,0.0001083251953125,0.00011403808593749999
1711933568.7334702,61,70,0.0729437255859375,0.0060427001953124995,0.00095537109375,0.002317236328125,0.00095185546875,0.0003673828125,0.000366064453125,0.0002616943359375
1711933569.7550092,67,94,0.0695718017578125,0.005259375,0.013876171875,0.0030157470703125,0.0009375732421875,0.005043603515625,0.0015602783203125,0.0010078857421875
1711933570.744651,75,81,0.00865986328125,0.006760546875,0.0023614013671875,0.00234580078125,0.0035052978515625,0.002027197265625,0.0026778076171875,0.0015800537109375
1711933572.7539494,100,50,0.0186268798828125,0.0055406249999999995,0.001401416015625,0.001838671875,0.008331372070312499,0.0027032958984375,0.00270087890625,0.00158291015625
1711933573.743472,100,34,0.0210539794921875,0.00284677734375,0.0001825927734375,0.00153720703125,0.0005543701171874999,0.0004963623046875,0.000380126953125,0.0001880859375
1711933575.7519498,100,41,0.012815771484375,0.0124081787109375,0.0017088134765625,0.0029010498046875,0.00291533203125,0.002486865234375,0.0017281494140625,0.0014864501953125
1711933576.7734947,100,56,0.0021482666015625,0.002128271484375,0.00166552734375,0.0007929931640625,0.0010263427734375,0.0013972412109375,0.0020392822265625,0.0024470947265624998
1711933577.7335641,100,56,0.001032275390625,0.001170263671875,0.001080615234375,0.000711474609375,0.001733203125,0.000871435546875,0.0007072998046875,0.0007503662109375
1711933578.7556539,100,66,0.0027841552734375,0.0026457275390625,0.0068095458984375,0.0022111083984375,0.0008887939453125,0.00158115234375,0.0030357421875,0.0008402343749999999
1711933579.7461514,100,74,0.0021539794921875,0.01261494140625,0.00410361328125,0.0025398193359375,0.0009305419921875,0.0023530517578125,0.0017747314453124999,0.0013757080078125
1711933580.7686832,96,67,0.154139501953125,0.008324999999999999,0.002109814453125,0.0022761474609375,0.00252509765625,0.0014429443359374999,0.0015024902343749999,0.001029638671875
1711933581.7586699,87,69,0.13278647460937498,0.0188806640625,0.010747705078125,0.00610400390625,0.011534326171875,0.0042837890625,0.0022629638671875,0.0018186767578125
1711933582.7492032,69,27,0.2422984130859375,0.100400537109375,0.004428369140625,0.007011474609374999,0.004318505859375,0.0045349365234375,0.0018342773437499999,0.0023020751953125
1711933583.7384608,81,24,0.0018298828125,0.0017011230468749999,0.0009147216796874999,0.000756298828125,0.0007174072265625,0.0021913330078125,0.003327978515625,0.002181884765625
1711933585.7501333,61,30,0.0071795654296875,0.0017589111328124999,0.0010311767578125,0.000463623046875,0.000418359375,0.0003944091796875,0.0001228271484375,0.00015249023437499998
1711933586.739782,70,44,0.0270520751953125,0.006475341796875,0.0019210693359375,0.000410009765625,0.0013724121093749999,0.001320556640625,0.000847705078125,0.0018353759765625
1711933587.7590802,51,51,0.02052861328125,0.004207763671875,0.0011665283203125,0.00206982421875,0.000703564453125,0.0006651123046875,0.000854736328125,0.00041572265624999997
1711933588.748959,63,56,0.0149926025390625,0.002253076171875,0.0015626953125,0.0003667236328125,0.000219287109375,0.00048757324218749997,0.0005838134765624999,0.000462744140625
1711933589.739975,51,48,0.0980782470703125,0.01049150390625,0.001038427734375,0.002744384765625,0.001089404296875,0.0006609375,0.0005737060546875,0.0005359130859375
1711933590.7593806,40,57,0.340346337890625,0.0224848388671875,0.0097453125,0.0030763916015625,0.001463818359375,0.001501171875,0.0015310546874999999,0.0008441894531249999
1711933591.7474208,41,63,0.1764630615234375,0.007673291015625,0.0068436035156249995,0.0041280029296875,0.0032528320312499998,0.0017593505859375,0.0010100830078125,0.0006176513671875
1711933592.7381227,44,61,0.2075165771484375,0.0138886962890625,0.0025007080078125,0.0102021240234375,0.0045782226562499995,0.004030224609375,0.00183955078125,0.0025732177734375
1711933593.7586653,48,54,0.0194482177734375,0.010280786132812499,0.0019887451171875,0.00030322265625,0.00028125,0.0007824462890625,0.000702685546875,0.00049130859375
1711933594.746664,56,54,0.0330260009765625,0.010483593749999999,0.0036050537109375,0.0030016845703125,0.0013748291015624999,0.0018720703125,0.00242314453125,0.0018441650390625
1711933595.765159,41,23,0.08877766113281249,0.0514430419921875,0.000306298828125,0.0015960937499999999,0.00428994140625,0.001045458984375,0.0022484619140625,0.0011786132812499999
1711933596.7549224,35,37,0.000562060546875,0.0052294921874999995,0.0020447753906249998,0.0079196044921875,0.0016631103515625,0.00120673828125,0.0011555419921875,0.0007947509765625
1711933597.744647,44,56,0.000319482421875,0.002366015625,0.002302294921875,0.0015141357421875,0.0024673095703125,0.00105732421875,0.0013730712890624999,0.0012302490234374999
1711933599.7529385,61,100,0.0168835693359375,0.0045582275390625,0.0021117919921875,0.001509521484375,0.0001491943359375,0.00023994140625,0.0001001953125,6.65771484375e-05
1711933600.7421513,54,81,0.021082763671875,0.008363232421875,0.0018391113281249999,0.000372216796875,0.0009982177734375,0.0003908935546875,0.0004271484375,9.4482421875e-05
1711933601.731148,53,91,0.00032958984374999997,0.0018834960937499999,0.0042760986328125,0.005265087890625,0.002218798828125,0.0016896972656249998,0.0008835205078125,0.000636328125
1711933602.7508914,35,81,0.014957446289062499,0.0049071533203125,0.001484033203125,0.0003258544921875,0.0013774658203125,0.0004414306640625,0.00019138183593749998,0.0001245849609375
1711933603.7409625,51,84,0.0983880615234375,0.005737939453125,0.0023049316406249997,0.00928828125,0.0018503173828125,0.00258837890625,0.00229482421875,0.000877587890625
1711933604.7601802,74,87,0.1614069580078125,0.0208125,0.0089953857421875,0.0016013671875,0.0045243896484375,0.0092955322265625,0.005912841796874999,0.0049181396484375
1711933605.750001,63,61,0.2509718994140625,0.0311363525390625,0.0012104736328125,0.0040379150390625,0.002491259765625,0.0023429443359375,0.004204248046875,0.0038744384765625
1711933606.769818,74,57,0.275592041015625,0.032003173828125,0.0050249267578125,0.0044244140625,0.006640795898437499,0.00680888671875,0.0055061279296875,0.0044839599609375
1711933607.7595685,74,57,0.4722295166015625,0.0119766357421875,0.0114435791015625,0.0172478759765625,0.017500341796875,0.023946240234375,0.016048388671875,0.010045458984375
1711933609.7401605,56,61,0.021110888671874998,0.007762060546875,0.006343505859375,0.00394453125,0.0020674072265625,0.0014728271484375,0.0005284423828125,0.001074462890625
1711933610.7609873,64,61,0.0234705322265625,0.0062474853515625,0.000478564453125,0.0009672363281249999,0.0008156249999999999,0.00116103515625,0.000322998046875,0.0001944580078125
1711933611.750162,56,78,0.033450732421875,0.0029599365234374998,0.0020192871093749998,0.0017674804687499998,0.00020390624999999999,0.0004937255859375,0.0002124755859375,0.0004115478515625
1711933612.740208,57,83,0.0166374755859375,0.012638012695312499,0.009630615234374999,0.0037716064453125,0.0024347900390625,0.0031634033203125,0.0010357910156249999,0.000684228515625
1711933614.7511432,41,77,0.0136408447265625,0.0062123291015625,0.00111708984375,0.0010900634765625,0.0010434814453125,0.0003175048828125,0.00048164062499999997,0.0004207763671875
1711933615.7409532,30,69,0.2203402587890625,0.016228125,0.0031445068359375,0.0078870849609375,0.00212958984375,0.0007448730468749999,0.0013376953125,0.001749462890625
1711933616.7307544,21,54,0.020414794921875,0.046757373046875,0.006184423828125,0.0044202392578125,0.008655029296875,0.0025962890625,0.0014737060546875,0.0017417724609375
1711933617.7508745,23,50,0.0059732666015625,0.021235253906249998,0.0011889404296874999,0.003874658203125,0.0052130126953125,0.0020726806640625,0.00060380859375,0.000931640625
1711933618.740692,37,63,0.00502998046875,0.002053564453125,0.002375244140625,0.0018615234375,0.0015000732421874999,0.0008808837890625,0.0011524658203124999,0.0004998779296875
1711933620.7497244,74,77,0.0267862060546875,0.0044729736328125,0.003377197265625,0.0018158203125,0.0027667968749999997,0.0014824951171875,0.001471728515625,0.0014302001953124999
1711933621.772517,57,87,0.0113715087890625,0.0055454589843749996,0.00188876953125,0.0009120849609375,0.0003838623046875,0.000151611328125,0.0001373291015625,0.0001426025390625
1711933622.7318592,60,88,0.008509130859375,0.0027718505859375,0.0023501953125,0.0037256835937499997,0.001359228515625,0.0014690917968749999,0.0011419189453125,0.000998876953125
1711933624.7390149,47,81,0.00138955078125,0.003181640625,0.0008804443359375,0.002602001953125,0.001378564453125,0.0009529541015624999,0.00042758789062499996,0.0004695556640625
1711933625.7586665,67,83,0.0007646484375,0.002367333984375,0.00209091796875,0.0010839111328125,0.00288369140625,0.0007916748046874999,0.0006233642578125,0.000850341796875
1711933626.7481492,61,88,0.00095009765625,0.0015365478515624999,0.0072920654296874995,0.00817822265625,0.002202099609375,0.0014611816406249999,0.0007694824218749999,0.0007488281249999999
1711933627.7381773,48,87,0.0714478271484375,0.0063195556640625,0.0015692871093749999,0.0005882080078125,0.0006615966796874999,0.0002050048828125,0.0001316162109375,9.25048828125e-05
1711933628.7582092,48,75,0.04472666015625,0.0068732666015625,0.0010760009765625,0.0012867187499999999,0.0013985595703124999,0.00133505859375,0.0002467529296875,0.00026411132812499997
1711933630.7391288,37,66,0.0007806884765624999,0.003828515625,0.00821689453125,0.0035009033203124997,0.00072333984375,0.001733203125,0.000930322265625,0.0006873046875
1711933631.7576013,47,61,0.016869287109375,0.008950341796875,0.001082373046875,0.0005851318359375,0.0011970703125,0.0006169921875,0.0001698486328125,0.00026806640624999997
1711933632.7457638,48,75,0.0010127197265624999,0.0031225341796875,0.004423095703125,0.00259453125,0.001360107421875,0.0016385009765625,0.0006312744140625,0.000608203125
1711933633.7349768,66,80,0.00452900390625,0.00186416015625,0.00128583984375,0.0021427734375,0.0013968017578125,0.0011612548828125,0.00138076171875,0.0013921875
1711933634.7545967,66,53,0.0066777099609375,0.0102816650390625,0.00019951171874999998,0.001761767578125,0.0034033447265625,0.0013833984374999999,0.0013761474609375,0.0008602294921875
1711933635.742009,66,61,0.1005659912109375,0.02294736328125,0.0025472900390625,0.006892822265625,0.0010977539062499999,0.001928759765625,0.001695849609375,0.0007989257812499999
1711933636.762891,66,53,0.000921533203125,0.002255712890625,0.0017808837890625,0.0020467529296875,0.003828515625,0.0009366943359375,0.0008734130859374999,0.000367822265625
1711933637.7531462,67,48,0.00185537109375,0.0019621582031249998,0.0013414306640624999,0.0009439453125,0.001922607421875,0.0010676513671875,0.000489111328125,0.000359033203125
1711933638.7726498,51,66,0.0110159912109375,0.0116747314453125,0.010508642578125,0.0026584716796875,0.001522265625,0.0005332763671875,0.0006826904296875,0.000870556640625
1711933640.7560368,48,83,0.0069697265625,0.0063876708984374996,0.0063428466796875,0.0077236083984375,0.0016815673828125,0.0020028076171875,0.001266943359375,0.0012120117187499999
1711933641.7465818,26,87,0.062107470703125,0.00669375,0.00272021484375,0.002042578125,0.0006066650390625,0.00028740234375,0.00023818359375,0.0002485107421875
1711933642.7684367,48,80,0.0004779052734375,0.0032943603515625,0.00104677734375,0.0015633544921875,0.0005886474609375,0.0013365966796874999,0.0010105224609375,0.00054755859375
1711933643.757045,50,77,0.007741845703125,0.00903251953125,0.005809130859375,0.002259228515625,0.0027015380859375,0.0014952392578124999,0.0016982666015625,0.001262548828125
1711933644.7471793,48,60,0.0081604248046875,0.004412109375,0.001152685546875,0.000272021484375,0.0010434814453125,0.0004833984375,0.00027641601562499997,7.2509765625e-05
1711933645.7376633,54,57,0.011938403320312499,0.0180151611328125,0.006164208984375,0.0054261474609375,0.0033941162109375,0.0014873291015624999,0.0010417236328125,0.0015240234375
1711933646.757473,53,66,0.0010447998046875,0.0013387939453125,0.0039603515625,0.0003632080078125,0.0015073242187499999,0.000935595703125,0.00083671875,0.0007732177734375
1711933647.7473993,53,61,0.0065711425781249996,0.0034758544921875,0.0005009765625,0.0012249755859375,0.00059677734375,0.00045791015625,0.000286962890625,0.0001768798828125
1711933648.736176,37,66,0.042943139648437496,0.0109751220703125,0.0046997314453125,0.00064599609375,0.00100986328125,0.00027246093749999997,0.00031640625,0.0003041015625
1711933650.7492409,35,51,0.11530458984375,0.016469604492187498,0.0008646240234375,0.0008982421875,0.001243212890625,0.0008356201171875,0.0002568603515625,0.000509765625
1711933651.7721446,40,44,0.007502783203125,0.0048816650390625,0.0016578369140625,0.0076069335937499994,0.0116039794921875,0.0037751220703125,0.0012744140625,0.0025657470703125
1711933652.7316449,37,48,0.1672837646484375,0.015868872070312498,0.0085264892578125,0.0036525146484375,0.003006298828125,0.0021008056640624997,0.0008193603515625,0.001045458984375
1711933653.7537253,61,56,0.000751025390625,0.002407763671875,0.0028480957031249998,0.0022462646484375,0.001838232421875,0.001403173828125,0.000927685546875,0.000961962890625
