,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711932508.488673,70,27,21185,29428,5706,4265,2615,2572,2097,2146
1711932509.5101635,56,17,86578,28974,6965,17302,6221,1613,1881,2128
1711932511.4918015,50,23,171235,76404,51146,18411,30967,10274,10145,2818
1711932512.4829404,43,20,174037,88754,12245,5514,8045,4977,5110,1679
1711932513.5038366,44,11,621644,106377,20836,14695,15084,4644,10374,2599
1711932514.4916658,53,17,17247,28003,106687,7051,40346,19517,5735,5058
1711932516.472216,53,14,77596,25149,6888,7377,9438,3810,1334,2951
1711932517.4934204,60,27,377437,63668,63393,40568,24160,9971,7240,4768
1711932518.485218,48,24,71665,72759,77006,26125,18818,10982,10352,9477
1711932519.5056527,67,35,36517,37693,34372,22199,43989,10360,10722,5946
1711932520.496076,78,43,143045,8830,8542,8208,10830,4839,3153,1579
1711932522.4770048,69,40,367120,65449,92286,35724,22553,19525,9169,6934
1711932523.5000048,74,51,10014,15063,39039,42099,13184,13059,18132,4699
1711932524.4911444,67,48,110265,4937,2887,2400,2711,1346,496,459
1711932526.472537,74,53,20949,44455,109196,28239,22020,11989,7650,4913
1711932527.493441,66,26,238371,183384,12511,9918,17229,17112,12364,14685
1711932528.5141757,64,24,412002,58390,17782,15639,19906,10639,5787,2772
1711932531.480203,50,23,245957,267194,33472,46318,11156,8969,11432,4105
1711932532.4987714,54,26,32000,73251,14242,54567,18650,23487,10409,8740
1711932533.4879298,57,26,728417,94084,133173,29038,18378,18966,11338,6956
1711932534.5081658,74,29,103028,107321,31069,51819,27661,30746,30482,12643
1711932535.498852,83,23,912223,278378,40107,12299,39621,16963,16000,17458
1711932536.4903517,75,24,136132,37022,25657,3065,3954,6163,1954,3324
1711932537.4796655,80,17,826956,56794,28372,9861,4255,9449,8907,3053
1711932538.4703424,56,7,173013,192570,14976,14547,8723,8484,11576,5301
1711932539.490761,64,26,80325,48484,77455,28704,22421,13631,2960,4533
1711932540.4810112,80,14,158607,11549,2568,2133,5555,6711,2568,1755
1711932541.4996502,61,17,96181,25909,20053,1887,2316,1645,738,505
1711932542.4871492,51,35,37659,25651,19279,10466,2232,1192,714,906
1711932543.4761977,38,21,120547,128443,33597,8995,12741,8184,4792,7663
1711932544.4959395,29,35,36528,5222,9938,8902,14314,4447,5815,4286
1711932546.474777,70,41,92230,7222,16165,21209,7842,5468,2590,3292
1711932547.4954503,78,54,12738,9186,23451,7397,14449,3092,2380,4932
1711932548.4868996,51,43,388744,137147,20102,20624,3953,3954,7702,6692
1711932549.509899,48,51,2573,5025,8564,24335,11981,4823,3886,1410
