,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712074933.5474672,34,30,420605,74713,4886,14774,19760,4470,3023,3144
1712074935.5629659,21,24,1679056,166878,6573,7704,7994,4094,2255,2582
1712074936.5549667,30,13,1497139,131200,17260,6146,22994,24111,17440,3086
1712074937.5469675,24,23,161075,130624,42816,17701,40477,6023,9750,5025
1712074938.5699658,17,7,239522,32474,4752,3418,2838,3157,1871,1839
1712074939.5614665,53,24,121866,67460,12445,27255,35156,24649,7374,12688
1712074940.5539658,51,20,1729667,266155,16612,19494,61399,43213,7823,6723
1712074941.5464659,51,13,1459457,248252,30655,30092,23076,10209,6699,5717
1712074942.568966,74,24,12267,10540,5197,6787,6524,7083,12787,2994
1712074943.5614662,40,7,470951,116466,3205,3843,1542,3535,4008,3141
1712074944.583966,41,23,827505,71107,21742,4224,19469,14138,7520,9617
1712074945.544966,63,17,5856,12801,1498,1592,12574,2158,952,1346
1712074946.5989668,53,7,1091044,93756,16082,7172,13835,18644,5170,2959
1712074947.559967,61,17,49668,73340,7008,5837,15683,3680,2425,5091
1712074948.5834696,63,30,40169,11502,12387,5584,9346,4957,2561,3165
1712074949.5439672,50,34,113487,28815,1417,3397,5166,1945,824,1215
1712074950.5669668,34,41,359387,25902,5880,6319,4746,1978,2123,1277
1712074951.559467,51,74,88535,10889,7732,23476,4333,6601,3760,3907
1712074952.5509667,41,66,294692,56029,20033,18116,27951,7703,4625,3103
1712074953.5429664,53,75,658085,57723,4944,17417,6375,10235,3739,3077
1712074954.5659661,61,88,86354,18418,31735,7809,15404,5371,3393,2765
1712074955.558467,57,69,7625,16636,4399,5700,8164,3160,2360,3276
1712074956.549966,75,67,12506,21978,5093,9310,8019,9655,6003,4179
1712074957.5729659,48,74,207653,80954,25190,9176,5254,1365,1880,1087
1712074958.565468,51,69,696445,41738,19047,18596,8089,6523,5268,5998
1712074960.5489662,10,74,365796,77122,17098,1619,3816,2545,562,381
1712074961.5409658,20,78,110959,109780,60067,20108,6102,4257,4330,6404
1712074962.5639684,13,69,213408,87346,19277,21079,11242,6470,1981,1496
1712074963.5559661,16,56,2048514,340680,21661,71360,25026,14998,13485,18870
1712074964.5479677,34,64,1828854,56874,32540,16899,32442,12117,8520,3469
1712074965.5704663,34,64,1149269,565661,116653,224104,222373,658722,89809,14792
1712074966.5629683,34,57,79456,28923,8497,3928,2807,980,517,273
1712074967.5549662,29,51,773592,208677,45797,14899,52448,10129,19676,10653
1712074968.5464666,35,40,540473,103922,4270,8362,8451,6642,5811,3561
1712074969.5389674,27,30,683566,252393,39999,30150,21011,18674,6496,5734
1712074970.5619676,34,23,2554301,476559,55115,56071,51362,21967,17061,12619
1712074971.5539665,51,35,308040,63867,21767,37437,23138,20804,13337,6791
1712074972.5769663,56,54,85851,66506,36951,10334,18211,8169,6074,5416
1712074974.5614681,90,80,23761,10720,10444,7425,11210,10583,4147,5785
1712074975.552968,80,80,114243,20631,4751,7655,486,2312,1335,1239
1712074976.5449657,78,75,304835,218053,38781,66516,27813,20553,4539,4849
1712074977.567467,60,75,210311,51114,16673,14416,3623,1793,1158,992
1712074978.5599668,43,84,79009,31356,9465,49376,12679,8608,12617,6132
1712074979.551967,60,75,19142,39124,10226,4143,4066,14404,11307,5524
1712074980.5749667,77,70,10131,13783,4142,9917,32138,7124,6517,4040
1712074981.5664659,93,80,104286,16607,29301,18337,16459,6447,3416,6044
1712074982.558966,94,57,27504,14251,2465,1756,5607,2195,2390,1415
1712074983.550469,81,67,22611,23424,27917,5549,37873,4226,2450,2868
1712074984.5429683,74,87,38360,18337,28960,21157,19486,9215,4262,4235
1712074985.5969667,78,80,106402,37133,29721,19420,8750,12561,7003,11097
1712074986.5574675,88,81,632053,49310,2628,14686,8730,19590,11315,11009
1712074987.5809665,84,77,236787,17335,4821,1962,1515,1300,457,1284
1712074988.5419667,77,64,44456,46564,7174,21166,7372,5045,3900,3171
1712074989.5644662,64,70,8790,35426,49218,8477,4940,5982,3367,1535
1712074990.556466,56,93,4623,9786,11501,12727,5540,4360,2462,2292
1712074991.5489664,47,80,1626751,348365,23421,22206,28163,10025,16143,9392
1712074992.540468,41,74,218181,22520,3580,4967,6101,1471,1412,1835
1712074993.5639663,51,57,1018378,65914,11447,21049,9080,14644,4142,3879
1712074994.586966,47,40,97091,14236,3175,2566,5167,1617,496,1070
1712074995.5479674,54,48,876718,331230,30670,55496,26528,18478,23534,27285
1712074996.5399668,54,48,251978,24044,14427,9702,6267,14733,5116,2384
1712074997.562969,74,53,52784,22149,9418,9992,10612,7778,540,209
1712074998.554967,78,66,793141,11322,20674,2507,3213,7797,1744,1760
1712075000.5699675,67,91,1830128,237546,209379,123667,74268,25315,14456,31268
1712075001.5619688,48,87,222724,24717,5670,2884,1237,1330,1714,1515
1712075002.5849657,40,83,1521895,31171,21803,19188,11250,7907,7069,6996
1712075003.5459661,51,81,364128,53701,28145,1554,9913,8014,10907,17762
1712075005.5609663,51,84,104942,37845,8087,5757,2632,1934,2148,1795
1712075006.5529683,51,67,47739,10781,2699,774,992,1477,1300,919
1712075007.544968,50,75,124331,29330,32661,8274,3929,6599,2664,2723
1712075008.536968,63,60,978797,25879,21678,8829,8456,7363,6435,9478
1712075010.5519674,56,51,105728,39885,4058,8256,10628,3281,2848,2370
1712075011.543966,51,47,37577,16265,6146,7707,3465,1721,1928,2144
1712075012.5669696,40,44,124086,32086,19090,3812,3288,2869,731,863
1712075013.559466,48,64,28210,13169,14731,8674,4660,2786,1642,1098
