,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711215176.2238715,40,35,1704466,596252,76327,17690,93229,48511,8131,16754
1711215177.2286806,43,47,132993,74356,32286,7254,7385,8432,6201,3655
1711215178.2290783,64,63,16030,11478,6596,5751,2654,6041,3477,5742
1711215179.2257235,64,75,52612,18411,2828,5134,2144,1757,728,1691
1711215180.2395935,88,90,157880,1914,575,1272,1568,1093,325,273
1711215181.208575,80,74,200152,42120,3172,2225,4352,2238,1277,904
1711215182.2227998,47,44,215249,27065,963,1510,1424,772,159,213
1711215183.2330363,63,43,24504,24588,3910,7573,4210,7624,9730,3721
1711215184.2299278,47,38,57059,49694,11168,9515,7721,6670,5737,3381
1711215186.2244918,78,75,55772,37235,12395,11417,1351,4007,846,1042
1711215187.2279267,74,84,8701,9486,3684,9155,7800,3081,1737,1667
1711215188.2491345,70,74,130119,30380,3332,1465,2287,2865,1149,531
1711215189.222746,48,91,87102,32557,25355,14242,5057,2725,1153,917
1711215190.2265465,48,87,279791,41629,16665,2998,5265,3718,1528,1065
1711215191.2305274,47,88,352082,9711,12288,1484,6001,3101,1290,1723
1711215192.240877,64,94,4228,20888,1289,6729,4057,10985,3797,2947
1711215193.2387676,64,69,1375433,221336,12872,31480,18552,10840,5063,6404
1711215194.2241268,53,70,33495,20537,6245,5209,6469,925,2647,907
1711215196.2462187,1,83,63016,39415,27626,14312,2986,822,1146,868
1711215197.24485,10,97,24509,20416,6403,9677,7638,6822,4402,10738
1711215198.2391558,29,100,16173,65092,47976,23545,11424,12490,5766,3222
1711215199.2093706,60,100,118858,10476,1060,5354,3362,2725,1154,538
1711215200.2461405,60,67,290364,55496,1650,1957,1479,492,337,141
1711215201.2331164,54,66,38240,29650,7457,11322,10476,5742,5932,8624
1711215202.230401,51,54,412101,92009,25460,13745,9264,9763,3141,4766
1711215203.2243888,48,61,9431,13397,7054,2611,2630,2097,1915,1752
1711215204.244027,80,83,174622,81105,19084,15384,12860,15642,3598,4258
1711215205.238065,84,90,23227,14055,10963,19523,18927,8123,5114,5102
1711215206.230112,90,90,278352,12248,4597,2007,2938,2247,1591,1460
1711215207.2312946,100,67,17434,31818,3440,1493,6475,9085,2519,3479
1711215208.219616,100,64,24424,31948,2752,9843,8839,8645,1667,4371
1711215209.2225559,100,57,28169,22576,5880,11105,8317,7425,2834,3819
1711215210.2347167,100,47,24487,19936,2551,920,1552,2767,966,1556
1711215211.214193,96,66,76790,38113,6893,13733,5218,7115,3285,2212
1711215212.2257175,100,75,306523,26543,12307,9050,5166,14197,7005,6357
1711215213.2498257,100,66,14700,13573,1905,4314,4399,6203,3745,1323
1711215214.2389414,100,69,644700,82987,9444,7292,5901,9457,5487,16432
1711215215.2282295,100,60,28886,17238,790,5039,3553,6313,2122,3152
1711215216.2224023,96,63,69172,48073,26542,14731,14100,5164,3553,3107
1711215217.220454,81,56,78566,23658,1402,2703,2205,2541,2391,1415
1711215218.216242,81,67,94882,34772,17594,2509,8541,5234,6669,3401
1711215219.220857,80,77,46392,28921,10227,7036,6514,10077,4111,6874
1711215220.230279,94,66,33316,36447,4419,17976,19470,14825,16786,5893
1711215221.2271185,97,78,230209,158315,20332,41664,5459,28342,6354,5144
1711215222.2455013,93,78,14435,33953,13934,2605,7129,3294,4112,3189
1711215223.223826,90,69,52253,42807,8447,4601,5231,8869,4822,2771
1711215224.2208495,81,84,36911,11871,13340,6298,5472,3773,4984,2608
1711215225.2315502,93,93,12462,5963,10298,7767,12482,8197,7743,2872
1711215226.2269015,93,100,21877,34391,15700,22167,4087,4932,2595,3291
1711215227.2305486,100,97,46349,8797,1890,458,3414,4527,1912,790
1711215228.2353234,100,77,528372,71198,9025,6615,8387,9626,2993,7579
1711215229.2393408,100,56,9597,10702,1727,1400,3541,6604,9322,5285
1711215230.2269852,97,40,45099,23096,4802,3331,4422,2010,653,1238
1711215232.2396703,81,69,52723,53791,18690,42789,12255,12383,7097,5148
1711215233.204877,77,84,17646,13878,5078,6389,2109,6663,3937,4365
1711215234.2392635,60,78,383826,340663,44053,10383,9984,5480,5725,3293
1711215235.2345045,56,88,42781,27868,14517,4494,2686,4057,1346,786
1711215236.2228386,43,50,112447,21341,646,559,737,689,332,972
1711215237.229006,24,30,513630,116212,2900,11875,2542,6979,5473,5358
1711215238.2465286,40,37,1156565,303771,33911,54298,27196,18593,6448,3927
1711215239.242531,44,27,9121,9926,967,3992,3436,2196,1963,1344
1711215241.2400267,64,81,189198,20418,5442,4437,3821,2741,2160,1080
1711215242.235053,75,100,9361,1361,8776,4137,4711,1712,1111,491
1711215243.218111,80,100,20925,15617,10916,44285,15904,17931,20886,4232
1711215244.212575,88,96,18041,6179,9125,10140,46841,6200,5808,4662
1711215245.2336884,97,100,27559,3134,12957,11867,10715,6971,3145,5764
1711215246.2359705,100,87,24872,15807,4437,4264,8363,14312,7736,4004
1711215247.2315273,100,77,8256,21486,10133,5474,7601,7609,5357,3551
1711215248.2351477,100,74,457630,34780,1544,11679,7702,13567,13734,5485
1711215250.2336924,90,60,102023,13652,6470,2530,4319,3351,1411,1519
1711215251.229517,93,60,9891,18691,12679,6691,13043,10831,6095,5924
1711215253.2287548,70,77,23925,14947,19949,18518,16505,7677,3867,3615
1711215254.2171857,77,70,129393,16202,5086,968,2699,4657,1675,1978
1711215255.2213206,66,64,27438,23722,5806,3250,3668,3346,2244,1210
1711215257.2309148,81,64,19660,10842,3210,2835,5942,5295,4228,1726
1711215258.237404,75,80,136005,17706,17727,11123,7740,5984,2792,1399
1711215259.2337966,80,94,631510,20742,23908,13491,14749,8612,6440,7016
1711215260.2362506,70,77,165445,35852,4680,2102,785,1573,1674,916
1711215261.2332828,74,88,49635,5962,2965,16625,12987,9701,10704,7860
1711215262.2436016,67,63,343503,140385,9781,8216,16839,10811,4806,9717
1711215263.233587,57,63,75757,64071,61422,16110,10996,8331,10732,12409
1711215264.2362761,75,74,128757,52099,19844,16809,18227,15332,6137,4738
