,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711230521.1499352,11,37,223558,19464,8975,4952,5077,2961,5160,7360
1711230522.1512048,24,27,2299568,455764,20617,56291,42635,64257,32010,16620
1711230523.1539462,29,30,1269009,41856,1766,20094,9887,10073,13104,9879
1711230524.1502542,16,26,1953481,335557,19908,49401,12944,19553,37697,13324
1711230525.176935,16,16,77850,61937,8074,3385,3812,6626,5376,3883
1711230526.1561868,20,35,6713,3520,5714,5859,2732,2135,2288,2999
1711230527.1603158,29,40,37136,7306,7518,13706,14606,13285,18107,14536
1711230528.1632466,41,44,73212,18155,8288,2203,4986,5871,1410,3398
1711230529.1603332,66,44,33920,15063,2045,9697,27634,38731,18738,29162
1711230530.1627707,74,30,779,38209,6912,18677,24883,26016,15853,9638
1711230531.1584134,77,24,18884,7986,5256,4909,18357,10980,4232,7156
1711230532.1528227,78,29,14824,26412,3025,24080,6021,15728,5367,6475
1711230533.1499152,66,34,55206,18123,4608,4808,16918,9413,10404,4800
1711230534.1687522,54,47,4500,9801,24937,10510,10030,5097,5609,12319
1711230536.1367755,54,44,44684,22109,9257,11911,5494,14120,3430,7135
1711230537.1723342,53,57,14188,9231,8211,23685,7406,12502,13017,7544
1711230538.143807,63,41,11125,38211,6766,6910,13054,14624,7821,6665
1711230539.1402364,56,44,4679,14662,4497,5455,4880,6266,6208,9623
1711230541.146032,57,41,8336,21776,5164,17393,16433,11371,7333,6201
1711230542.1493614,57,50,6368,12832,7934,6934,6182,7820,8418,2773
1711230543.1693742,61,50,3182,12580,4040,8202,12360,8475,7674,4052
1711230546.157874,53,34,474210,164456,11074,14660,23855,13709,11232,5833
1711230547.167638,37,29,70952,42277,7507,4628,2551,2680,2684,1546
1711230548.1576977,34,16,2319250,721689,42889,126232,28404,92611,97346,45943
1711230549.1443672,8,10,133465,112004,10134,6009,11514,10130,9945,15146
