,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711216309.198703,30,53,736592,7044,18048,12525,7286,1836,5736,1183
1711216310.1944003,26,50,131133,63773,23235,8282,7693,6959,2113,3768
1711216311.1747026,29,50,283045,17233,8989,6338,6845,5116,2166,2268
1711216312.192578,37,47,188876,98902,33896,22375,19014,33979,20908,17329
1711216313.1901393,40,29,1203083,153908,67717,32881,38448,22413,27478,14125
1711216314.217867,50,27,438221,18908,5531,2866,2085,5165,2697,3076
1711216315.1879559,56,16,37663,33237,4165,7169,14633,13886,28526,21277
1711216316.192508,54,23,598730,48973,30862,22171,13613,19437,17534,12888
1711216317.195057,60,16,29242,50634,5832,10448,3515,11228,8094,4644
1711216318.2059178,38,13,56053,28873,5434,3580,1387,551,1093,896
1711216319.1935086,20,26,38227,30532,13968,10598,3847,2769,5479,2810
1711216320.1899703,3,14,166331,44729,5071,4030,1549,1758,1096,435
1711216321.1864696,1,16,24015,20897,5393,2610,2039,2124,733,1600
1711216322.2054486,21,37,8853,1160,5484,652,1038,1613,1826,366
1711216323.209131,30,30,12216,24471,1171,14818,13999,6523,2933,2764
1711216325.1853065,35,27,9265,5639,1967,1226,1625,1622,689,765
1711216326.2027254,35,26,21938,8880,18839,7762,4621,6290,3412,3443
1711216327.1898968,21,27,74788,24721,7665,4299,969,853,1075,3460
1711216328.2026985,43,44,11645,18489,6993,11838,8264,5073,2535,3277
1711216329.1978862,30,37,88389,36227,4292,2217,2134,1805,933,863
1711216330.1853328,37,8,3318,4114,446,289,2041,1647,584,942
1711216331.1823475,53,10,42047,14237,5846,9108,6844,4903,5198,4959
1711216333.19762,81,8,90378,18223,6809,963,3610,4009,720,603
1711216334.202749,66,23,80008,60569,14543,17310,11549,6555,1396,5574
1711216335.1957831,57,21,38656,40337,15009,14114,14198,6520,9926,3018
1711216336.194145,34,27,82939,24639,8224,2101,2395,3019,1708,1013
1711216337.1954145,34,35,6307,5901,5780,6767,8756,3823,3075,1924
1711216338.1832454,37,41,41009,21977,19344,8379,4088,4844,4012,4634
1711216339.1929715,43,43,98978,4697,3804,2272,1944,2804,1314,382
1711216340.1916778,50,50,11322,15270,9340,4331,3112,5505,8742,3650
1711216341.195683,51,34,5251,22012,2758,2713,8733,6689,9086,2507
1711216342.189226,44,10,136338,15675,229,1356,822,697,407,311
1711216343.186628,38,21,53817,7296,20383,13315,7244,4604,2771,1986
1711216344.2037358,27,10,83492,52758,5686,6452,4205,2605,1805,1223
1711216345.2071288,21,21,289896,37222,10304,9161,4177,5882,7259,3020
1711216346.210763,37,47,18915,8008,7198,9982,4413,6736,3255,6349
1711216347.1908953,44,37,19519,8625,18607,3747,8713,11653,3251,3661
1711216348.1909838,50,38,24539,70420,7198,14591,8899,7103,4947,3396
1711216349.1992116,43,24,56208,43558,1678,3653,2241,2077,845,1512
1711216351.1825886,40,23,14381,7559,10354,1024,5412,5993,3450,3484
1711216352.1844862,35,23,304593,24260,3124,4001,2067,1117,1094,613
1711216354.1914892,30,29,275161,52310,23056,12089,30350,9350,3974,3913
1711216355.1886418,29,30,23523,17674,24306,10985,18228,12177,4107,2573
1711216356.1844065,27,40,209300,27455,2690,14255,2490,1100,696,336
1711216357.2107136,40,41,10955,6080,10854,2042,9861,6568,2826,3283
1711216358.198522,48,41,10118,15583,10318,4595,14229,8230,4285,1542
1711216359.1873205,34,37,19924,17127,3839,6378,1479,945,1789,884
1711216360.183115,40,47,13399,28511,36128,29615,21544,6435,3194,5468
1711216361.1768715,30,44,25253,16253,5408,6591,1714,3153,5254,1578
1711216362.1806002,30,48,6000,12043,4886,5977,5285,5993,3498,5106
1711216363.209373,40,44,38784,22287,11964,1556,6772,3831,1221,756
1711216364.1965508,41,29,121564,12438,2101,4120,4469,1892,1038,591
1711216366.1810677,35,24,42173,13100,3178,1561,2419,2518,1593,695
1711216367.1839838,35,23,745031,49649,6792,13171,4669,7909,8220,5223
1711216369.207175,41,30,20434,4108,5293,1349,692,1018,1059,687
1711216370.208334,35,30,173832,24669,6306,1482,1416,1777,649,526
1711216371.1751244,44,37,20660,5846,4051,3255,4976,6291,4738,3136
1711216372.1770618,30,37,48880,26835,8453,4145,4237,965,492,418
1711216373.2031584,34,16,66871,11042,886,1567,1962,1803,1940,876
1711216374.2081525,40,30,6493,8516,11266,6269,933,2922,6311,2667
1711216375.2133427,24,50,44185,5618,14591,22271,7425,3240,2447,1665
1711216376.2000618,53,47,524303,17641,12729,11400,24700,45502,17700,10979
1711216377.1867497,50,56,97235,16119,5520,4239,3029,2504,3905,1316
1711216378.1838505,53,41,21274,40497,19218,7140,17970,11732,7110,10660
1711216379.2009954,64,20,23438,22973,15830,7569,44882,20100,17437,5209
1711216380.197664,56,27,23073,14828,14333,9385,13634,11777,19018,5032
1711216381.20075,61,30,70406,11539,3097,9214,3504,4581,2011,1674
1711216382.1889572,48,23,334488,62022,10501,630,2764,1878,1080,2241
1711216383.1839912,37,30,233044,34954,18366,9441,6500,5136,2130,960
1711216384.1818619,40,34,16429,7229,10976,25126,26097,18657,7400,2902
1711216385.1929848,38,24,27783,23028,6144,2808,3779,5902,2000,3423
1711216386.2043269,53,21,881643,57594,8139,2646,9634,15217,17122,10557
1711216387.2077258,56,29,33735,24865,23937,49788,21246,13727,5896,4632
1711216388.1866713,51,23,53348,45332,6678,20426,7357,15887,8235,7032
1711216389.1693418,54,21,66257,7488,1673,1761,3297,2947,1284,3381
1711216390.2006817,54,37,7340,11850,2001,6366,2896,3765,2080,1616
1711216391.1901715,56,20,37040,25812,869,11065,8013,7154,4357,1749
1711216392.1927285,48,10,190652,327524,18738,33758,16155,26798,21281,12834
1711216394.1923068,35,3,173045,119367,12091,31133,22888,21673,10628,5654
1711216395.1934488,26,1,1237203,196948,24339,27985,17806,16942,11786,7638
1711216396.184759,26,21,20021,40193,24104,31477,9409,5795,7534,4336
1711216397.2014704,40,21,81326,25872,11658,10777,37708,17920,4725,5889
1711216398.206553,29,27,127892,42574,13597,9885,4453,2169,4339,2275
1711216399.2018962,29,40,162281,19505,7774,10346,4458,2823,3626,2530
1711216400.1993835,48,27,18397,9568,7937,710,5414,12102,11542,9082
1711216401.1919906,30,29,170119,149444,18701,36996,30030,8692,7138,19999
1711216402.2053807,40,26,421074,174851,59041,11518,30141,23056,23476,3665
1711216403.1852489,41,13,153312,75871,14975,3670,8420,8012,5262,3261
1711216404.188459,27,20,357694,21758,10976,6532,5247,4954,5236,4509
1711216406.1708813,29,14,96846,12393,5101,8505,4560,5106,4035,4536
