,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931825.7918057,40,48,2609,11452,20450,9470,8741,4279,1648,1711
1711931826.810007,51,51,528082,36876,6562,3840,1559,5708,2731,1914
1711931827.7676513,48,70,14869,11850,19857,10509,3606,2771,4409,5540
1711931828.7900102,47,69,11801,4769,11452,8806,9397,6328,2991,1369
1711931829.7797017,61,57,2590,12637,6041,10685,13862,14179,8598,1758
1711931830.7696755,57,70,116880,34037,19528,28590,12349,7199,9209,5761
1711931831.790468,75,60,21311,3999,8294,12750,20214,8795,1352,2595
1711931832.7790592,74,61,4622,8455,18827,4649,5511,6668,5751,2613
1711931833.7684717,67,67,3728,4203,1154,18837,13183,6239,3210,3454
1711931834.7890973,67,78,3911,8533,15603,15906,2346,3327,1561,1197
1711931835.77765,64,90,3470,3986,18041,6157,2366,7868,2970,2002
1711931836.7691443,63,87,16623,15194,14463,4093,4532,6224,779,1036
1711931837.7899847,69,84,3627,4127,5783,12205,9226,10576,2297,1576
