,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711224679.544642,51,54,327847,159580,80903,83540,35886,36171,15166,15201
1711224680.5424182,75,50,114638,19371,5940,4878,5831,5027,3066,2908
1711224681.5522377,97,51,131542,18750,6922,16786,22523,10112,5228,2380
1711224682.5485096,80,51,1218773,170128,56492,26255,16942,15508,13029,6373
1711224683.552939,50,17,507267,386405,62657,32338,58865,18657,9208,12354
1711224685.5522144,27,41,626635,65561,31413,42253,20067,38843,6757,10668
1711224686.5479648,69,51,21238,9755,6843,19814,23102,16913,5897,14299
1711224687.5491726,88,93,109368,13453,13630,16011,10232,4989,9531,6276
1711224688.5400825,91,81,11415,13758,6414,5356,10792,4211,3341,3747
1711224690.5297055,50,78,42689,34394,3930,16207,15996,9077,6024,3668
1711224691.5341494,35,37,331052,588513,6317,30621,10355,28948,9551,3807
1711224692.5303352,30,60,4630,11479,7004,58518,17664,10659,1798,11688
1711224693.5276902,20,17,493831,329224,9480,6061,15273,22097,8968,3263
1711224694.5523536,38,30,42934,11949,1746,11887,9681,14986,7264,11852
1711224695.5484343,35,44,2239949,359651,27119,30118,35412,13198,7398,4952
1711224696.550789,30,44,196333,25806,79292,77225,14122,19978,6289,12224
1711224697.5464745,48,60,1136614,45569,8506,5164,13078,10811,2915,2804
1711224699.5611904,35,87,130970,39028,11791,22745,31111,10585,5430,7133
1711224700.5349624,26,61,121741,46274,4160,6473,1298,3427,1945,1388
1711224701.5310588,23,66,106435,63244,5880,22617,6096,13058,4483,3047
1711224702.5488424,17,44,41854,98408,22609,3378,10467,4434,1142,1006
1711224703.5534103,10,24,139825,53996,2298,2658,11184,4523,2065,1688
1711224704.5147157,16,21,176502,114598,12368,13791,16915,14700,9983,6543
1711224705.5364978,8,23,43877,32272,7790,6869,3228,3547,3467,1657
1711224706.5299091,20,34,298500,97097,42920,27010,15075,12485,10782,7078
1711224707.527164,38,60,91150,5740,13746,1929,5796,6065,3071,1018
1711224708.554221,61,61,4600,1616,65,1688,2579,4301,1145,862
1711224709.542447,56,66,87255,28891,19746,2442,2472,2822,2066,1596
1711224710.554144,53,60,108613,52330,15389,6205,4733,4739,1238,1156
1711224711.5496192,51,56,66351,4377,4968,2695,3561,4911,577,1001
1711224712.5524902,23,54,171284,39654,1762,6284,6252,4960,2174,1184
1711224713.5261621,34,48,130396,5304,1181,1757,1709,1209,781,1635
1711224714.53165,30,47,76228,114692,23970,18904,10188,7801,2446,1482
1711224715.5322654,21,26,87887,53760,5849,487,6772,9784,4162,4554
1711224716.5280619,21,21,138345,24392,2287,763,1191,3317,2063,1367
1711224717.5623212,16,27,530047,101466,34270,40359,15195,14251,12954,4333
1711224718.5418496,23,38,318821,10639,10346,517,926,1956,2941,545
1711224719.5304193,17,37,313120,251688,4745,21146,23233,30289,14546,14119
1711224720.5424912,14,56,133589,25699,18812,2270,4728,3871,4568,3812
1711224721.5381458,17,47,97286,60514,14582,3193,8501,8322,2634,1550
1711224722.550485,29,40,287713,24635,3583,11320,2394,9305,2686,1811
1711224723.5411322,38,54,39886,21959,11964,10151,25845,9654,9411,6936
1711224724.5573125,34,47,48575,36821,458,10119,2094,2467,2892,3203
1711224725.5361707,43,53,224209,73927,60160,35010,86334,51885,5306,9258
1711224726.5314345,40,57,108197,30061,37664,15392,28693,15376,10845,8828
1711224728.5390477,43,54,126780,8698,792,1495,2245,2339,2262,2424
1711224729.5499635,40,63,64598,18775,13817,35196,12229,15861,8362,14409
1711224730.5390282,47,61,112677,28333,8432,26743,11815,21600,11902,8059
1711224731.5415907,60,60,155326,132567,32486,38317,21444,45401,5647,10490
1711224732.5526993,61,64,204720,5402,965,1156,1280,1837,1571,351
1711224733.55563,67,63,19327,9240,4876,32818,16230,18932,13423,11616
1711224734.5290685,51,57,32190,23761,4068,6086,3096,2785,5582,1631
1711224735.5327017,50,63,138060,24856,25038,16714,34598,14979,7065,5757
1711224738.527916,27,44,103364,6987,1075,2626,1445,1198,482,577
1711224740.5403311,44,51,222387,234416,23849,25953,65911,22706,7071,10076
1711224741.545231,40,60,109500,46216,7003,26725,9838,11890,6727,5112
1711224742.516624,41,66,31469,20874,15038,8232,4135,5526,1906,1770
1711224743.5443804,34,66,2354,4502,13861,30656,28274,11057,12865,3743
1711224744.5319622,38,94,30241,10551,30134,78484,15085,15815,13505,18915
1711224745.5519204,21,83,450594,296864,51323,5021,30161,10773,8040,8969
1711224747.5434577,20,47,3129750,175928,5144,8447,4070,11515,9854,11032
1711224748.539633,26,29,71656,11842,4730,7171,5172,5981,1833,4104
1711224749.5290592,47,30,917414,160993,9035,34747,19856,34362,14907,6393
1711224750.5281565,51,40,8504,7290,5238,15806,6678,16682,22271,17320
1711224751.553758,50,48,134454,64162,8560,3584,1753,4399,2424,1993
1711224752.528866,38,54,68267,46526,29697,41532,15770,11014,18746,7067
1711224753.5418556,24,74,202833,149097,170684,23913,16545,18606,15586,3272
1711224754.5136116,1,57,2423390,579879,13509,94799,19098,30798,20031,9609
1711224757.5479145,38,54,17022,15949,919,10530,7099,18253,4567,27004
1711224758.5387812,44,51,997204,345600,29715,23021,6687,32959,17317,11101
1711224759.545742,50,47,13901,16659,4899,31981,7622,11472,8092,19969
1711224760.5499108,56,50,122732,71443,20057,25118,58428,27544,19911,9226
1711224761.5300527,34,41,89161,89015,4254,8892,4728,8660,3208,3203
1711224762.533236,54,50,8214,28609,6310,17823,18512,27060,15262,11671
1711224763.5300057,40,43,1787858,789944,472338,71090,87401,84697,54510,51882
1711224764.5334208,23,43,783992,53162,10708,7392,2873,3392,3923,4080
1711224765.5523174,23,43,152631,33898,49182,41078,23961,5307,9916,9531
1711224766.55019,20,63,2386901,937182,615150,639478,344456,157032,155189,179339
1711224767.532146,1,74,62734,9268,5702,1476,710,861,3040,1162
1711224768.5281672,3,69,633778,146384,11483,70800,5566,33191,16523,9426
1711224769.550733,11,70,70883,28943,11462,514,2216,3930,4398,2322
1711224770.5531635,11,67,580978,46872,8028,26107,3612,4810,5882,11146
1711224771.5444508,21,63,127682,54074,14039,19873,4579,10227,2921,2541
1711224772.544654,17,63,493607,61333,14614,19019,13367,12507,5332,9200
1711224773.5342069,8,57,1453181,728836,116034,52021,64059,34546,39452,38238
1711224774.522104,8,48,739119,273824,62266,11119,29024,24134,14823,16919
1711224775.5478673,11,44,883759,85683,44705,11058,29385,21823,19806,16684
1711224776.5423665,1,41,80238,7847,1977,940,962,583,383,162
1711224777.5454702,14,51,145916,47538,30205,10521,3880,11741,6262,4501
1711224778.5469925,30,57,1186927,68591,9781,35498,15059,31103,22631,17264
