,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711218950.6416707,47,38,11368,8576,4706,3769,3565,2820,3209,2395
1711218951.6312172,38,23,128557,81527,23469,4461,3090,5965,1261,1937
1711218952.6331787,41,16,41755,37783,16705,5880,5032,7294,3022,3368
1711218953.6365814,34,14,790533,23746,9064,7107,2646,1950,1064,617
1711218955.644241,51,1,102214,65120,14096,4978,5120,7413,1568,596
1711218956.6246564,57,8,4953,12751,9983,12106,6338,6758,4450,5117
1711218957.643713,60,1,75832,64689,9787,2469,2764,4713,1026,809
1711218958.6310885,38,17,41065,57075,34667,39117,26787,10474,13377,2952
1711218960.645939,26,17,213718,149270,12978,7994,8769,5665,2232,1477
1711218961.6417542,20,26,22463,12425,5118,18278,3999,4262,4307,3336
1711218962.6297705,35,44,47792,21354,4194,10789,6573,6268,1148,1196
1711218963.6422968,26,38,185593,10835,3839,2977,1762,805,327,206
1711218964.629094,30,43,66500,70863,10291,4293,2895,4118,1141,969
1711218965.6495507,17,20,69452,84710,18266,5300,3960,5011,3278,2059
1711218966.635942,1,16,798861,125983,26308,23761,14098,6958,4767,5651
1711218967.6319468,16,8,457596,25446,8640,1751,1809,6088,766,995
1711218968.6267207,27,20,365742,70847,24802,15692,17568,13694,8911,13179
1711218969.6370037,30,10,443355,108633,7628,3433,9253,6813,4943,2869
1711218971.6370366,20,30,294613,30220,12715,4557,5268,3353,3338,1576
1711218972.6408772,17,35,836272,267674,46749,70186,14624,38142,76591,16095
1711218973.614205,43,63,439842,28944,21277,30687,11665,27014,8208,6012
1711218974.6329796,40,54,797093,113583,21503,12252,7362,4574,2095,1412
1711218975.6523194,48,54,983066,134347,40407,50150,27718,32662,37505,12151
1711218976.6385775,47,64,88803,36180,15054,27925,11476,7052,6545,6491
1711218977.657689,27,53,1784895,64898,12952,13587,14558,9017,6378,5222
1711218978.636786,43,40,105926,68995,6004,1305,4350,7638,3049,1081
1711218979.6409867,34,37,146900,50321,24256,5679,13152,5214,2733,2719
1711218980.629684,57,27,22172,4040,8092,2198,6623,14986,8789,6716
1711218981.6263053,67,20,456854,16710,2488,3925,12595,7877,3607,3930
1711218983.6259327,80,34,150820,4311,1226,635,680,1932,2786,1120
1711218984.6328802,48,27,190159,68788,16457,7378,6617,6112,3019,4138
1711218985.65257,35,40,174149,89058,30182,4515,2327,13316,3261,3448
1711218987.6365063,41,66,187281,36482,43698,28687,15476,9428,8293,6512
1711218988.633711,61,80,4451,5014,4367,9511,5623,6760,9315,14905
1711218989.623169,50,70,816304,362339,42022,24210,17896,16073,21810,14066
1711218990.6499786,53,56,6224,13125,5485,3554,3722,17819,10512,5027
1711218991.6228955,56,44,73524,27256,9728,8024,2377,6123,5200,1402
1711218992.6500833,69,26,37133,18792,7308,3550,7808,32945,13970,14235
1711218994.6280396,50,41,299212,59193,10536,17033,9789,6645,3885,2223
1711218995.6511848,47,26,130560,393369,38115,64156,115680,55297,4195,15427
1711218996.6467998,13,38,886340,95988,26566,19202,6215,6816,4064,2190
1711218997.642244,8,38,146188,17085,4521,3201,2472,1277,1022,797
1711218998.6383255,14,24,347628,61262,7875,2107,9966,8509,4194,1975
1711218999.6361866,7,26,787692,496096,67421,52226,15744,32405,7631,3552
1711219000.6303487,16,24,103764,32693,3963,15544,11643,5787,2635,1607
1711219001.6342757,24,40,18667,5074,2121,6362,1376,1521,3091,2343
1711219002.6357517,16,53,241557,117915,33594,16653,13187,10104,19739,15111
1711219003.634629,23,64,93572,29088,10584,10742,6265,5631,2894,2058
1711219004.6363606,47,57,27542,13065,6838,3782,11030,22075,4435,3815
1711219005.616231,50,53,721556,11617,4616,10461,4409,3731,2717,1539
1711219006.651846,81,48,8860,8509,1756,7338,662,24428,15074,14803
1711219007.6427097,67,35,92219,36510,3704,2976,1400,1192,695,274
1711219008.6422675,30,24,52969,113021,9556,3449,4159,4324,4430,4314
1711219009.6235301,40,21,10450,3357,1238,2956,989,2435,2253,1631
1711219010.6506119,24,40,11938,9281,20583,3314,5038,11057,7364,10294
1711219011.6438851,38,50,108737,41275,14228,6284,2199,7250,6013,1494
1711219012.6393533,64,77,168805,53577,46296,82881,67416,75323,26650,15646
1711219013.637133,38,83,1992025,54854,41448,47459,21032,3701,1941,3702
1711219014.6238458,38,83,130090,6462,8371,8204,5147,7047,6037,2103
1711219015.6276681,54,93,9334,6923,12502,19627,6635,22315,6915,5823
1711219017.6432889,54,51,8127,3852,419,1578,3368,2201,1640,1260
1711219018.632479,57,47,3188,2185,1900,1772,1604,2125,2093,1112
1711219019.635875,47,47,66138,85891,80754,44381,20108,36507,16937,5367
1711219020.6456344,44,38,1995123,1387198,26115,29602,17724,33999,29140,9337
1711219021.6331997,26,53,1118162,65928,26285,15182,6474,7444,4914,4908
1711219022.6449614,7,57,77688,76816,64837,17957,22947,9445,2763,7475
1711219023.6246648,1,47,636227,79654,15588,7977,9496,3229,916,964
1711219024.6366518,7,64,164045,51108,4380,9867,1653,8053,4451,2772
1711219025.6335118,26,54,17592,7798,765,3793,8028,6618,4628,11312
1711219026.636825,23,48,213717,295812,138132,11908,58005,19000,14851,9298
1711219027.6168575,44,61,29959,1965,1614,2457,1483,1314,2398,1094
1711219028.65123,48,63,29533,49814,11686,7601,10014,12329,9943,8688
1711219029.6457038,24,75,68431,82289,42485,21664,11740,7331,2073,2506
1711219030.6490455,27,77,1747507,64883,17317,18078,9441,6477,3195,1719
1711219031.6442075,37,69,11588,7880,5595,5984,8820,9703,11086,7816
1711219032.640818,43,74,14861,10821,3875,9162,10804,8783,4539,3733
1711219033.645392,40,50,100684,82031,3919,2629,2095,2862,992,1322
1711219035.6206973,10,37,431732,471143,73075,2494,4554,14189,2130,1010
1711219037.618996,1,40,148747,93244,11946,3934,2386,4760,2013,2096
1711219039.650057,23,47,51229,10945,6898,3943,2768,2169,1096,1615
1711219040.6232138,10,41,85668,107755,16859,3235,6649,4767,3135,2924
1711219041.649738,21,37,182868,85510,7882,3472,4795,12625,1298,1381
