,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711220561.2031124,47,35,47195,48221,9360,11707,7561,2480,2292,2235
1711220562.2359254,63,30,181019,33436,4749,6115,12862,18318,4457,4953
1711220565.232296,77,41,140365,10624,3193,3003,4193,6288,2209,882
1711220566.2278476,51,41,156071,96274,10846,4595,3398,3663,1126,852
1711220567.199163,63,44,2703,7193,8946,6208,5497,13245,6653,4827
1711220568.2264428,80,48,1220,4858,3216,1795,2414,12418,5975,3510
1711220569.211039,63,43,643628,62109,9898,5887,3097,5818,3831,1468
1711220570.234273,77,67,5542,4846,4371,4004,2426,1615,2705,538
1711220572.2198975,29,56,23082,10346,3385,940,1484,4142,274,1244
1711220573.2226858,20,54,97974,89504,14352,4112,5705,2771,1577,1443
1711220574.2137496,8,23,117678,96349,2978,5781,5038,3849,1012,583
1711220575.2042127,26,23,31743,14741,1957,2094,310,3187,1627,592
1711220576.2256243,14,27,15957,74395,16137,16663,2932,8487,4847,6763
1711220579.2422283,47,53,15841,14765,6596,7424,19326,8487,8051,3306
1711220580.213371,40,37,155538,93706,7738,5442,2153,4988,2435,2171
1711220581.2175589,27,34,125625,74687,35190,8932,10155,6197,1429,2048
1711220582.220893,38,48,7234,22575,8463,7172,7317,8414,12548,6737
1711220583.2358859,24,35,574518,613913,10636,71118,33591,52205,8220,8722
1711220584.2125592,21,38,136085,145416,16761,8684,5612,5144,1033,1694
1711220585.2081456,35,47,77217,2252,6291,1801,5102,2090,4199,1301
1711220586.215823,16,47,464388,353044,127464,45872,35549,18092,8996,13008
1711220587.2138796,10,54,1265955,582744,83655,41458,41044,27562,5664,9420
1711220588.2341967,21,70,50047,14195,6834,7637,7711,2904,2751,2086
1711220589.2343519,20,54,107659,33922,6772,13263,31350,8799,5644,2822
1711220592.210702,50,53,2391946,126458,54532,26793,21171,27195,9529,9260
1711220594.2123497,30,50,89024,76414,2966,5315,1667,3455,747,1292
1711220596.2325096,40,66,83322,24840,72836,50254,29043,42146,19522,8240
1711220598.215861,43,37,50036,87906,4171,3482,1167,6053,1940,1068
1711220599.2104342,40,37,71738,68071,5258,14762,22035,15424,8760,5444
1711220601.234629,24,21,161727,231784,49629,39902,20689,27152,9817,9246
1711220602.2301486,41,43,190669,33696,15152,10647,3534,18842,5837,3224
1711220603.2324324,41,43,2235999,87771,32436,25596,21856,30550,7713,4263
1711220604.220887,35,54,244319,2225,428,1253,1456,394,250,132
1711220605.2172446,47,74,577327,107409,85789,45549,39119,28691,5204,8241
1711220606.2360902,34,54,92932,126923,5851,5570,3741,3543,1915,982
1711220607.2073557,14,48,2053246,472084,108395,34823,23057,30368,16922,13723
1711220608.218724,13,26,45880,104663,3024,8712,13981,9066,2398,1747
1711220609.2145169,1,34,400075,41320,71126,10120,6484,4788,1659,1725
1711220610.2190084,37,54,13434,3149,2714,2637,3523,7202,5114,9171
1711220611.2149792,47,56,160598,53865,10523,10721,1984,11678,5814,2684
1711220612.2243643,63,87,28145,1716,2724,6972,5774,5102,8753,4665
1711220613.2285204,77,69,36244,55374,19395,16683,15313,13664,4896,8297
1711220614.2176006,50,63,734989,36522,5336,6742,6322,2318,1586,739
1711220615.2299004,43,50,72544,38856,3710,1171,5317,3458,1423,1548
1711220616.1996245,38,44,31875,30853,16331,11766,5132,14263,2920,2665
1711220617.2300615,29,35,112542,15384,3098,762,3441,1307,920,508
1711220618.2308965,51,35,2787,3631,946,782,1592,2335,804,278
1711220619.235306,63,57,22394,8526,543,12509,6111,6418,4145,1659
1711220620.2023418,63,54,88519,58003,22421,17112,6311,22488,4393,4345
1711220621.2019696,80,61,17134,3330,387,1749,1335,1914,1091,781
1711220622.2446835,66,57,301680,14539,1777,1469,1573,2143,1080,949
1711220623.2224736,60,57,64597,41931,31241,10436,15374,12907,8056,13675
1711220624.2206173,35,44,178426,60695,6189,5041,1859,1036,530,1186
1711220625.2238662,38,51,5954,6177,1885,5412,1355,6466,4532,5504
1711220626.214568,43,48,124806,13310,1843,498,1615,3243,2410,816
1711220627.2233582,40,48,5780,4171,1442,1891,1078,688,1682,699
