,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711215026.2912226,30,38,1198195,92476,8439,20877,10500,9754,5012,2379
1711215027.2798731,34,20,2038543,61723,3820,5889,17763,13335,4032,886
1711215028.2900567,17,16,723149,223979,32821,18061,10128,11457,6225,2716
1711215029.3077166,24,34,5376,4810,1619,4092,3226,2967,2764,2459
1711215030.3119946,27,17,243851,38526,2947,2272,2819,4959,2514,2007
1711215032.2929482,30,21,36150,20067,4283,2203,4485,7454,3624,3938
1711215033.2904449,35,26,17987,7156,18811,16469,14738,13803,19312,3333
1711215034.302235,40,53,47622,11718,6372,2283,6290,3240,1102,1587
1711215035.2977448,57,74,40753,11376,2874,2013,3157,2329,1095,1305
1711215036.3036225,56,70,43637,32863,4406,4945,7986,10498,12670,4425
1711215037.3065789,41,29,430005,135833,8133,3042,9749,13290,5821,2715
1711215038.2990992,34,40,269847,78952,66735,12533,9471,12477,10703,9153
1711215039.2972896,34,35,86110,24937,2960,3689,3730,4760,3240,986
1711215041.288831,38,74,12851,31982,41414,28959,13030,8418,4307,3304
1711215043.3100939,21,37,2399400,222786,31746,8585,30034,10176,14476,9413
1711215044.2987666,8,51,81317,34197,10737,21832,26269,9048,12116,8578
1711215045.3038473,10,10,34905,28855,835,1342,2260,3217,3286,1668
1711215046.2919621,8,1,159876,53650,2748,953,3836,3856,1940,1300
1711215047.2915642,24,13,50739,42197,12529,3355,5838,9915,5756,1510
1711215048.2973642,11,16,162805,45533,8496,19152,2704,2735,1569,1517
1711215049.3011963,20,35,474801,54638,11425,13807,36297,16169,8178,7196
1711215050.31575,13,66,47702,32409,12344,6798,1823,1740,1384,2328
1711215051.2782052,26,70,20284,3442,2294,1034,888,3660,2315,775
1711215052.2801733,44,77,19392,20623,9158,21496,8302,8381,4911,5645
1711215053.2916903,21,75,36626,33911,5979,1183,2021,661,1077,1788
1711215054.3110898,51,70,14280,11873,11693,1924,6211,11072,5934,7818
1711215055.3165426,37,67,33153,90266,19636,15225,7755,13439,4889,6428
1711215056.3088377,30,44,262197,20374,2542,943,1464,1721,2412,593
1711215057.305796,41,50,65371,42147,7436,6166,2406,2775,1597,3117
1711215058.3022618,30,64,7683,4494,28902,2228,4117,5388,4679,5721
1711215059.2891452,37,64,21189,9993,5090,2822,2577,3241,1474,1158
1711215060.2934341,23,64,132350,97306,14241,3157,1973,2053,2007,1599
1711215061.2882771,16,54,55689,49462,6105,2432,2382,1297,1697,995
1711215062.2765102,17,35,145570,8453,2350,2331,1751,2073,1327,1022
1711215064.3070638,11,30,143674,28440,802,10037,9847,2247,3356,1636
1711215065.2945254,34,37,57147,28574,6252,4371,2156,8091,1590,2377
1711215066.291166,41,27,55240,32657,9713,3086,8414,20212,8937,4332
1711215067.2926266,51,23,85784,107883,13225,7453,8769,10731,3706,9479
1711215068.2901936,64,17,65132,13148,2243,1568,5890,3928,3334,2260
1711215069.3008041,61,27,143743,12102,8501,4035,4158,3630,2342,1996
1711215070.290594,48,34,35633,53060,11634,15413,19837,8473,6557,6124
1711215072.3057647,41,54,62462,14802,8909,3246,2683,2527,903,1621
1711215073.2976859,35,50,15714,42018,14162,9263,7197,5026,8375,6654
1711215074.2867231,24,43,54587,46116,5594,3900,2511,2398,2118,874
1711215075.3131495,38,40,11185,12550,5157,424,3592,6526,7332,6998
1711215076.2784214,35,40,56918,33951,15585,5145,1818,3571,1377,1551
1711215077.2892385,47,35,18946,19831,3923,7567,11348,9198,4406,3988
1711215079.2899876,54,47,128266,73224,11385,12174,27115,24092,5085,4567
1711215080.3178546,75,43,34090,5582,6252,4883,10553,9220,9306,4910
1711215081.2885983,54,29,73353,156599,2951,12654,5426,5956,7015,2106
1711215082.306695,44,23,52773,37728,5872,8045,1634,2514,1699,1341
1711215083.2877386,24,20,285489,47057,3884,3372,4745,1711,3254,666
1711215085.2886157,16,41,16687,12210,3293,23012,6226,6702,5105,5898
1711215086.2973187,20,47,125048,16630,3372,6614,1529,1681,908,1426
1711215087.294074,34,51,416346,15181,1695,2667,2236,2477,2708,1319
1711215088.2973442,41,44,199242,62320,7704,4910,14215,7414,4116,2473
1711215089.2935538,37,37,111261,23021,2199,12874,4362,4557,1077,2407
1711215090.320991,35,30,414726,162954,31276,39468,34577,13703,6262,6449
