,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711219589.982498,51,43,623213,64507,10049,3849,3012,12807,8015,7200
1711219590.9785357,56,66,133797,314788,132620,77247,35068,55703,27850,9788
1711219591.9812126,63,90,129775,9972,6288,11581,5958,3302,3043,1773
1711219592.9767642,87,94,25580,24611,5284,7884,4509,19329,6981,8303
1711219593.9814675,74,100,629764,13581,5914,5874,2990,2492,1388,1120
1711219594.98464,78,100,36518,15709,8721,5279,2309,5232,1769,6475
1711219595.9802432,74,74,643029,33307,724,5930,6689,4344,2482,739
1711219596.9690511,63,78,1829581,175784,62761,49338,28194,65948,32450,8811
1711219597.972833,69,74,60749,29019,9449,8695,5911,7324,4600,3277
1711219598.9923327,64,41,552255,183998,6599,9129,16440,23543,8047,13110
1711219599.9867277,51,40,56453,124467,13156,4136,3345,6796,969,1079
1711219600.9805987,43,47,15078,5281,1117,5289,3372,1654,1588,2006
1711219601.995229,34,23,142372,103356,4269,7116,8833,8818,1852,2794
1711219602.9591117,26,50,81550,161230,71847,23492,34540,20431,10276,5123
1711219603.97801,26,67,767394,21224,4493,5886,3038,1576,613,638
1711219604.9961216,38,74,33580,4321,5137,2610,2482,3351,1817,1197
1711219606.0019886,43,100,81737,30607,15188,11043,6054,5798,3596,2658
1711219606.9728494,48,100,17778,7056,8798,12702,6710,3272,3771,2025
1711219607.999123,81,100,3416,4396,2108,1288,1520,11280,4513,4973
1711219608.9957206,66,88,67124,42021,22685,5153,5665,11259,2541,1742
1711219609.985444,60,75,149426,28671,6814,2767,2238,4048,1861,1404
1711219610.985666,61,66,24336,18813,9686,7924,3401,7626,4277,7715
1711219611.9737916,26,69,346350,33361,7182,1182,1750,2297,1463,1716
1711219613.9898949,23,70,871662,306355,37725,41491,25731,12394,10695,5950
1711219614.9849234,27,48,264907,56273,6796,2257,7781,20671,10875,12975
1711219615.980942,37,48,881233,72720,14776,10645,24698,11451,6191,1826
1711219616.9839118,23,48,1419043,99655,71385,20850,28491,15419,6747,5280
1711219617.9885921,44,44,7395,61189,12773,6852,20977,21856,12521,10370
1711219619.9702039,16,80,2727275,200610,41380,23555,12789,23079,24613,22311
1711219620.9734538,16,70,111232,63342,21431,4371,1516,6429,2517,3766
1711219622.9895241,14,44,301877,26637,1556,331,1019,2735,3773,345
1711219623.9708264,13,41,348253,352606,58285,16431,19510,30204,16518,10131
1711219624.9737554,10,48,50045,30833,19432,3331,5561,2873,3219,3069
1711219626.9732282,24,78,91766,42836,11972,6913,6591,5038,3348,2914
1711219629.9754283,37,84,2190,14848,3425,8133,2816,8180,10923,4073
1711219630.9713256,37,84,316404,25780,5233,5159,1280,2622,2242,1381
