,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711932422.7631981,81,14,226942,54760,2807,3949,11956,2297,2504,3372
1711932423.7851443,63,13,366959,231560,28986,11638,53726,13636,5615,7434
1711932424.7744796,63,13,243833,101539,54350,34533,56274,9237,12759,16708
1711932425.7641146,41,11,74552,62164,44178,12618,9543,3404,2148,3969
1711932426.7850287,41,26,87925,176608,95349,8964,128494,9464,4624,4913
1711932428.7635221,40,60,61885,82511,48400,21010,12597,9096,3702,3086
1711932429.7856443,61,70,70961,14755,34165,11864,5010,6396,2420,1442
1711932430.77604,70,66,100268,104265,7466,21651,10382,9747,7930,4265
1711932431.7659078,81,47,1556524,105594,6568,38138,54165,11818,18794,21085
1711932432.7855275,80,47,1273596,109489,79737,44548,62582,13229,6827,15913
1711932433.775648,63,44,792716,38342,54583,60722,26143,5498,2887,3592
1711932434.7659404,56,57,593885,96605,84025,7579,31335,8900,4292,4250
1711932436.778215,37,74,174537,185844,97313,8243,32437,6647,11314,6873
1711932438.7891743,47,63,1582643,315931,164694,117472,29679,13558,2966,4963
