,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711681931.0970466,53,51,501390,60661,63949,36939,80540,35425,41792,36084
1711681932.1853151,66,60,749750,24092,15580,2470,7735,8399,1756,1838
1711681933.0893128,77,74,56143,32845,16871,22171,19743,11327,8842,14903
1711681934.0901568,84,69,22662,80840,14806,14647,11446,14710,15975,8421
1711681935.0905347,93,61,10970,10262,7730,6611,11147,17130,13167,12633
1711681936.083109,83,40,235297,194358,8084,32046,27709,19852,19775,16679
1711681937.1121342,70,8,1901189,464148,15718,42731,27581,27804,33900,12786
1711681938.0954933,69,1,563155,132134,1713,25290,11390,19639,24357,21095
1711681939.128159,60,1,1432860,72682,9267,19308,36357,23918,18063,7655
1711681940.0931106,57,13,41919,23435,10010,4731,3499,2862,782,783
1711681941.0928488,64,53,13822,19154,27671,7475,16411,5636,2285,2682
1711681942.0863583,69,63,10855,42168,16036,8136,20324,15081,3399,3932
1711681943.0788095,67,66,11588,55576,3120,13924,6562,12754,2496,3159
1711681944.0818849,67,53,338840,107821,18313,19679,41198,12067,10112,2501
1711681945.1090808,60,44,764221,274464,132336,31692,31368,19352,6205,6719
1711681946.1123955,51,60,716004,57654,30991,10487,6365,8932,5475,3395
1711681947.1080234,48,78,36076,21212,8319,9412,4287,4918,3552,1880
1711681949.1086423,48,97,33732,42548,12490,43565,7767,5775,5508,4367
1711681950.1364028,56,81,15153,37221,7006,7123,3756,9440,6208,4321
1711681951.3494523,60,90,9927,15596,19383,14914,4891,8956,5707,2297
1711681952.0966618,69,90,18143,31669,15406,11094,18261,11217,3205,3231
1711681953.0924282,69,90,7211,32205,66483,14029,12485,6562,2694,3380
1711681954.0982943,56,93,106651,88476,4083,46680,19217,7031,2836,5099
1711681955.0919678,53,57,594800,38959,6324,3826,8603,6262,14048,8055
1711681956.0935159,56,57,331074,17713,7080,7266,4155,7760,9581,9428
1711681957.156951,67,27,133638,29300,6975,2108,2466,7161,2006,4190
