,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712077863.6157618,54,43,19502,8296,6683,6772,12992,6008,4338,6673
1712077864.57626,37,40,179815,133104,8033,41020,15403,6709,10525,6832
1712077866.5917604,34,51,81832,105929,28139,58870,39396,14379,4138,5871
1712077867.583761,7,44,62446,165050,42633,11544,21325,13034,15427,7256
1712077868.5757594,41,40,33398,18497,3698,1302,3180,5640,3841,5306
1712077870.590761,90,50,2987,3748,10783,11737,4586,9540,5173,7597
1712077871.5827596,100,56,641138,30037,10805,16527,15795,10385,9405,6022
1712077874.5897603,35,44,2708,17601,16344,12357,25267,6967,6283,4624
1712077875.5812619,24,56,101354,25249,32448,35463,15263,9100,8725,6485
1712077876.6047614,23,40,176979,85918,8397,2796,3529,4041,4918,5337
1712077877.5967624,41,51,9173,8140,9091,9524,17306,7074,1325,652
1712077878.5887618,41,53,38591,9314,7986,12753,14296,4267,1211,4719
1712077879.5807614,43,53,43393,14162,16028,17942,5859,4703,5265,3409
1712077880.6037602,48,67,246045,95599,27336,25600,10029,9444,8102,7215
1712077881.5962617,43,77,38398,6837,13259,3585,4393,4092,1792,903
1712077882.5877607,43,64,352218,22676,5861,4658,6689,5472,1493,1893
1712077883.5797608,54,67,17176,6473,42963,6051,7287,11729,7695,8793
1712077884.5717623,74,66,116530,34637,8984,17418,25997,10505,7234,4657
1712077885.5947611,74,64,69584,21428,23783,10400,6069,9238,7504,4271
1712077886.5867605,66,81,15648,18533,38278,8498,5786,6977,5607,4164
1712077887.5787594,66,67,96204,8700,6062,3115,3276,3693,1057,1121
1712077889.5937605,38,70,458172,38361,38936,3450,6250,1763,1042,1539
1712077890.585762,38,66,6795,23535,7246,26040,9463,3875,4364,5217
1712077891.6087608,16,56,293633,24034,4670,1061,1843,1213,742,472
1712077892.5692604,11,61,43097,30029,23704,11569,7328,5787,7598,5470
1712077893.5927603,14,48,834972,244549,55274,15941,16283,8437,5482,5185
1712077894.5847595,38,43,7302,10359,6650,11886,6165,12883,4358,5494
1712077895.5767615,51,61,89312,34384,59594,6793,24866,10158,3411,11523
1712077896.5692613,43,64,42568,54573,74518,8078,8827,7455,4900,3583
1712077897.5912611,54,74,237254,32588,10442,9909,5048,3112,1021,1165
1712077898.5837607,20,67,467885,95048,26308,15860,5787,4970,10296,2470
1712077899.5757604,20,56,711875,26074,8458,6255,9057,3662,4468,2534
1712077900.5677605,38,51,943898,19460,9815,13062,2660,8726,9368,14704
1712077901.59076,48,48,22502,55836,27907,2649,12485,10483,11201,7794
1712077902.5832613,84,47,8671,12494,4264,7989,7988,11862,9990,6046
1712077903.57476,66,61,123456,16711,27817,2480,2890,1308,1235,662
1712077904.6297607,60,67,9793,13389,12856,18828,7198,5658,3146,3938
1712077905.58976,67,84,59392,4874,31201,5367,5817,9288,7688,10786
1712077906.6127613,50,94,74860,15471,17419,4546,3549,4405,2883,6859
1712077907.5737605,74,88,910376,49281,9661,46031,13798,15053,9793,7674
1712077908.5967627,63,67,464401,85403,15023,10129,16249,6838,11817,7986
1712077909.58876,69,50,83903,6903,4305,1846,5057,4427,1049,722
1712077910.612261,69,43,24920,30374,16931,5012,12168,6477,18211,8317
1712077911.57226,47,27,1136092,195922,15565,17249,7428,5745,8010,8433
1712077912.5957603,60,50,355696,22946,65634,18478,10810,17865,13135,8361
1712077913.5877619,51,54,33399,16329,6396,20173,16903,8330,10906,13526
1712077914.5792603,69,50,7382,12122,2424,4771,4812,9266,2177,1983
1712077915.571762,88,70,27471,27705,42453,6551,3792,8107,9291,3224
1712077916.5947614,69,57,194270,72086,49566,4464,27087,6412,13032,6807
1712077917.5867608,57,56,559233,60257,5281,41811,33477,10271,4523,8629
1712077918.5787597,26,41,319003,261644,19946,3145,2633,13008,8644,8461
1712077920.5937605,30,20,194598,16395,2861,1378,1341,926,829,2329
1712077921.585759,37,24,56316,23502,17228,16082,16169,7814,5587,4484
1712077922.5777621,41,37,70285,64938,4149,15865,11579,5511,8509,10282
1712077923.6007602,21,60,3094,9504,24210,31172,6071,2793,3890,5727
1712077924.5927627,38,70,2682,10194,22240,3725,22667,5475,10964,10561
1712077925.5847616,24,74,280830,34199,26488,23289,16572,4141,6754,9130
1712077926.5767615,34,87,6921,27595,15090,22083,14991,8154,4819,7331
1712077927.5687602,38,53,1004668,166156,13238,12190,9362,10427,5431,6054
1712077928.5917604,43,47,124127,29165,19784,7141,25170,12552,5190,15690
1712077930.5757596,67,38,44736,20613,9875,12015,7942,7687,5628,7936
1712077932.590761,69,56,14329,4560,13608,3390,2848,3937,7404,3935
1712077933.5823116,74,50,1142,11995,3880,2713,3883,5777,5349,999
1712077934.605761,75,48,29406,10944,7524,11417,16534,6557,5805,4274
1712077935.59776,88,61,16683,7730,8043,7156,12569,4513,6234,751
1712077936.620761,90,60,7024,5995,22929,3577,4372,7631,4561,1172
1712077937.5817611,84,77,31227,14601,27860,3159,3596,8325,1908,2644
1712077938.604762,77,91,4535,9686,22644,11325,3474,4964,3889,6513
1712077940.5892622,54,83,580,12432,16277,2912,10090,1747,4767,2077
1712077941.5807629,53,77,43250,28983,15323,17722,9206,10597,5748,6384
1712077942.6037602,60,64,26025,33892,20537,31810,16396,15445,21838,10351
1712077943.595762,57,64,64601,41577,22865,8202,13938,10665,10573,5835
1712077944.587761,64,64,507742,73035,56266,18226,8812,14199,9305,9207
1712077945.6107614,63,41,82656,27160,1755,1751,11335,4390,924,2919
1712077946.57176,40,37,157111,388082,144625,75198,62210,21183,17364,8368
1712077947.5952609,40,51,576848,12243,51507,24707,13448,12504,4471,7202
1712077948.5867612,40,47,753752,47438,24541,3420,4465,6478,6333,5096
1712077949.6092603,40,51,39178,9943,562,1262,1846,1809,651,1003
1712077950.5702615,35,57,703365,84418,97674,7474,26939,3708,16535,16225
1712077951.5932624,17,40,589679,199099,75319,29803,46182,13198,15321,5801
1712077953.6082609,24,51,1727660,84102,52830,4422,17887,16999,14392,7454
1712077954.5692604,37,43,780598,120456,19656,35309,14951,9019,11415,7657
1712077955.5922613,43,54,2034488,108538,88459,87174,35000,18481,23328,4628
1712077956.5842614,54,57,12680,14548,5249,10707,6812,9299,3200,3205
1712077957.5757604,47,51,18173,38035,1646,10538,4473,3535,4109,2181
1712077958.56876,60,64,663,9956,22572,5579,5473,6003,2141,1608
1712077959.5907607,75,57,6500,8038,6291,2270,2994,3492,4151,3103
1712077960.58326,80,56,1668,3305,958,3909,2316,4195,2294,2145
1712077961.5757604,96,67,19987,6633,8524,6159,10533,5654,2828,3214
1712077962.598262,100,66,1058,6562,20735,2777,3954,8441,1702,1369
