,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711220747.6862423,54,64,1104262,326481,62517,68851,51855,12265,8172,3934
1711220748.6669319,50,94,2106512,51008,44813,8732,17504,12646,9087,5397
1711220750.6570466,47,54,856529,404249,15880,14405,63118,31809,24381,52388
1711220751.6774251,64,56,30281,9885,2796,6046,4187,6093,5562,5448
1711220752.6945205,81,47,4329,4487,3236,6679,9607,17122,10819,17777
1711220753.666795,97,30,59243,35670,9749,3828,6584,42746,12641,11899
1711220754.6786294,97,47,77587,103890,21060,9214,19559,9469,8967,4276
1711220755.6656294,91,40,1635695,53896,4176,14528,4552,9496,8894,4870
1711220756.6787822,74,43,283640,180383,57965,25928,20240,32361,26566,12461
1711220758.670731,90,54,633112,24713,6459,19114,20886,18521,30090,35204
1711220759.6872847,77,50,1146072,711789,112380,19763,35640,22112,15206,13490
1711220760.6688254,80,56,7447,8235,6465,3381,5337,2635,4732,4618
1711220761.6797464,53,54,773914,838071,172150,23771,42015,42207,43931,16308
1711220762.67601,43,54,96276,73625,22092,10845,5973,9420,6487,3000
1711220763.6714094,67,64,987,13184,16542,3966,7258,26999,23114,28624
1711220764.6755102,64,43,137661,90353,8741,1566,9343,9941,3465,4018
1711220765.677905,77,51,14150,47466,16346,11132,9207,14971,10639,17248
1711220766.673845,77,37,215016,105858,10906,3179,5021,11256,3866,4282
1711220767.6941452,64,43,237573,125359,156606,19565,33136,47277,14099,20449
1711220768.6669593,60,61,678410,84298,28851,16125,10250,6149,7740,5308
1711220770.6560879,70,69,181708,5331,781,1646,1086,3230,3234,1390
1711220771.684834,78,44,88495,94690,8073,8973,31315,37040,15629,24912
1711220772.6878633,87,41,1672320,37519,11655,11570,31406,8721,4353,3962
1711220773.6858644,78,30,119759,124009,10150,12512,10534,10369,3976,8070
1711220775.6822274,75,43,19524,24885,6359,15398,7454,20820,22638,10983
1711220776.6720538,74,61,1944151,35643,60943,31722,12973,17896,6784,10549
1711220777.6597137,90,69,3119,2609,4004,3307,12950,6771,16754,6450
1711220778.6853848,100,74,13786,6171,4893,3699,11121,27468,9551,6994
1711220779.6882668,93,54,30012,42546,2554,3041,8349,6028,3333,1397
1711220780.6825252,100,37,26693,10046,16907,6390,32217,45703,6923,10816
1711220781.670492,94,44,137091,12353,8161,6677,4602,4356,4693,1613
1711220782.6670609,84,54,33695,35419,30441,11500,13583,35535,8670,10152
1711220783.6874025,78,74,471985,61700,21210,10422,5759,4140,2039,1551
1711220784.6831799,66,84,6732,5312,6398,4092,6857,3680,4920,4771
1711220785.687728,78,80,36792,2010,9903,5748,14075,14696,12171,8945
1711220786.68255,64,70,67885,28269,5513,4037,8737,2785,1655,2387
1711220787.6940212,74,67,1068926,100007,25345,23006,14944,21901,5542,3546
1711220789.6853435,51,48,87790,35394,8031,23484,20386,12595,9070,8122
1711220790.6683397,53,60,166779,63495,36570,15287,7122,8770,6299,3454
1711220791.6690147,56,63,49672,23337,8093,5634,3780,7831,4927,5707
1711220792.697284,56,75,694180,57356,17679,11336,8414,5388,1441,1404
