,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931623.1251614,47,41,612430,97817,75048,13655,26182,15398,5450,11350
1711931624.1465945,54,43,144132,26871,18639,3899,9572,5100,1759,1406
1711931625.1052258,67,51,33938,31723,59387,13911,23119,14905,8157,2056
1711931626.1254895,78,75,241853,19376,107002,29395,13846,17400,3713,4668
1711931627.115652,83,75,40866,36996,24652,28738,49483,13653,10762,3481
1711931628.1359782,80,87,41009,22727,107906,590,45184,9886,8153,5791
1711931629.126199,67,90,160554,62303,13919,152312,50800,10164,8449,3141
1711931630.1462593,67,74,51916,70695,80798,14494,31131,19952,8716,4436
1711931631.1044304,54,75,172452,189649,92709,30530,19535,13143,6827,4358
1711931632.1254876,50,74,98088,20721,30889,4411,4004,2421,1834,1224
1711931633.1144478,50,63,17297,43449,13373,15492,6095,3275,2812,1707
1711931634.10415,37,61,64973,33063,19001,8971,5364,1794,1379,989
1711931635.125208,57,60,22031,17582,28510,13161,37390,19739,7102,3020
1711931636.1133406,54,51,136953,83332,47174,25197,15490,5631,5177,2893
1711931637.1024814,54,56,565941,59630,70507,16550,33245,5947,7286,5538
1711931638.122651,51,54,128222,236949,159149,19350,28156,9865,6627,4918
1711931639.1431592,34,66,20717,55766,75576,58753,35483,10042,4573,4464
1711931640.1029425,40,66,846756,128388,90049,21646,9275,14849,5205,4703
1711931641.1241581,47,78,67205,53498,133704,29526,20702,15581,14055,10436
1711931642.1131477,54,69,94771,57963,18296,4048,3386,4129,1745,1019
1711931643.1345003,51,54,27947,27308,4161,11876,3621,1557,1333,618
1711931644.124078,56,64,63829,17195,53742,49783,43888,12535,9128,3522
1711931645.1453085,57,61,20543,24430,96239,4203,25491,11697,5791,10255
1711931646.1041472,57,83,65852,19030,27776,10487,2984,3119,1672,934
1711931647.124574,69,88,43339,7855,10356,3250,8700,2638,950,535
1711931648.114211,54,77,513550,126977,72182,28474,24621,5148,4107,2438
1711931649.1021864,57,84,94291,15220,114231,10363,14568,17858,7247,5511
1711931650.120589,53,78,74163,42530,40869,4451,5781,2564,1626,1361
1711931651.1121492,34,64,215636,60252,11778,5623,6335,1458,2473,3211
1711931652.1024833,48,67,600450,131122,100370,84852,52664,31164,14225,6754
1711931653.1226456,47,53,26565,41452,65244,11025,32797,12747,4926,2315
1711931654.1120296,63,40,132374,32484,10408,5172,10965,7285,1552,1639
1711931655.1026497,70,54,95552,18038,22233,4783,13576,1676,1952,2855
1711931656.1241915,74,48,368714,43838,10469,34690,30434,11628,7204,11645
1711931657.1153054,64,40,190091,118710,50513,17920,8113,8364,6103,6829
1711931658.1382668,51,67,49079,19750,73934,5333,5852,4136,3859,3521
1711931661.1075041,77,56,103829,25362,2202,4610,4591,4916,989,1473
1711931662.127163,94,41,913686,54836,65617,19571,16553,33828,23442,8075
1711931663.118669,90,56,116594,7851,20879,14280,5970,3222,1399,2333
1711931664.1072302,83,66,1539895,42950,122278,14810,35577,13698,4102,3146
1711931665.0979166,80,97,101492,20728,85087,21627,18704,14404,16003,13276
