,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712077298.2685237,38,56,61242,41243,16097,2025,14798,10563,9985,6343
1712077299.2610252,41,44,406502,77258,8116,7056,11827,11332,7461,9860
1712077300.2680259,35,30,80093,10660,1105,6950,9477,1355,1824,1967
1712077301.2605238,35,35,246290,78967,24570,21402,22447,16136,11940,14140
1712077302.2835252,26,35,168648,84270,11294,15967,18668,8836,11009,7871
1712077303.3065238,21,64,61929,5188,3984,9869,2053,1624,2076,1415
1712077304.2675233,30,81,27975,8147,31188,19259,15199,12284,9653,6781
1712077305.2595243,26,78,174627,130259,28707,18287,13837,12970,7584,6546
1712077306.2825246,40,90,15718,16354,10400,7183,2585,9318,5467,5019
1712077307.2745237,44,77,206193,53993,30087,9585,10576,12428,7955,7796
1712077308.2975252,44,77,8854,5978,10041,11722,3833,5502,6035,2699
1712077309.289528,63,87,1949,7159,4847,7137,3382,6930,3579,6327
1712077310.2820237,61,88,16779,10538,5709,14258,6906,7325,6685,5332
1712077312.2655237,64,91,3148,5370,13851,5915,10343,8964,3380,2282
1712077313.2575245,60,90,11275,29635,9970,12600,1767,11018,5514,4952
1712077314.2805243,51,90,30260,63662,41092,28096,15521,18099,10025,5675
1712077315.2725253,37,75,804017,307739,99664,38140,50583,10747,13179,8094
1712077316.2645307,17,67,7470,45772,3574,28478,16120,5261,3217,8243
1712077318.2795234,24,63,36014,33258,3671,23637,12723,19167,6077,3337
1712077319.302525,43,75,216577,41229,55849,27776,24172,16710,13582,14333
1712077320.2635245,60,74,57398,41916,15714,11286,7147,24066,15503,11406
1712077321.2555249,70,74,57664,9180,12684,2251,6261,8346,10375,2201
1712077322.2785249,75,75,9631,17798,20029,3018,14242,16671,6235,8971
1712077323.2705278,90,61,28274,20453,5702,10071,8907,18517,16710,7151
1712077324.293525,74,69,1297842,60261,23675,32315,8089,9012,10950,8734
1712077325.2545254,57,57,40757,42819,8911,11492,16849,6321,5149,9993
1712077326.2770245,54,70,18678,2828,8781,17801,6475,9282,4380,10675
1712077328.2620254,54,74,10948,22066,7020,23000,8437,6419,7532,6558
1712077329.2840252,60,80,8394,9764,1521,15955,25981,3823,3777,4456
1712077330.2765243,47,83,734,7181,24841,15719,9070,4903,1585,4053
1712077331.2685246,34,87,686159,82464,28180,17349,16049,12018,10027,6194
1712077332.2600243,34,69,404383,162022,7579,43353,11541,25875,11445,7029
1712077333.2835255,26,74,324486,24374,8494,9761,3637,3281,1426,2446
1712077334.2755263,20,53,36627,32224,5771,8881,3888,2761,1545,2602
1712077335.2985234,24,53,749851,67244,30612,10787,19772,15489,11196,13440
1712077336.2595236,43,54,5498,14920,7341,5118,10113,18572,6435,7967
1712077338.2745237,53,57,1913949,240599,14712,34233,36863,17638,10435,12744
1712077339.2975245,57,61,35455,43807,16631,27904,15708,19862,8903,9162
1712077340.2895267,34,78,26176,29428,22102,15097,4379,5335,7361,8191
1712077341.2815237,44,67,10813,5086,8699,8571,7760,8428,8057,3466
1712077342.2735271,53,84,91038,27368,16762,17816,30399,9550,16919,8681
1712077343.265525,57,63,10076,24916,1102,3211,3326,11879,3994,4459
1712077344.2885253,63,51,253752,130547,26103,40059,15245,21996,10083,20695
1712077345.280526,50,27,681770,64396,7154,4719,6119,9988,8843,3188
1712077346.2725255,54,38,91168,26900,32835,22032,10259,16882,5513,6868
1712077349.2794087,16,24,51159,23913,4027,5104,15920,4657,1594,1893
1712077350.271409,8,1,569822,133838,7968,18870,10673,16281,13545,13317
1712077351.2944095,24,35,15355,26618,34159,19373,11124,14969,12603,16777
1712077352.28641,51,56,25763,20506,11098,19143,6102,15492,5204,9455
1712077353.2784092,57,69,142547,39749,27450,15926,12211,22179,11856,10699
1712077355.2624114,64,75,111432,7043,8371,3707,4223,2224,2660,3157
1712077356.2544107,61,80,34805,19385,29591,28179,23633,16469,13186,11293
1712077357.276909,50,66,135111,21869,3519,3686,8725,2316,1394,2900
1712077358.2694092,44,69,103710,11872,2789,5274,2943,4459,3752,1853
