,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711215879.3291576,40,53,286448,7106,2158,3612,2366,3026,917,1126
1711215880.3241384,41,44,18640,17228,4212,9846,6860,6874,3248,3315
1711215881.320116,53,53,30710,81844,15769,15811,11476,5883,6860,3083
1711215882.3156292,74,61,35174,13500,1246,14919,6383,3350,5791,2291
1711215883.3262424,74,53,6051,24633,4788,4560,9067,8649,3319,2590
1711215884.2989025,78,53,2179,9398,2445,6314,5509,5237,5275,4001
1711215886.3279154,75,48,47438,25702,2008,4831,2001,1429,776,1983
1711215887.33825,63,67,18651,13478,12582,15813,6339,3788,4246,5422
1711215888.3278468,60,74,26971,4983,1740,5126,2333,2266,1182,755
1711215889.3241005,60,78,13147,10712,13050,2677,4835,2860,3693,1344
1711215890.3362577,64,81,37757,18185,3457,4625,5828,1773,1232,2480
1711215891.3229184,60,53,474690,331904,31239,12218,17437,20739,3766,5632
1711215892.317749,53,40,156424,9088,1024,1584,2380,1180,1372,2069
1711215893.3309665,38,23,858354,168871,28150,13678,12826,6076,4579,2884
1711215894.3259132,37,10,164523,35636,1864,2613,2455,2147,1327,1774
1711215895.3189235,57,34,176368,1888,2629,1490,1633,2210,779,1030
1711215896.316271,64,50,13509,14991,23998,4906,10657,8174,3214,18641
1711215897.3297005,74,38,210735,27543,1769,1278,2704,1816,2248,1857
1711215898.3242755,84,50,141719,73934,12960,16977,10176,16450,8575,13907
1711215899.3206346,70,38,62098,99190,12411,28060,12392,16767,6625,9544
1711215900.315538,66,34,1135800,168255,53346,53220,19967,34974,18276,25168
1711215901.31953,75,44,1021163,87085,13385,17470,24295,16326,11279,8900
1711215902.3390002,70,67,108902,2538,5468,19319,1041,3516,1322,1603
1711215905.317323,69,64,147893,31108,15413,13105,13979,10754,8653,5334
1711215906.3215992,83,54,19757,2205,5668,12279,3942,8047,4972,4445
1711215908.3329334,90,57,13143,15480,7476,1050,1942,2324,1780,2136
1711215909.324529,100,54,4105,3011,1465,1625,2197,3184,1301,1347
1711215910.3122323,96,40,11171,21739,1691,14491,14419,11701,4780,9336
1711215911.315805,87,47,170050,45394,21830,24742,16977,6126,4949,4012
1711215912.3191135,100,44,4382,4912,2418,2182,1788,4942,768,459
1711215913.3294563,100,48,8219,2228,1111,2576,3308,2105,1398,2062
1711215914.3246775,91,48,12793,50037,6621,19878,10363,10316,6745,3516
1711215915.336387,78,41,190829,20240,3340,3867,1610,455,569,639
1711215916.3181655,70,40,62823,4120,2004,840,4065,2017,1574,2457
1711215918.3399198,51,29,136852,88937,555,23312,9222,3336,1068,2558
1711215919.335691,80,44,43020,9082,4649,24037,4254,9884,7708,8791
1711215920.3075778,53,29,82776,88442,2161,4654,4577,2149,3339,1837
1711215921.3284183,57,30,33729,23013,14308,11357,17850,16636,3981,7334
1711215922.3370845,63,27,73611,82752,1318,13653,5291,4559,5757,5060
1711215923.3348045,60,24,47029,2730,3437,3545,3008,1822,437,1718
1711215925.321898,69,34,79649,36742,6474,8766,9400,7283,3455,3455
1711215926.3143616,90,50,1359,1633,2352,2006,2314,1814,2211,2071
1711215928.3359013,97,44,11322,18081,8225,2526,6996,5816,7953,5113
1711215929.3321772,100,56,194217,33118,23317,28081,11083,14416,6550,8577
1711215930.335249,100,53,722529,19816,13821,14425,11068,25465,7753,6169
1711215931.3145819,90,53,286834,208948,97116,20554,30113,22841,7253,8653
1711215932.31844,93,56,20315,5834,4200,1801,2519,3207,3324,2040
1711215933.299242,100,44,44248,13752,2567,6865,7797,14451,4721,3789
1711215934.326262,90,44,39568,31298,1154,18842,6229,7220,8787,8463
1711215935.3208048,90,37,157839,51492,2339,11177,6271,5431,1153,1650
