,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711229932.1066895,44,24,311997,87581,9418,11477,13882,23512,4635,4767
1711229933.119004,56,35,244179,170649,31731,30724,17958,36766,27893,15332
1711229934.1091545,75,48,134648,52928,12662,14457,8269,7578,10698,5185
1711229936.1054988,47,53,215585,86482,16330,11163,10753,2643,13855,2763
1711229937.1253712,37,64,1891630,82357,55636,14207,11672,8476,15587,7272
1711229938.1212144,47,50,448004,89533,10554,3887,8181,24144,15782,25028
1711229939.1242595,44,47,459055,187438,3465,10675,9623,13428,16927,31618
1711229940.1182547,61,56,193188,39837,24917,11214,12933,7817,10283,6351
1711229941.1163366,77,54,2416,6506,7146,1194,4076,3836,3391,3187
1711229942.118934,78,54,88494,40766,3667,4142,6435,12348,17831,25382
1711229943.0904686,91,67,6030,28693,3435,3960,6273,7932,9439,8694
1711229944.1261928,100,61,10226,8635,5055,4197,10166,9754,7055,9731
1711229945.1297739,100,54,30136,13351,7822,5136,6086,11762,9061,11493
1711229946.1033175,100,77,21507,10492,12842,3774,6540,10928,11637,40701
1711229947.1225548,100,83,1292513,378900,65316,107790,94945,90001,48065,31859
1711229948.1224706,100,81,1776704,66912,10758,17488,13006,13428,12796,11805
1711229949.1112764,74,81,159190,28025,7335,4932,1185,1160,3068,2468
1711229950.1158035,47,87,721675,55035,42283,16595,4700,3918,9458,7483
1711229951.1036613,50,96,77746,5083,2108,4593,2337,2402,6741,3641
1711229952.1311793,51,100,12846,30802,23683,17637,14481,11858,6198,14717
1711229954.122869,63,100,473256,731329,222621,83458,130515,102175,125858,72932
1711229956.0999072,60,96,1552948,181504,64621,64720,55550,52281,73075,37306
1711229957.115051,54,93,1969213,578105,180665,279071,163383,102685,55033,80220
1711229958.120912,54,93,1010980,412962,147252,346975,132109,226993,210297,56631
1711229959.1252925,61,74,1260642,1064719,12086,164417,49527,83914,70600,75156
1711229960.1198688,70,77,35115,14426,7774,1742,3429,5540,1447,3798
1711229961.1071186,57,74,301033,200856,27820,57727,19365,15098,28912,15856
1711229962.1275008,75,53,600103,103961,11667,12540,14365,58787,43069,34652
1711229964.1260092,94,53,19765,7752,10106,6015,16743,24834,48675,49600
1711229965.1227286,96,66,1112279,65806,51802,47225,23662,15031,18718,11221
1711229966.1161628,78,75,426042,116958,26356,13886,17753,19136,27768,24744
1711229967.1212757,77,80,1038850,76911,18702,16909,37806,25223,34520,10216
1711229968.1065416,43,63,1369532,430566,11654,37971,49344,13117,13950,19984
1711229969.1043077,35,40,809887,436517,44749,32802,25975,21087,29489,38626
1711229970.1108513,30,43,787708,606147,124482,98246,41976,58394,40571,53380
1711229971.1047304,16,60,170328,61831,50572,18474,6924,7149,15422,4873
1711229973.0966668,41,54,14539,17586,2487,4035,15258,17107,22748,22176
1711229974.1332881,56,51,726415,86605,28137,10447,12953,50050,31966,31216
1711229975.1269014,61,34,263884,115846,28015,6020,14342,13554,14814,3436
1711229976.1292531,80,51,1284914,103343,36280,8579,4295,21809,7201,6326
1711229977.102712,63,77,1771398,117037,57329,68503,22375,32582,15436,8727
1711229978.1020882,57,87,1405056,48459,45807,14724,35645,26508,36764,35650
1711229979.1245244,61,93,92013,31736,9988,6852,3423,6076,6847,4212
1711229981.1226528,67,61,1306726,92417,13487,18327,71003,41724,36410,19749
1711229982.108225,60,43,89163,78206,10227,5838,30319,7878,4179,6489
1711229983.1314511,60,50,596051,42668,24001,22373,11318,10498,5510,6765
1711229984.126264,60,47,20726,47024,1828,5248,4488,6272,9386,7285
1711229986.0938141,63,69,119889,61386,28761,27502,6688,17615,12410,9603
1711229987.0969439,69,64,10891,18346,4855,18536,24871,9510,7869,33694
1711229989.1284654,80,78,21729,42909,5556,9228,18798,8192,13145,8393
1711229990.1169333,90,80,9707,12016,27687,23441,28584,24832,3466,9580
1711229991.128261,93,63,8213,28979,3754,3307,14714,12228,13521,10709
1711229993.1160643,53,84,979981,67975,66933,68531,14533,13113,7395,9595
1711229994.1200178,44,66,760027,114222,17207,15085,11677,21371,5011,15074
1711229995.1177652,29,80,725551,9169,2467,2662,1346,950,651,292
1711229996.1139472,50,96,26309,7771,12364,16832,2288,7955,9860,10009
1711229997.1093192,61,74,8306,30247,6612,4032,11095,8876,7437,9263
1711229998.1136544,61,77,13592,44804,3388,22885,13993,11622,5339,7603
1711229999.1096046,81,64,18193,7150,1943,4177,15980,6807,5905,10661
1711230000.1046224,83,53,1800,3765,3762,1387,2913,2295,1270,2384
1711230001.1245606,90,57,38694,21880,4125,9946,8188,16435,4500,5200
1711230004.1029532,78,41,1099797,170857,12021,15879,42514,11586,29809,20460
1711230005.106141,74,38,18122,11475,1893,2662,3495,4995,4928,5149
1711230006.1031299,64,27,118263,134009,9988,15142,2296,7032,5924,4973
1711230008.1332712,56,63,19936,9172,1479,10288,3441,4366,4784,2547
