,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711225022.400506,67,63,8315,5396,16547,8571,10132,7848,4147,7609
1711225023.38656,77,61,197605,177926,23824,46635,40437,26486,6695,7295
1711225024.406517,88,63,61914,33687,9393,8546,8544,7886,5851,6789
1711225025.4259167,75,40,36872,85093,5933,2359,8420,3613,1977,2498
1711225026.4216802,64,21,60448,35030,4162,8399,5599,4327,2535,986
1711225027.4251094,77,21,4672,4693,831,3850,7712,3185,1709,1176
1711225029.4247594,74,30,1756010,140453,18610,11787,17327,10923,9837,6358
1711225030.409867,70,41,185510,112675,28279,62891,17738,18178,8336,10233
1711225031.4210641,50,34,112052,394410,18038,50645,44387,14643,9961,8284
1711225032.4037879,67,37,18088,2569,589,2766,908,3017,1315,1543
1711225033.4231076,67,61,434581,63147,87113,50128,49018,14316,14248,5313
1711225034.4186857,60,53,604310,109318,35229,8662,11078,6123,3587,4437
1711225035.4154115,63,67,129619,100151,44491,12526,5752,6962,2930,3288
1711225036.4111388,44,70,432112,77820,34620,52575,32394,10629,3603,8566
1711225037.4000764,47,54,1228066,50385,13263,6121,7295,6646,3439,858
1711225038.4260662,50,57,217061,99432,39721,33800,40922,8005,6104,3393
1711225040.425175,64,43,26226,3186,1911,2549,2399,2089,362,547
1711225041.404126,61,57,113817,116088,50532,126493,45063,19193,13602,8912
1711225042.408156,57,47,471384,116709,18885,9266,6272,4587,4310,5886
1711225043.4036055,51,50,286247,26026,3569,2157,1307,863,532,370
1711225044.4260454,40,27,76990,482232,43592,26378,31199,44454,17122,5608
1711225045.4267528,37,37,2103065,78013,76278,93278,12571,13970,7620,17318
1711225046.4228241,40,50,581188,189125,104321,43015,38657,13377,5261,6433
1711225047.4051466,51,57,73167,8585,826,4469,4566,1194,252,1624
1711225048.423578,48,66,615109,94559,14670,10268,2866,6259,1090,1451
1711225049.41535,56,27,112182,31417,1164,2538,1183,4542,1953,1074
1711225050.4199243,63,17,118332,20949,3525,3702,4676,2439,992,532
1711225051.4252875,61,13,96304,132735,12154,27040,6067,12288,4668,4213
1711225052.4266884,67,10,161710,108123,18453,9325,23072,16078,2999,4355
1711225053.422734,61,30,56437,88323,14197,31485,7728,9197,5536,4505
1711225054.3992298,56,37,72004,21162,6705,4174,4016,1593,1045,1927
1711225055.4059362,57,53,65594,5339,3946,2573,261,1090,494,188
1711225056.4013407,56,78,81371,33526,27454,47428,15192,11230,5774,2575
1711225057.3983338,60,75,253219,50141,17328,7494,9858,7132,2965,1856
1711225058.4247253,61,63,339055,158851,14675,12489,10400,9269,4228,5332
1711225059.3968801,53,54,59828,72948,34339,4093,6794,4299,1456,840
1711225060.4009268,63,44,16937,20259,22357,11845,19501,14765,6976,2697
1711225061.3964417,57,47,162878,81389,17521,20207,8542,6406,16936,6567
1711225062.4088373,61,60,214226,40930,21840,3718,13745,5284,3430,1047
1711225063.404335,64,63,6228,21134,6290,8855,2977,2279,1148,974
1711225064.407653,54,64,127635,17437,13075,4323,2165,3467,2570,1205
1711225066.397814,66,54,506410,39356,20319,24134,25648,10809,17353,6193
1711225067.4025643,77,51,297033,22286,12785,1814,5523,6735,2937,2199
1711225068.4052896,78,40,846962,43165,13964,3941,6664,6914,1785,2768
1711225069.4176672,69,30,279559,310044,9130,9292,41878,13397,3966,8154
1711225070.4295473,64,27,375849,140314,40875,15166,21134,13914,6956,13648
1711225071.4174976,50,20,105998,413759,36861,42604,8013,19383,4369,4331
1711225072.4114044,50,37,33624,4598,5910,3194,2186,1447,738,278
1711225073.400137,64,60,287586,104228,3795,52238,26402,31419,9133,4159
1711225074.404208,69,69,715649,97461,29885,96036,25684,27284,6173,7916
1711225075.3985078,70,70,97765,144450,25684,8009,23181,7477,3542,4230
1711225076.4101913,69,61,967520,189840,58779,40039,17327,25478,28431,15160
1711225078.4028063,51,43,103657,24004,2901,2315,4136,2050,2419,1020
1711225079.405954,54,34,185557,261501,21897,6448,13495,16404,4770,4273
1711225080.4247758,53,26,1411935,153511,12745,20918,9159,14706,3716,1608
1711225081.420524,57,40,44541,15181,7761,16959,4320,3398,775,1259
1711225082.424839,63,54,17304,37531,10356,30713,18021,8336,5251,2536
1711225084.4058332,56,80,6129,31607,3214,8335,5335,2396,912,2197
1711225085.4030952,63,80,697630,34056,33871,61920,28416,24517,7237,2584
1711225086.3982162,61,67,48910,34785,6719,4158,2587,3996,975,635
1711225087.4185116,77,75,5466,4081,4442,4969,2490,2736,924,1302
1711225088.4297235,78,90,27603,10969,7654,27596,19665,3345,2926,5043
1711225090.389804,78,81,1352877,251870,35053,35273,27639,31902,19040,11589
1711225092.4271863,70,43,337416,158542,7857,19969,20608,26042,6679,10269
1711225093.4105158,63,35,969521,355989,15064,99586,31869,30401,13118,10445
1711225094.4099717,66,44,17093,10032,4294,5849,2681,2955,2118,1323
1711225096.41027,30,38,674785,38095,4297,2149,2175,879,1351,1511
1711225098.4172332,23,38,631902,108610,49469,19967,19356,7500,8705,6796
