,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711227473.244967,30,30,780340,122616,9371,7606,11712,5566,3064,1765
1711227474.2412667,34,37,981738,74312,12565,22025,23289,10382,9634,4037
1711227475.235767,48,43,42717,17832,13213,7689,26255,11024,3817,3852
1711227476.2349615,66,61,6163,6044,9970,8220,3163,10082,7009,8521
1711227477.237045,81,75,14930,27286,6112,9655,11794,6636,6204,6222
1711227478.2546844,63,74,106770,36273,5864,5967,5135,957,1402,1293
1711227479.2368155,51,64,79986,71580,4633,14872,16596,8160,3747,1831
1711227480.2387884,40,64,12097,11786,10136,14699,9413,5467,3487,5322
1711227481.237174,37,64,80821,47651,8992,13500,5068,7243,5319,4073
1711227485.2637756,37,60,123746,29498,1484,5610,3193,1695,1509,668
1711227486.2569294,40,47,90604,9811,394,3291,2975,2174,496,502
1711227487.2312021,38,64,7715,15689,3711,9706,2508,1551,995,1223
1711227488.235887,37,66,61685,48989,23028,21288,13066,7108,3156,2681
1711227489.253881,48,81,30024,12191,3139,16128,14745,4308,4479,3703
1711227490.243063,47,100,15645,8508,5904,9740,3420,2838,3996,1790
1711227491.2403522,56,100,19584,22999,19123,23190,14770,8588,6057,3003
1711227492.2428446,56,83,86522,19112,373,2283,1256,1753,739,1284
1711227494.2325373,57,63,735356,61266,10857,32834,10372,4442,8777,3534
1711227495.236174,69,44,17285,27812,6457,7916,20211,17995,4125,4034
1711227496.240399,87,69,3626,6061,6317,13363,7980,9934,1774,1534
1711227497.2428982,74,78,39482,53547,29429,5646,5754,9887,5099,5410
1711227498.2392373,94,77,58928,12128,7126,9405,14636,8972,4346,2056
1711227499.2421494,77,93,123104,27905,25885,3056,6250,4296,2054,1067
1711227500.2315404,83,78,3932,1667,1151,522,1952,2580,1971,370
1711227501.234236,81,64,35161,36172,4649,9157,37435,5604,4119,2005
1711227502.2442894,74,60,38415,40861,11140,13271,13630,12111,2920,2645
1711227503.2486796,91,51,8436,10176,4866,12629,16894,14165,3965,2839
1711227504.2442818,83,63,52398,9207,8730,8233,8025,7888,3053,2925
