,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711228173.4030848,51,47,10071,10706,6784,11014,5233,8658,11173,4496
1711228174.3830423,69,48,75383,2163,903,4196,5062,2744,1359,1164
1711228175.4021297,83,61,30707,7420,8513,24638,6671,12635,3489,5044
1711228176.382005,75,74,79760,8854,15808,15429,13197,8217,3382,5104
1711228178.393135,8,77,31264,29635,49699,3057,7607,3968,1191,1852
1711228179.399588,1,44,220630,85994,6914,3890,13931,10144,5332,6164
1711228181.3749547,50,38,29891,20891,14510,14101,21713,9937,4626,6220
1711228182.3929482,81,24,57029,10658,3819,2506,817,3911,1751,1176
1711228183.3923151,80,50,21037,4410,3354,3527,2746,1105,1801,902
1711228184.3865333,38,38,549388,198354,26777,9773,13037,4418,3706,4009
1711228185.3845809,34,30,127614,21540,6703,1032,3729,2969,705,624
1711228186.392975,17,16,30295,27334,1303,2347,2877,2260,1207,730
1711228187.3962588,40,20,23705,2922,5650,1664,1949,2634,981,647
1711228188.3915699,67,21,30069,69869,16298,3538,20064,12814,6205,3794
1711228189.4045599,66,35,49806,31924,34141,12320,14105,6383,5201,1809
1711228190.3766685,64,53,162842,25931,13708,3769,3210,2622,822,1584
1711228192.374166,54,50,176213,11388,1797,1582,7541,4518,1072,910
1711228193.3999534,67,26,10669,27924,336,5628,10777,7477,7389,1875
1711228194.3972833,87,21,18065,10121,4197,7493,13963,5602,3214,1690
1711228195.3997438,94,14,749472,48521,6563,35016,18726,10769,3909,2280
1711228196.3807755,84,35,44828,31040,16604,17422,8455,8919,4179,2990
1711228197.3783863,78,57,128672,7319,5653,7175,5396,2310,849,1258
1711228198.379585,54,48,63040,32645,3005,3761,3024,1804,619,1104
1711228199.3763313,47,44,178805,121770,29527,27670,4827,10803,4687,1267
1711228201.3758245,40,34,17049,10997,693,9682,3263,6006,2950,3019
1711228202.3849897,56,50,6214,18868,2820,25895,16690,7288,3435,1808
1711228203.383176,78,48,5445,27204,1465,14530,5394,13211,2719,6859
1711228204.379471,100,40,8264,18275,4522,5816,14704,16580,3659,3288
1711228205.3908389,81,27,49554,36735,5297,4249,7418,1895,972,1081
1711228206.393358,91,17,77401,16757,6174,5407,7098,12545,2211,2677
1711228207.4124975,64,16,34196,23561,5229,2645,2360,1437,1111,580
1711228208.3854616,47,38,13462,12531,6035,26606,6992,5637,3366,1136
1711228209.3801315,75,53,23085,5280,12380,4606,11871,8736,2146,2530
1711228210.3762765,77,53,42037,23536,8351,7400,7696,19550,1914,4758
1711228211.3980267,88,51,177844,72549,17624,8607,7652,12980,2513,1631
1711228212.397971,100,43,24420,6361,4717,7496,2342,9807,3168,1263
1711228214.4051647,66,43,40840,10070,3259,7939,5394,2747,5161,1442
1711228215.3793378,63,48,23947,38898,10467,20208,24950,7335,1824,1582
1711228216.3737557,35,51,35928,42688,15985,22202,6449,3678,2404,2681
1711228217.395975,34,34,166781,30889,1560,1885,6101,1900,751,531
1711228218.3969116,35,26,57111,10754,4258,1820,2307,2491,1139,775
1711228219.360651,41,37,10276,21084,19844,19762,9781,11689,4490,3884
1711228220.39486,60,23,65711,25989,4153,10526,25648,8562,1996,2477
1711228221.3680103,61,40,72728,27543,4525,7671,1823,2319,986,981
1711228222.3865414,57,40,101528,47013,14651,6865,6510,7041,2128,1363
1711228223.3829443,63,26,113383,20062,8852,6083,14227,10939,3276,1738
1711228224.4019089,51,38,22501,17319,8759,5085,966,2611,692,482
1711228225.366147,56,50,19729,16281,18617,6758,6015,4346,1397,3730
