,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711933681.219933,30,50,38990,82068,115624,16292,9292,11872,8615,3707
1711933682.2411873,23,74,23167,19777,127066,18440,23467,8592,3809,1401
1711933683.2312484,21,94,15506,15053,75234,12971,14995,6638,2083,1973
1711933684.221477,24,93,87364,22833,20849,2017,3801,3131,3722,1573
1711933685.2126348,41,88,26686,53812,99285,7365,37729,12499,2729,5659
1711933686.2341235,30,88,69692,51095,204064,11231,10407,8358,4179,4814
1711933687.2237728,56,70,31919,47066,81898,17513,31021,16885,8478,2400
1711933689.2328987,56,74,104619,72754,45359,3884,10659,5350,5943,4619
1711933690.2236445,88,48,181795,8576,10754,8849,13498,2547,948,1460
1711933691.2144454,47,26,215153,25112,5833,1123,2309,1018,1064,1331
1711933692.2346568,34,1,432163,97605,18015,10854,31656,9493,7955,8462
1711933693.2244642,64,1,10756,14516,17864,5119,16309,5731,3025,3310
1711933694.2296534,75,1,26751,23709,22637,2897,9745,11798,1516,6123
1711933695.2189097,100,8,46646,52176,25264,2908,9921,11284,10233,9012
1711933696.2388723,100,13,30538,33787,2170,11845,10423,5748,6553,9949
1711933697.2264376,88,10,115486,54884,18343,19012,11305,6287,13810,3916
1711933698.2161477,88,27,55052,2984,12669,19039,6933,10462,7386,5867
1711933699.2356453,54,40,37367,98553,63118,30606,10483,3771,7182,3398
1711933700.2241454,41,66,158292,8188,25088,6014,13819,2506,1859,976
1711933701.2446513,41,66,1636861,46860,8469,7490,3098,5309,979,1051
1711933702.2351217,48,51,489474,83717,5653,8127,17745,8034,2242,4933
1711933704.210171,56,34,52616,30754,14704,7634,5222,2401,1249,1213
1711933705.229643,63,40,24418,14780,67183,19567,16353,9676,5683,4466
1711933706.2186437,81,51,7915,21874,6990,5268,8579,12295,10385,3972
1711933708.2284057,54,60,86164,28562,7444,11135,5529,1657,553,701
1711933710.2396812,41,53,24535,9250,17607,14667,17219,10554,3271,1472
1711933711.2294192,51,48,24129,25698,10789,14681,11985,5553,4651,3847
1711933712.2488766,43,29,1702653,421989,12390,22664,4849,6635,11531,4883
1711933713.237477,63,27,8627,27699,7825,6557,10000,8243,4047,5710
1711933714.2281373,53,35,60077,32009,14932,47933,7754,11063,3229,2876
1711933715.2170944,60,41,35096,23126,15275,28735,10722,9730,8555,7570
1711933716.2377977,69,56,302171,141652,6412,40731,13684,6400,8236,5213
1711933717.2276697,61,54,191967,53886,18654,3510,6203,9198,4900,2695
1711933718.21837,63,48,95084,34559,13640,25445,17581,8483,2543,5923
1711933720.2291536,69,43,42235,20321,6266,2554,5254,1839,688,706
1711933721.2181683,66,53,12452,18279,8950,19845,21975,3762,5791,3226
1711933722.2089121,57,54,213660,31640,4295,26257,4777,4152,2589,1635
1711933723.228843,54,64,30082,16349,18641,25580,5300,6173,3878,4857
1711933724.218929,69,78,12618,11804,9097,12034,2487,7167,4520,2561
1711933725.2396522,66,64,1172058,110026,25453,5608,18849,8909,4219,7350
1711933726.2311525,87,54,5383,17031,11472,8533,34543,11565,6095,7325
1711933727.221853,75,35,170110,160494,13485,43111,14772,8573,5543,5533
1711933728.2436671,51,17,180011,213386,36833,18399,7120,9890,6444,7514
1711933729.2326894,57,37,67826,13962,5365,24192,6865,4663,6064,6577
1711933730.2227538,57,43,43118,17693,2340,16502,13050,9850,5036,11587
1711933731.2444012,84,50,18430,5238,5644,4975,5823,11060,3403,3720
1711933732.231676,97,61,182000,101677,58425,47409,28847,26001,9033,7140
1711933733.2196527,87,61,8158,7854,9561,4512,3167,1384,2054,1374
1711933735.2295616,60,69,16567,45761,36699,17656,12767,10392,3290,2043
1711933736.2183826,69,64,3330,12015,11665,3679,13812,7557,10669,2532
1711933737.237135,83,63,7884,8627,6065,9913,4286,5479,4611,4500
1711933738.2274737,88,57,69427,16468,21676,4480,12168,21283,5974,9103
1711933739.2149467,97,57,55971,9941,4471,19103,13104,9372,6493,1603
1711933740.2343793,94,61,34465,12039,4397,18149,17985,7465,9505,5378
1711933741.2241323,88,54,43996,28993,9800,20697,25506,6300,4945,4897
1711933742.2441456,70,60,23470,23985,30110,6516,11886,6906,4301,5057
1711933743.2334383,61,66,17999,25493,34304,15826,11458,7933,7291,6608
1711933744.252492,48,63,386587,53153,10528,20780,8515,6063,7165,6124
1711933745.2103782,57,56,7064,15733,4104,5472,9081,6655,14034,6681
1711933746.2319162,61,47,53639,31736,13028,9335,21921,8497,14898,6323
1711933748.2093585,70,43,17283,22350,15616,23641,16064,10656,13858,7474
1711933749.2296507,64,61,8929,7262,20533,6751,9445,5450,17437,5207
1711933750.2181494,70,69,11349,28369,8591,24269,7576,16037,6982,4149
1711933751.2373736,80,75,2509,16344,15542,11225,5647,9442,5880,6717
1711933752.2261474,84,69,49438,19884,21388,9110,21281,13673,6831,3991
1711933754.2356474,77,53,160422,27133,10677,6746,10293,2285,1196,1180
1711933755.2266054,75,50,7707,16131,18936,3683,11548,7370,6444,3139
1711933756.2171094,61,47,79846,79162,26116,14818,12331,8966,4177,3369
1711933758.227829,23,29,218308,76542,17844,38012,19735,5326,14507,6334
1711933759.248679,10,17,93610,99072,19295,9363,17205,6978,6242,4505
1711933760.2378812,17,17,17550,15484,5264,7061,11347,4115,2575,5735
1711933761.229152,47,48,2939,3741,9154,6893,8249,4020,2607,1071
1711933762.2190905,44,48,43817,59078,21289,20765,22975,3510,3238,1679
1711933763.2079327,63,60,7734,10266,10449,2197,2679,6848,4397,1677
1711933764.228415,63,57,24459,36646,15842,1167,14500,8714,11030,3495
1711933765.2186,50,54,82247,45077,28031,18024,10898,5407,5028,3795
1711933766.2086504,56,51,177155,100591,28936,29096,39204,10121,4805,6488
1711933768.2206988,38,69,95581,51523,11802,31015,13748,13432,2683,12025
1711933769.2121754,47,51,91344,54955,5553,9292,19550,8862,5234,6489
1711933770.2334146,48,57,857641,71776,45791,23303,20485,9309,7364,8026
1711933771.223699,66,47,10478,20839,16280,9334,4497,15785,3177,6120
1711933772.2454963,64,51,24430,48687,30734,25581,7401,12571,4886,3572
1711933773.2359421,70,70,32051,15861,23868,26352,12542,16943,12988,4988
1711933774.256417,75,75,93828,43861,19577,67994,41729,13157,9712,5924
1711933775.2144074,69,75,55974,4846,3228,3378,3771,2406,892,604
1711933776.2354639,70,77,59929,23063,37067,11265,12056,10931,11808,4361
1711933778.2141528,63,50,117628,22870,14081,20515,18969,7024,5036,4537
1711933779.2345219,64,57,4155,6534,22124,11718,12605,8914,4238,3345
1711933780.2244163,61,51,25616,38709,18625,25593,32117,9480,3872,5237
1711933781.2145953,66,64,40989,38715,9167,11067,10643,9386,6706,4032
