,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711228486.4705193,23,70,75968,2534,1686,1816,2256,1765,1152,412
1711228487.4822805,35,60,77546,47024,4586,8263,14166,14026,4461,3682
1711228488.4781716,70,61,27858,9674,5235,10305,27921,19742,4051,1848
1711228489.4674268,87,54,17356,6671,8555,3760,16977,10383,1468,3125
1711228490.4621043,83,53,101249,10793,6150,2402,5077,3980,2410,911
1711228491.4583015,94,54,4269,11666,4381,3634,15666,14872,4668,3111
1711228492.484819,77,64,37197,31775,14775,13521,4315,7353,4943,5325
1711228493.4735959,57,77,20647,28357,26498,11164,9703,6192,5301,4052
1711228495.4628015,13,66,736368,264347,47070,36090,24709,9822,2429,3472
1711228496.491194,1,48,87788,44342,1180,5597,4881,1566,1127,937
1711228497.4928267,1,37,2256054,149604,45428,13664,7118,10687,11479,5990
1711228498.466948,1,47,268561,73441,19198,13452,13578,5109,4676,6861
1711228499.470162,8,29,63455,22893,470,1456,2227,4071,2410,1570
1711228500.467086,27,44,672336,51569,8477,27318,8955,16568,9737,11504
1711228501.4617047,30,40,61560,33615,5832,4121,7576,3523,2231,1062
1711228503.459202,44,66,25253,21690,11283,15399,14238,11896,6003,7440
1711228505.460021,43,84,31363,18552,9820,5349,4530,5108,2529,1423
1711228507.4813678,24,91,76393,20132,19638,12662,17012,4445,7153,7251
1711228508.480573,23,83,108169,93051,7319,52516,21433,15014,6955,4238
1711228509.48172,16,80,77541,20746,6174,6632,6353,2498,2230,1618
1711228510.4847746,44,70,3982,11761,11878,6880,37690,25095,5155,7835
1711228511.4814186,57,69,11205,12730,11927,8899,5757,12650,1744,4206
1711228512.4825034,80,60,106047,4857,1478,1949,4649,6873,1507,909
1711228513.4714942,100,61,10052,7827,10786,15518,28109,19608,9255,3010
1711228515.472437,97,54,8729,5125,3049,4028,4195,8873,7943,5437
1711228516.476134,91,70,1898,9918,15860,11076,9070,13665,4222,4237
1711228517.4657059,74,54,122343,52128,3570,4551,6069,5461,2892,2264
1711228518.4687235,60,64,192129,17829,3674,7297,1757,2357,1723,1659
1711228521.475068,10,66,93118,27448,15484,6936,5987,3757,1953,939
1711228522.4489298,21,74,22585,10948,6473,19282,8115,10049,5065,1911
1711228524.479797,50,90,5404,20253,16742,14429,16821,10641,7462,6760
1711228525.4752681,69,90,5138,17187,11100,12428,6879,18715,5618,9945
1711228527.452274,74,81,57698,8805,10260,19379,15147,15512,8163,5784
1711228528.4780488,74,84,5542,3732,5689,1834,2050,2220,499,1684
1711228529.4828496,66,88,10734,10175,13418,11268,13585,9149,5742,6328
1711228530.4694185,70,88,21817,25983,3663,9314,10381,11611,4281,3834
1711228532.4683943,70,64,3839,5441,2998,1160,2503,2912,1643,2718
1711228533.4636462,84,47,37704,7023,1433,6005,28662,14928,6345,4373
1711228534.47967,61,51,168654,34543,7586,10268,6442,1535,892,1058
1711228535.472453,61,53,16072,7217,1892,6265,13575,5242,2415,4296
1711228536.4916637,64,56,13973,9616,7310,9686,10591,10832,8385,6327
1711228537.4720433,63,60,5045,7022,5866,780,14899,10415,8258,2142
1711228538.442597,88,60,6469,27015,15389,9841,13587,18792,8586,9172
1711228539.4691796,69,67,4901,85859,53719,6864,7364,7580,11144,4759
1711228540.4803522,69,66,1468150,14828,6181,11098,7131,14009,6728,5733
1711228541.4606316,54,75,263228,2291,598,876,729,595,317,326
1711228542.4569557,38,69,89212,21878,3888,4639,5492,2071,1671,705
1711228543.4606783,48,61,93211,41934,14854,9181,25561,9504,5211,4079
1711228544.455943,47,56,576798,41561,17036,8164,14749,24289,18306,9489
1711228545.475913,47,67,11838,1786,1399,3238,2324,1044,645,1206
1711228546.47586,53,77,83953,7286,1707,7919,4673,2597,1355,1037
1711228547.4589996,48,67,116493,26640,2101,2010,1175,2384,582,278
1711228548.4762976,29,64,118781,92382,10743,12624,4941,7086,3134,2230
1711228549.4838464,26,47,1945572,38856,395,12930,19319,6616,2298,1831
1711228550.4776967,24,24,1190175,96280,4755,8449,9783,12811,3802,3331
