,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931508.0619652,44,53,57059,8558,100205,29583,30262,12477,12338,8382
1711931509.0817006,51,38,54100,102447,36767,12960,24687,14150,4577,3309
1711931510.0726511,56,20,99939,35855,8958,2302,6051,3450,3287,1788
1711931511.061419,50,24,259462,23629,35628,10305,6259,2276,3560,353
1711931512.0807004,43,23,9306,27907,82108,23172,10769,6845,6320,3326
1711931513.0721521,29,40,229354,138535,143062,9809,7353,7225,3260,1590
1711931514.0623398,27,48,68135,47037,20917,31814,58968,6426,3584,6449
1711931515.083411,40,38,19503,15924,37072,7728,42902,5349,1487,4588
1711931516.075233,37,8,377845,335042,12946,67758,10506,13353,3217,2915
1711931517.097688,47,21,33612,6062,18696,8600,2690,2128,1110,940
1711931518.0571,44,40,33507,32551,99086,14442,20116,7960,3690,2663
1711931519.077658,34,44,173714,50259,72799,11878,29866,4214,5429,2628
1711931520.065093,38,64,18332,9934,6872,4991,982,1215,2775,632
1711931521.0854938,44,38,159434,60992,13791,14030,11818,8951,3969,3314
1711931522.0752041,47,16,96038,13889,6711,1470,5497,1604,800,639
1711931523.0974345,63,8,106237,27580,9816,11483,11151,5846,4871,1965
1711931524.0870621,75,1,64564,15263,2614,8083,11693,4008,1516,4463
1711931525.0775766,78,4,2560,18404,13818,11120,4619,6305,4356,4323
1711931526.0686457,78,10,141224,39002,5592,20873,4225,5102,6012,4936
1711931527.0581455,78,8,650514,18652,8987,6033,8358,4990,3411,9026
1711931528.1095383,78,10,151036,17267,4831,4598,3271,4511,1247,1081
1711931529.0690787,81,11,10478,6841,6852,10049,7970,4379,4497,3740
1711931530.088701,94,17,67563,13535,10681,23290,14758,10919,5295,5337
1711931531.0770802,74,27,84084,41325,42998,4891,5836,1643,1191,1394
1711931532.0986948,75,37,16381,20463,5309,19258,7953,7775,8517,1237
1711931533.056937,78,30,9491,13745,14163,7591,7218,10894,8623,2822
1711931534.0769112,56,21,140496,96129,48646,7272,20113,4201,5608,5019
1711931535.0676055,80,7,208321,76957,15738,16248,14405,17798,9374,10315
1711931536.0590458,74,16,126599,38798,68249,37301,12281,16122,10827,16551
1711931537.0796468,67,20,116053,37885,43303,14235,15368,14807,19922,8071
1711931538.068184,78,10,302793,72109,7586,10267,9457,6407,3269,6862
1711931539.0575843,80,37,29563,9699,23900,100859,29343,26786,12948,12685
1711931540.078646,78,26,551859,61421,16712,39244,15515,11503,8933,4178
1711931541.0691452,87,24,328352,12895,23323,3885,14471,14641,6208,4087
