,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711220242.55881,13,75,703546,46911,9429,6021,25606,12894,9538,5111
1711220243.5543516,14,69,1065296,43429,2506,10995,6539,4515,2228,1995
1711220244.5505357,13,60,938224,156489,52041,10346,14064,24971,6849,7335
1711220245.5561595,21,51,270216,29722,12835,8352,2381,3983,1071,1075
1711220246.5492463,35,63,3201,4071,2103,5698,6681,9362,10410,8051
1711220248.5706942,23,63,1112767,201994,72561,14576,43112,16050,5208,4377
1711220249.5651317,20,48,373390,125937,22989,6796,9622,8864,3471,2060
1711220250.546805,1,48,909232,221528,79516,33243,8816,22644,18341,4806
1711220252.5398223,7,41,239416,179487,13128,7015,16950,9567,6873,5905
1711220253.5741851,14,50,9846,42491,12832,9898,13010,7887,10846,9882
1711220254.571003,30,53,12466,6439,4679,17526,20933,11032,9416,15211
1711220255.5594094,26,51,118576,67581,33919,12714,7415,13196,10539,2874
1711220256.561036,35,57,399678,178444,30307,6275,33071,23453,23454,19913
1711220258.5519447,3,29,44657,307902,11480,49937,37032,10856,10434,5032
1711220259.5554986,16,38,3727,3128,115,17322,6145,9259,12148,7135
1711220260.567094,43,51,1887,6393,11008,4836,4524,30829,4167,6588
1711220261.547876,40,53,177330,94660,11200,6703,5853,5569,1799,2105
1711220262.55096,66,74,8465,8021,9413,18914,12876,16925,4363,6193
1711220263.573321,47,69,104149,14418,18080,2713,10340,1981,1801,1595
1711220264.5563872,16,61,80667,61322,4484,10595,3364,5465,3328,1761
1711220266.5477238,27,61,236136,135947,20798,55341,17360,12395,6455,4541
1711220267.568203,24,37,130898,59630,8337,1501,2866,3174,2074,1499
1711220268.5642107,37,51,60409,30616,10184,18543,7654,13910,6660,4738
1711220269.552022,14,66,40961,17606,11949,5353,2415,4275,1019,1579
1711220270.5559893,21,53,114041,63272,8650,5468,2836,9365,1166,2810
1711220271.5529711,44,56,9211,19716,3251,3501,12576,11553,14640,3915
