,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711220326.5247726,30,44,2083187,513227,50240,77945,28973,13662,27838,11628
1711220327.519173,37,37,370575,344566,44993,10146,19556,19841,7452,8407
1711220328.5155041,50,34,136209,197233,34746,13073,42796,17281,18876,7315
1711220329.5196478,54,14,73457,99060,7313,4974,5353,5627,4597,2270
1711220330.5170002,87,23,134825,29874,8596,3248,3790,6556,1564,1032
1711220331.5117538,100,20,9788,11339,1839,1818,5261,11187,14056,6423
1711220332.5158362,93,47,92284,24385,15507,3656,5388,3508,2099,989
1711220333.504811,87,61,38454,16381,2362,1272,2416,1166,658,1293
1711220334.5290413,69,74,5099,3393,3023,1355,2669,1248,2141,1005
1711220335.5236418,56,100,23983,73770,58311,93066,36416,39844,10663,11219
1711220336.5204434,56,96,286199,10938,4271,3598,1727,1604,511,119
1711220337.516102,48,100,33859,14719,8453,9093,2180,865,537,596
1711220338.5244071,41,88,48723,163156,19989,10502,14661,14446,5479,5865
1711220339.5251217,48,54,7289,5220,350,1324,2736,2317,2854,1307
1711220340.5128677,43,34,178288,95038,16798,3185,8873,6427,3772,1519
1711220341.5194654,60,14,85057,30828,9946,5161,2068,6543,2660,1887
1711220342.520779,74,16,42893,16596,2390,2930,6279,5861,1656,2355
1711220343.5300703,51,8,53629,63723,3646,2802,2971,3226,2061,1673
1711220344.5254023,70,16,8076,2940,980,428,1560,1488,1026,2004
1711220345.5049489,67,1,89187,63086,2981,5587,2809,6885,2999,1852
1711220346.524419,51,1,140462,71962,5163,5291,3072,4938,2710,942
1711220347.5230203,67,26,158742,23724,11046,6114,3367,8835,3262,1227
1711220348.5074365,37,16,306567,128539,15674,5008,14159,2407,1676,1014
1711220349.5127726,48,41,5097,4102,1032,2715,1339,2213,3242,1610
1711220350.508516,50,48,122544,79933,13310,6363,4400,7382,2272,978
1711220351.5121593,60,35,33486,26945,8222,9421,25419,23078,19269,17872
1711220352.5212138,97,53,60306,14159,3828,15736,6980,24258,16818,9338
1711220353.5192819,93,37,115218,6369,1730,1011,5988,1657,3680,2669
1711220354.5143387,96,56,126931,30357,16295,6398,1899,4260,1840,1581
1711220355.5039515,87,81,95813,8985,25026,9617,12728,8549,3958,5116
1711220356.5303037,83,88,4028,2180,4756,2512,3947,5069,4279,3444
1711220357.5066502,87,93,173196,35183,9900,3639,6540,11411,3307,1436
1711220358.544484,97,64,16397,24030,1596,2729,3369,6825,4852,2223
1711220359.5174763,84,23,516378,450372,32438,18946,12110,30532,13916,11619
1711220360.5101178,69,14,132630,4947,1316,1396,777,911,982,574
1711220361.5229976,78,23,8720,2537,3073,1020,2842,3616,3179,5477
1711220362.527083,70,51,67162,63973,39447,33509,21106,16653,19440,11154
1711220363.514074,70,80,115124,55903,32643,6460,7374,6007,3553,2676
1711220364.519805,83,78,10708,7086,1165,4157,2268,4411,2297,1759
1711220365.5294683,83,75,3099,2340,7618,7390,6727,29728,29077,4965
1711220366.5191507,66,47,564105,504242,49779,15129,39445,15960,15691,15197
1711220367.5140042,80,43,11223,3010,2410,504,937,2475,2404,7127
