,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711214535.1506467,38,43,757718,32030,23106,14358,16582,7017,1223,1337
1711214536.1304693,29,38,1027100,41901,18396,3046,4095,2044,1339,916
1711214537.1244981,26,20,293771,53851,1351,7512,3011,4247,930,1662
1711214538.1444635,16,20,2187794,202599,69535,40235,31256,7421,6666,9283
1711214539.1413853,14,1,1617608,226860,21679,18763,23548,24557,4909,7239
1711214540.1500626,14,1,93243,53275,9597,3800,2979,2087,1260,832
1711214542.1269035,14,11,1812855,59980,13200,5575,7353,3734,1494,792
1711214543.1379244,11,29,103337,26875,11050,2452,1050,1733,2844,651
1711214544.1432586,17,29,139012,48578,7728,8110,14535,5267,2252,406
1711214545.1297472,20,35,868035,7267,7046,2356,2153,864,363,569
1711214546.134481,24,37,240038,111758,35087,5910,7478,15259,10467,4047
1711214548.1338143,17,34,61075,61082,5795,2813,4987,1754,627,941
1711214549.137099,17,14,45486,27696,4342,4214,1721,1783,2352,667
1711214550.132155,23,26,25455,17654,7476,13863,9121,6768,3939,4988
1711214551.124142,20,7,353995,47556,2097,8096,5838,2285,1048,652
1711214553.1505275,35,16,11070,14756,3830,4639,3050,2946,1165,2929
1711214554.130869,34,23,8252,17273,37518,13756,23221,9317,6773,3916
1711214555.1253297,44,35,15157,8249,4819,743,3564,2355,681,903
1711214556.1458693,56,35,113355,15156,1666,2507,5988,5797,1848,1079
1711214557.1261353,56,48,260962,32404,28667,20390,4160,11570,3299,3989
1711214558.1278222,44,17,1766926,437822,16244,46927,43826,14363,2524,3144
1711214559.1309178,27,23,2642,3034,776,898,166,84,72,70
1711214560.1513684,17,27,215745,94549,6742,19376,7556,10321,3176,2960
1711214561.140018,16,1,87443,50968,7651,5530,7633,7003,3730,2850
1711214562.1284866,29,7,30701,24563,2996,3852,7542,5906,3617,4671
1711214563.131403,50,1,350446,38917,7797,7983,11293,12770,3180,3208
1711214564.150144,53,11,26330,4217,1175,5471,2973,1528,666,477
1711214565.1296992,53,30,44449,25630,6557,18892,5637,6396,1622,4431
1711214566.1254153,50,43,34735,13790,5592,1791,3591,2086,1054,2325
1711214567.1288095,48,61,28279,9122,9492,4724,2775,4302,6292,3560
1711214568.1340895,57,44,16922,12031,2131,5899,13759,8253,1506,4468
1711214569.1284063,54,24,155149,88992,13248,5761,13967,8442,3864,2098
1711214570.1315877,60,20,184353,43992,14178,4978,11600,14611,5160,4964
1711214571.1355035,60,1,11394,12619,1423,2558,3337,3574,3180,5402
1711214572.1459742,44,1,330114,75151,14326,7217,9587,5281,2990,2433
1711214573.1351438,47,11,11434,13426,4185,2518,2852,1907,2469,791
1711214574.1376498,30,4,51538,26411,965,3883,1412,1130,857,846
1711214575.142312,20,27,25493,58930,45328,21856,3190,5847,1691,2500
1711214576.136222,30,35,42501,25429,6523,11096,8492,10112,5785,3610
1711214577.131679,35,41,25861,6247,2684,4834,5842,2024,1346,1323
1711214578.1449842,51,56,31112,8557,2512,6331,5256,6306,2516,2655
1711214579.1407397,61,30,48048,26411,5664,1752,5023,6224,3021,3446
1711214580.152242,57,47,31640,8522,22420,2640,8598,4197,3790,3109
