,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711681721.6266208,51,51,127086,33075,93805,25129,18647,10651,2138,3905
1711681722.5634038,67,44,426813,81265,37345,25077,23842,13269,9833,6355
1711681723.5411437,91,38,2078531,88873,53693,41691,37426,31542,5691,2753
1711681724.5462468,100,35,406760,126382,89404,25791,6104,26334,7817,8951
1711681725.5630133,100,17,275817,23560,13112,5960,3185,2670,1551,2414
1711681726.5614202,100,24,151980,95382,34962,56421,4829,14075,15095,5576
1711681727.5569746,96,34,107919,11705,10972,7063,2578,3449,961,787
1711681728.5900598,100,26,80072,42077,9721,25307,17790,11505,7426,9367
1711681729.5508232,100,24,68597,12953,8177,5619,2184,7612,2462,2364
1711681730.5505607,100,30,78545,51114,82712,13978,14067,12289,4547,4638
1711681731.553102,100,14,103411,10018,4832,3225,3005,8332,1357,1104
1711681732.557537,100,4,128172,102567,6551,4142,8140,14490,8816,6171
1711681733.5576985,84,23,119849,60578,58888,20094,9317,10120,6642,8223
1711681734.5578954,88,21,87716,39367,22165,11754,7677,10702,3526,5798
1711681735.5535743,74,27,70856,64712,10395,5908,4454,8344,1968,992
1711681736.548776,61,48,571979,111051,63407,11457,48305,8489,10140,10121
1711681737.5731738,75,40,1763428,67284,8152,48332,10511,29045,26226,3695
1711681738.5565004,67,26,2147064,426076,34652,58030,36517,36932,38157,21253
1711681739.582944,77,30,214673,21986,1345,11587,5142,9827,2639,5176
1711681740.5441344,88,24,153635,28872,8362,1536,1223,5879,2237,1816
1711681742.5389254,93,38,73291,34755,8297,4562,5838,6182,3696,3533
1711681743.5667105,94,44,66630,12638,7734,5952,3770,7563,2785,1948
1711681744.549096,100,50,796047,70594,40773,12043,15557,30571,11934,3324
1711681745.5604143,94,50,231329,56443,68316,30820,26455,23181,11457,14049
1711681746.5909297,88,50,517641,127531,25812,21112,11912,11110,7979,4894
1711681747.551995,75,60,151592,76595,114261,21119,14205,16777,8098,3670
1711681748.5498374,61,56,1263252,258423,52754,54524,52516,24181,22426,37441
1711681749.5509493,53,44,2686377,100001,21641,29330,14720,9587,5223,7430
1711681750.5437467,69,40,59800,30142,2399,7546,6095,13988,7283,14814
1711681751.5427632,69,16,123457,13059,1897,1118,2191,1428,1022,2156
1711681753.5656326,78,29,2606316,81684,24370,9944,6144,7003,2174,1431
1711681754.5629697,75,38,45339,56363,51948,4359,17428,5400,3125,4520
1711681755.5602355,74,48,25262,35129,6553,22230,9917,19101,3601,4202
1711681756.556276,69,61,109696,63548,24319,17956,4131,6384,4126,2395
1711681757.588845,64,50,1365040,374961,152991,31096,12542,44138,51174,24201
1711681758.5540671,63,35,251109,22414,2555,1553,1205,1076,1537,671
1711681759.5536401,54,24,171409,25764,2661,3580,3010,3992,2031,1938
1711681760.5571852,60,17,1130683,54876,2394,19341,9406,9113,2817,3492
1711681761.5553632,61,4,248749,54544,1583,9373,6111,5348,1681,1869
1711681762.554305,56,1,2435948,608977,20596,34098,49237,20126,8742,3444
1711681763.5583625,50,1,2034315,346154,40688,42352,9853,27756,7126,6524
1711681764.586099,48,1,86604,54776,15698,12464,29215,8357,8474,8589
1711681765.5524821,47,8,360328,56139,10691,12252,8222,5603,6671,2803
1711681766.5530708,51,16,1682157,215707,19772,21985,8142,10698,4741,2656
1711681767.5569658,69,34,98162,6947,18520,2406,6679,10850,5280,1026
1711681768.555626,64,38,25563,14129,6171,3705,2936,1557,1306,1300
1711681769.5823565,67,30,207019,27947,4154,2225,3082,3331,1529,2000
