,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931324.2727077,54,34,5798,10409,20710,24802,3810,6042,3287,2692
1711931325.2627077,54,48,374258,116522,17129,50709,14869,17921,8621,3997
1711931326.2547064,57,67,31752,12653,30329,6707,4806,8401,2610,4832
1711931327.2777097,67,64,2811,9310,21181,4286,6563,15216,3210,3503
1711931328.2702093,70,53,3177,17376,21269,14931,13301,9329,17750,10743
1711931329.2617078,74,60,67209,19938,13692,4861,1859,4329,1859,3196
1711931330.2847095,69,48,5100,30955,28335,10773,25123,9350,5142,7544
1711931331.276706,63,50,995,9747,14188,7072,7074,5892,7534,5902
1711931332.2997074,54,43,68906,66144,12460,28689,3693,5742,7838,6251
1711931333.290709,53,41,16052,41287,21820,14686,5118,7480,8475,5796
1711931334.2822063,51,43,1437,25384,15201,12180,6535,6020,6545,4165
1711931335.2747514,51,41,34675,35594,34191,4128,2960,12583,5324,3516
1711931336.2662506,61,53,113240,4740,5673,8832,1901,4210,1007,702
1711931337.2582498,64,51,9425,20700,17076,4693,9130,7130,8652,6988
1711931338.280752,75,53,6039,9559,17903,6654,4499,14570,4982,4957
1711931339.2732494,69,56,461248,27854,31779,15675,12611,7690,7416,3274
1711931340.2652516,74,47,9809,8968,4205,11706,6135,8767,2401,4765
1711931341.256752,70,47,832948,30300,16596,7001,6739,7034,6415,7910
1711931343.2717526,61,34,178908,35024,4893,10077,4561,2103,2488,5022
1711931344.26375,60,29,8754,24621,10991,18750,17539,13716,16045,13490
1711931345.2872503,67,23,489400,19085,12210,4209,23600,13682,11060,7935
1711931346.2792494,67,16,130007,12431,2915,6331,3278,5508,2070,1799
1711931347.3027496,69,7,145189,141882,12733,10421,18056,10210,9772,10241
1711931348.2632535,70,7,32664,17297,12402,4576,4874,11725,9182,15605
1711931349.285753,61,20,20811,29787,31229,7885,6098,7049,8012,9013
1711931350.278251,51,16,1776653,62167,20204,5167,11829,6955,4964,6497
1711931351.2702506,50,40,199838,35545,29018,6052,5150,2927,2419,2972
1711931354.277251,61,38,3847,4797,2935,8680,3740,6269,2954,4746
1711931355.2687514,78,29,4337,22748,16248,3136,6457,14993,7367,4072
1711931356.2607496,64,23,102260,56322,7547,3301,3293,2326,1554,869
1711931358.2767513,51,20,13319,20973,4604,23647,10972,4403,6682,4532
1711931359.268252,40,34,98311,8513,9627,7786,3642,2003,1391,775
1711931360.2907495,48,57,29530,34630,27299,30068,7946,7734,8224,4245
1711931361.2827516,50,63,37344,28849,14779,12376,3197,8736,14146,3453
1711931363.266252,43,38,252622,60466,18531,8704,15977,8204,10668,7182
1711931364.2892535,51,27,19768,33278,7442,21120,3208,17011,7114,8897
1711931365.2807496,48,27,6976,11071,15656,8735,14417,4410,9862,7477
1711931366.2722523,63,35,14695,19088,19120,5121,7322,7799,3892,7078
1711931367.2637517,63,51,89750,43948,71039,25765,7979,15099,22855,5413
1711931369.2787511,43,38,35885,12430,4531,3605,2222,1438,1356,1716
1711931370.2697518,38,35,137049,70054,40385,6822,2030,12475,12722,3773
1711931371.2612553,43,35,29621,27132,49387,23411,6791,23489,3265,3329
1711931372.2842503,56,50,19409,22339,21615,13031,8151,9400,6335,2664
1711931373.2757516,78,43,4580,5195,9223,3530,15754,21284,11788,6984
1711931374.2677505,75,40,46673,24967,10433,2531,1341,2784,1899,1216
1711931375.291251,69,21,60991,63870,9788,11865,2930,10174,6085,3703
1711931376.2837522,74,17,12533,21029,11134,11830,5170,9687,4650,5201
1711931377.3057516,56,37,8667,14605,32824,6335,6359,7952,11455,6038
1711931378.2667496,53,34,70673,25227,9475,660,2245,1481,1382,1329
1711931379.2587502,53,51,15339,24664,7419,53270,21506,9885,9393,6279
1711931380.2812533,41,37,74872,141840,23513,7971,12442,8282,7934,2489
1711931381.2732499,50,27,3895,6710,6336,6045,5555,8109,7194,6591
