,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712076680.4575396,100,41,2296,2033,7742,1174,4132,8223,10410,6337
1712076681.4805393,100,51,6425,9018,11930,5092,1825,24221,11217,14173
1712076682.4725394,100,43,54996,111148,3902,15430,9172,32772,13755,7227
1712076683.4645398,100,48,44070,34011,27762,11687,11790,27241,5667,9620
1712076684.4565394,83,44,169717,47061,28146,392,9998,4026,2900,2526
1712076685.4795392,69,47,71639,56685,19369,35289,18834,25124,8694,17101
1712076686.4715402,78,61,5982,8079,18310,4884,14106,20568,13556,19198
1712076687.4945397,51,53,13197,34726,6934,1429,2013,1276,541,650
1712076688.4550393,67,50,14967,35896,4640,14956,2257,15306,6952,8981
1712076689.4780397,60,40,203363,48729,7805,6134,5618,6331,1106,2761
1712076690.4705403,35,30,280237,56722,8346,9994,6757,4628,3966,3933
1712076691.4630396,63,16,25844,38749,237,4711,33698,18183,9533,6428
1712076692.4545405,61,17,52817,45793,4509,24678,10508,18982,12429,11808
1712076693.4770398,63,35,362618,27120,40728,29317,36888,10709,28411,29758
1712076694.4695404,74,29,46639,7718,760,834,2050,1536,644,622
1712076695.4615395,63,54,53621,68521,30067,19355,9755,17034,6650,9464
1712076696.4845397,61,51,264359,24749,7067,3910,2766,7192,2990,4865
1712076697.4765394,63,50,81192,41510,36970,41514,40720,16713,17643,11224
1712076698.4685395,53,51,440394,230983,37743,11436,24135,17134,7504,8608
1712076699.4920402,48,53,232415,9467,4394,4251,3028,1431,500,570
1712076700.483039,61,56,53483,19036,12308,11261,13481,32607,9702,18203
1712076701.4750414,61,50,15220,40221,18936,10050,19719,11376,15751,18506
1712076702.4985397,67,63,300311,63836,44943,14170,15309,15316,9140,7653
1712076703.4595392,83,57,330518,6155,1296,3683,3101,3729,2951,2650
1712076705.4745393,67,51,255659,100901,22580,13770,26299,12144,12921,15467
1712076706.4670393,61,51,306887,135403,52017,48238,9828,14766,11308,16810
1712076707.458042,53,63,926756,35436,60906,14024,13907,15397,12512,6293
1712076708.4815385,37,63,726335,107406,17380,28586,25531,12263,6115,7872
1712076709.473541,38,67,134329,38721,9894,8654,7274,4929,2727,1887
1712076710.465041,38,66,75794,26730,16955,7461,9834,3420,4877,3247
1712076711.4885392,37,50,163260,107618,28042,10304,30321,16852,12201,8944
1712076712.4805415,27,44,1673949,322094,41463,23035,17707,12812,6346,6867
1712076713.4725413,26,38,588359,85365,15760,8191,13975,8158,4456,3738
1712076714.4640388,40,38,37809,19947,14713,9658,6628,10927,4113,7102
1712076715.4715407,51,54,21607,1664,2492,5497,2644,3354,1587,2774
1712076716.4645405,70,75,4002,5014,7645,8179,2518,5592,2594,2323
1712076717.4875395,56,81,24408,49119,11298,7567,2923,1153,1761,2227
1712076718.47954,40,96,43309,20739,64026,29815,8809,5654,3942,4634
1712076719.47104,29,96,10204,8709,11443,10719,8751,3985,3283,2469
1712076720.4630392,26,100,5217,4656,38268,11727,12372,10610,5064,4335
1712076721.454541,64,100,2006,6746,10872,6602,6036,13922,2505,2882
1712076722.4775393,66,84,280169,106594,25160,32009,38851,10866,13430,3657
1712076723.4695396,56,80,526920,9585,6426,2059,3244,854,1189,742
1712076724.4620395,38,61,604402,103408,19635,22264,11692,4542,3462,2278
1712076725.45404,23,61,33426,42312,17130,50165,61937,16905,9299,8352
1712076726.476539,23,61,414591,99104,34696,14423,5268,10675,4757,10153
1712076727.4690409,38,48,55838,38123,3902,5459,6048,8343,5398,5141
1712076728.4920392,60,51,21680,9725,3121,4572,4213,4047,4520,3043
1712076730.4755397,63,29,593326,36479,3149,4973,5644,8083,14963,7609
1712076731.499041,48,27,519652,190607,15312,21697,43934,10850,9796,10013
1712076732.49104,26,24,93368,55128,12756,12383,9377,2269,2270,1798
1712076733.452039,43,21,11825,23368,700,5916,7085,12128,15104,6592
1712076734.475039,35,38,80153,57425,40105,15754,12507,9747,3188,4846
1712076735.4670403,53,61,8466,6280,25156,12845,8565,13300,9577,6746
1712076736.4590394,66,75,134823,58888,81371,49506,34137,17677,14706,14645
1712076737.4820397,74,69,21341,16764,1950,2016,13676,15053,13175,4906
1712076738.4740398,90,57,10214,14032,5413,6851,14724,12374,17702,13841
1712076739.4660404,77,50,2167784,96328,54682,7456,3200,12323,8020,7447
1712076740.4580393,83,35,601333,55457,5188,29905,36140,15180,21289,10634
1712076741.481039,69,64,237340,19824,54779,22364,15910,18930,8941,11875
1712076742.4730399,53,70,105092,16570,8140,3278,6060,2638,1938,969
1712076743.496039,63,80,15405,16457,26035,23656,6083,15155,12494,14038
1712076744.4570405,67,70,70333,79082,7327,8705,12489,22753,20132,9398
