,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711219864.4416158,17,66,1573728,111914,49351,19014,11012,8808,4950,7509
1711219865.4557347,43,77,19082,5682,4298,2391,16504,7700,6017,4942
1711219866.4540782,61,88,8364,4152,9099,32800,8753,29461,12465,12813
1711219867.4520886,60,81,324715,23581,11768,883,7407,2934,2141,2348
1711219868.4446592,57,87,144508,14935,10687,2665,1860,1126,393,403
1711219869.434106,50,97,23134,10589,7473,7337,6877,6215,5531,4256
1711219871.4344637,69,94,19222,3966,3953,8197,9065,14110,6095,8696
1711219873.4315393,83,84,347949,53808,9272,25481,35077,16576,12813,21065
1711219874.4611363,67,77,339112,34624,6162,4346,1190,5383,2230,1529
1711219875.457045,43,64,145250,65093,6074,5855,4399,6068,1281,2382
1711219878.433994,48,87,42818,25658,10512,25197,4221,9715,16488,3699
