,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931850.354715,44,34,1364,20852,7397,3345,4857,6445,2810,4536
1711931851.3162158,53,56,3250,9499,26875,12812,8524,11937,7484,16784
1711931852.3360004,56,80,8484,9099,15640,9888,5289,5760,8088,5497
1711931853.3255832,66,94,4617,5471,8899,6681,5762,5694,10302,4930
1711931855.33431,63,100,8893,13182,4895,14931,5395,6629,9714,3286
1711931856.324279,60,70,196604,133574,6916,10787,1934,18409,8619,5572
1711931857.3455296,60,80,20971,27184,45153,22611,3797,24576,12146,5036
1711931858.334149,61,57,100184,21227,4535,8344,4630,6487,2751,1648
1711931859.3249376,57,67,36459,5206,5849,6994,3928,2119,560,814
1711931861.336121,53,64,51565,28434,35940,12974,15499,21411,3946,3679
1711931862.326647,54,61,11588,10082,9314,1766,16563,4496,4204,3700
1711931863.3791497,54,47,23547,28337,4409,20144,12032,6144,7075,1916
1711931864.3385885,67,75,40790,2765,6237,5319,5058,4795,2175,2300
1711931865.3587132,57,84,37364,9073,25110,22461,6674,4762,2398,2061
1711931866.3191445,61,100,157795,14817,19298,29151,7249,17945,4391,1624
1711931867.3397381,61,100,5354,8482,35078,5739,5001,6582,4205,4111
1711931868.327649,53,100,6580,14581,17681,14875,15829,5756,4958,2863
1711931870.3354652,57,88,13779,3955,13410,2471,4837,7290,2695,9837
1711931871.3249586,63,78,2892,14532,15648,25121,12534,12476,4359,5779
1711931872.3465567,61,67,83252,20152,7304,4558,2886,3424,1075,911
1711931873.335666,64,84,38263,11892,36616,12421,6806,9800,4698,4378
1711931874.325418,50,87,27530,15073,10491,15526,2460,3057,3567,4726
1711931876.333563,50,100,8749,5065,42953,12902,5118,8422,3073,7210
1711931877.3236468,44,100,86088,74146,36468,47123,26233,12569,8541,4722
1711931878.343415,48,75,194987,132169,4216,14717,4790,17326,4917,4029
1711931879.3638825,48,53,92153,4447,2175,2790,3166,1698,1513,1409
1711931880.3521504,50,43,20133,17351,15176,17814,3409,8233,3662,2340
1711931881.341383,60,34,33908,13151,3470,4295,3613,5371,1414,1680
1711931882.3311412,60,69,2744,11466,13439,29037,6729,5657,3786,3773
1711931883.321654,61,80,5413,9599,12116,17427,8288,9942,3297,3042
1711931884.342645,63,63,11818,3019,2607,5825,21316,2171,2188,3238
1711931885.332351,64,69,572793,22598,12330,15210,6175,16363,10393,11197
1711931886.3211768,70,54,165416,6141,2306,10888,9032,3665,4262,1299
1711931887.3416462,64,43,94939,40496,16910,9078,5720,9053,6995,9637
1711931888.3315043,70,35,2554,19255,5252,6536,25481,16043,7108,7388
1711931889.3525698,77,27,5177,9770,6122,6290,12162,14110,7903,8273
1711931890.3429332,83,21,2056,25023,7359,9288,8444,16076,20765,5409
1711931891.3333535,91,23,9759,18436,7973,13299,6098,13322,5026,4111
1711931892.3225105,87,41,3492,16957,5786,19539,6465,12288,10128,10804
1711931893.342651,57,41,369021,60042,16394,11427,3839,2085,1191,899
1711931894.3171515,56,47,38363,16899,12535,12523,18613,13985,17904,6517
1711931895.3389215,57,43,6462,19711,7834,10055,4629,15269,4432,10525
1711931896.3300154,51,44,12259,18191,29599,3954,23572,7105,2731,5861
1711931897.350654,74,51,30974,3175,2859,2127,1415,2756,1249,768
1711931898.3391645,70,44,44871,18676,11240,3016,16673,10214,5318,3270
1711931899.3292422,66,50,26405,20153,25786,6716,20529,10612,11319,7393
1711931900.319153,77,43,7202,10662,10053,4653,7019,11744,4926,6697
1711931901.3386717,70,47,1221,15991,20094,11111,14620,8528,4537,9709
1711931902.328441,69,53,3876,24944,10764,11036,15170,8986,10187,12080
1711931903.3176494,77,47,9063,6625,15379,13210,44009,17319,8920,6614
1711931904.3387418,48,50,372062,63912,25740,23561,9090,1916,3678,1793
1711931905.3286543,40,53,15429,25138,33306,12588,11601,5727,4502,4898
1711931907.3376482,27,78,10290,13347,10977,34650,7404,15604,8229,18097
1711931908.3556864,53,77,5266,10990,13923,7661,17732,8402,2714,5171
1711931910.333159,61,48,47065,27336,5546,4532,2601,2713,1125,2349
1711931911.3536537,63,37,71088,8020,6207,4226,6813,5741,2290,1428
1711931912.3416033,48,30,78486,81942,11162,28132,7929,5811,1592,1814
1711931913.3315363,35,14,1567302,159007,12008,10287,9135,14982,9369,6797
1711931914.3213623,40,21,36973,46930,18689,12076,9342,8928,9590,6153
1711931915.3408935,40,24,7307,8226,8197,22186,31741,12735,8228,6953
1711931917.3181415,60,44,7373,14794,20694,10357,9453,16567,2077,11498
1711931918.3391485,63,50,64569,5731,7143,4742,7025,3314,1370,1557
1711931919.3278615,54,61,6605,10927,11904,17301,6286,5238,7478,7165
1711931920.3193996,63,70,97318,51532,32560,19084,15761,17987,16732,4409
1711931921.339099,47,64,290042,85628,10538,39594,6162,10068,14295,9713
1711931922.3281472,47,60,156195,31299,11178,14451,9739,8940,9136,6712
1711931923.3486688,40,40,18508,22453,3683,4807,4900,2179,3096,2071
1711931924.3380728,35,43,405981,35251,21404,21649,13267,7606,9938,11129
