,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711932229.0474355,51,44,5019,11379,7697,5666,2626,11626,5550,5490
1711932230.0674305,60,63,15810,8139,7343,22706,3796,10120,4750,3926
1711932231.057145,67,70,4745,4817,3083,4824,4876,3586,5269,3021
1711932232.0466495,66,81,104922,31468,27772,13520,17626,7309,6389,5770
1711932233.0681708,57,87,10120,16460,12440,32833,29575,12215,3430,8560
1711932234.0586324,56,83,18782,12877,26174,10364,7189,12180,8339,3547
1711932235.0478249,37,74,255060,250374,25096,72184,23840,10664,8410,5167
1711932236.0695539,35,74,593310,56253,38957,20139,17680,11957,6370,7166
1711932237.0602143,34,64,23315,35558,6294,19922,12166,8679,3700,9723
1711932238.0812554,23,61,70149,19730,15272,5337,4895,3053,2451,1353
1711932239.0408711,38,64,40183,47179,26355,6045,15404,12996,3607,4455
1711932240.0939133,41,70,284886,4200,2038,7465,2052,1870,938,3433
1711932241.0530055,54,75,5698,5265,9372,4754,7056,13116,5645,5473
1711932242.0441165,78,70,10652,3852,10864,7727,11186,17176,16272,10004
1711932243.0657694,77,66,45296,11927,4704,2022,6498,2535,2585,2094
1711932245.0450814,43,81,13721,34253,63490,12587,4785,4276,5789,5983
1711932246.0654423,24,77,95749,30291,8370,8907,7653,5540,5001,4475
1711932247.0557995,27,83,5929,23147,2970,23943,18592,8783,5373,5918
1711932248.045707,47,67,18534,8961,7944,3445,18650,8967,5288,3032
1711932249.0651584,50,63,54527,10757,10479,6823,1180,1694,1500,1149
1711932250.0566523,53,60,285879,46715,21950,2532,10671,10382,8826,7894
1711932251.0771976,43,77,13090,14341,16952,31232,6219,4309,7352,1506
1711932252.0644476,37,81,1637,5981,2335,7976,12103,3351,4552,7075
1711932254.043257,41,96,38886,16943,10732,20888,4735,5844,4303,4148
1711932255.0638611,41,66,131509,55922,6158,12203,25263,5459,7433,5110
1711932256.0836475,38,69,8272,19532,11900,10936,12416,5849,4905,7020
1711932257.0439477,27,77,584616,71401,67929,75156,7064,10120,10849,8078
1711932258.063925,34,67,37673,25242,16928,15843,14277,13767,5615,3234
1711932259.054669,38,84,44202,14589,19540,8153,21461,4850,6175,2477
1711932260.0429537,44,74,26523,14769,5094,1562,4655,6073,2068,1238
1711932261.0641487,53,57,217767,42546,17434,12454,4115,7293,4272,4678
1711932262.0546656,38,57,88070,85802,54919,3017,8395,6956,5995,4519
1711932263.04465,44,56,8475,15773,5449,18007,9216,9409,5222,2899
1711932264.0647092,47,51,79190,21124,3485,3909,8028,8714,5065,4996
