,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712077710.4453812,35,38,680150,88586,20149,35875,6986,11586,11423,10284
1712077711.436882,41,38,31201,36989,26991,12865,30217,11690,22218,6887
1712077713.4523826,70,53,12018,10648,21643,5844,9282,9673,11826,5857
1712077714.4438815,84,57,146781,6892,3821,3755,2067,2436,1269,1846
1712077715.4678814,80,54,249532,43397,22242,3548,6937,7836,4179,4136
1712077716.4588816,70,50,1678958,103135,42338,31884,12463,23697,30552,19289
1712077717.4823823,48,27,359015,170827,20450,23044,9253,14056,9185,10910
1712077718.4433823,23,35,47296,27092,26867,5046,2443,2543,2722,2194
1712077719.434883,20,26,64934,8274,1350,1353,2298,1003,606,632
1712077720.4583821,20,27,118250,38673,26887,18881,17014,12209,10626,7018
1712077721.4503844,51,26,20757,19824,6253,6323,25696,18284,4259,5641
1712077722.4418814,80,1,196066,46565,8534,6553,11591,16842,8486,6094
1712077723.4343832,87,34,68816,23024,71376,14248,7559,16871,11575,19039
1712077724.4573817,90,43,30503,6486,12403,14384,7259,7667,8396,9730
1712077725.4488819,83,51,6899,23389,9111,6411,11687,14286,7990,6541
1712077726.472382,93,64,3391,7700,6349,4152,4444,12056,4720,4109
1712077727.433382,69,26,422642,362333,29623,8729,6415,5442,1997,3094
1712077728.4563828,60,24,213942,49678,10461,69081,19524,7992,11665,7362
1712077729.4483838,41,27,203269,88065,17359,21075,17269,8807,2803,1280
1712077730.4718826,21,23,778879,102949,14738,21821,26221,13849,6230,4462
1712077731.432383,37,35,260660,41472,4849,8971,6628,2721,2901,1369
1712077732.4553823,43,44,17409,15677,40400,18776,4395,8884,4780,9907
1712077733.4478822,43,50,23186,46864,15449,24228,14696,5878,13112,6598
1712077734.4398832,47,54,114559,96346,28251,19954,32880,17946,9804,4797
1712077735.4313815,69,63,41518,19185,8273,16436,8728,19294,5138,2409
1712077736.485883,57,44,652331,92721,47470,8378,12205,5341,5787,4467
1712077737.4463818,57,44,1235082,105087,47122,27167,40102,13059,23390,17325
1712077738.4388833,61,48,1311070,70138,35852,6213,4035,19526,13209,10012
1712077739.461383,44,38,771784,44894,10012,1792,2264,5249,1986,2113
1712077740.453383,54,44,467865,41629,15965,31900,3605,7508,5266,4710
1712077741.4453816,63,38,547779,421062,83429,80666,37028,91910,37323,33240
1712077742.4378836,56,44,548309,17427,12260,5014,3227,3186,4298,1976
1712077743.4603822,54,53,378641,55385,18711,10677,5475,7249,13224,3730
1712077744.4523818,53,41,257760,58042,20488,15194,31342,7166,5788,6300
