,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075051.7713752,63,56,30152,12730,17234,4959,7959,8136,1737,4103
1712075052.7633767,60,40,125763,8649,1278,539,3162,436,385,513
1712075053.7553751,75,21,18981,14104,2158,2628,12278,6800,5813,3489
1712075054.778875,67,1,39113,51985,7620,9123,25402,8334,6114,4355
1712075055.7703743,60,1,1020154,25652,9769,2548,1507,3724,2183,4052
1712075056.7933757,70,1,1509459,66874,13185,16132,10474,13509,7123,5969
1712075057.7543764,66,16,692614,39593,24287,6560,20210,14319,2579,2644
1712075058.7773747,54,11,1051477,144655,1888,5738,20967,5757,3118,2900
1712075059.769376,54,4,146282,82265,4863,6267,11646,9214,2226,2291
1712075061.7533748,44,14,9626,65928,1879,2973,20952,7645,10627,5613
1712075062.7763748,54,40,194006,34693,20123,4428,4204,7603,1518,2922
1712075063.768387,56,51,41951,65933,3336,26889,8685,10064,3717,4716
1712075064.7603755,61,48,7925,10714,9236,17500,6333,5853,8140,5188
1712075065.7523742,51,88,22396,5943,60457,13318,9128,2442,2370,2104
1712075066.7748759,43,88,176464,22926,11946,8871,4501,1914,1106,856
1712075067.7673757,40,90,190937,22103,9897,5424,2965,2953,3584,1668
1712075068.7593753,35,80,81618,52645,40887,5245,10629,9204,7018,8975
1712075069.7823744,50,64,5896,7910,22210,1227,16685,6070,3232,4236
1712075070.774375,57,50,125265,32381,3434,3095,6414,3873,1406,1713
1712075071.7973747,56,63,28712,19873,48032,14347,6487,6030,4785,2368
1712075072.7583756,69,67,9510,4862,20700,16064,9434,17533,3833,9786
1712075073.7813754,74,69,98086,9288,20970,12680,13697,11340,2630,1852
1712075074.7578757,78,78,31798,40618,11136,9284,8062,10666,7765,5063
1712075075.7498744,81,74,17341,27460,19424,38242,9222,8423,8798,6505
1712075076.7728748,77,64,209716,16277,14773,3468,14030,7366,838,1654
1712075077.7648752,74,56,16879,7279,3770,3514,11544,2834,1462,936
1712075078.7568748,69,67,5357,4460,11247,9569,9553,3232,4667,1728
1712075079.7483766,77,61,1786,9070,6061,7488,3958,5634,1612,898
1712075080.771375,69,66,34380,31659,6000,26544,5546,5231,3332,4605
1712075081.7633753,63,67,121923,13864,4515,2890,1816,1833,1705,2008
1712075082.7868752,66,61,99962,13446,18776,2856,14909,7509,6900,4300
1712075083.7473757,64,57,33181,26697,12593,7780,7353,9312,7182,2922
1712075084.7708764,57,53,89125,41988,13242,7248,6610,2694,652,465
1712075085.7633758,56,51,446851,57838,15782,10605,5816,7343,4042,3574
1712075086.7858758,63,40,9186,13159,1291,3885,6405,8460,4680,5831
1712075087.746876,64,37,6466,25974,3367,14253,29402,9300,4468,9138
1712075088.769376,77,35,123573,14400,3655,7279,9410,3802,1099,849
1712075089.761875,80,23,2352594,162654,13705,10302,25952,26691,9138,5416
1712075090.7533748,64,14,224114,16134,505,1009,1510,1472,1022,435
1712075091.7768748,54,23,818611,110769,60156,40432,28386,14508,14611,6095
1712075092.7688758,56,30,800810,12175,19287,1334,4047,6440,2870,2109
1712075093.761376,48,61,907381,69652,239880,59438,22550,22200,10431,14015
1712075094.7528768,60,70,1964312,120944,30874,15152,55732,45688,17609,11476
1712075096.7678754,63,57,957981,87315,10181,16603,6593,8482,4428,1853
1712075097.7598746,66,27,412981,252314,6870,26865,16760,28124,11876,5134
1712075098.782876,53,38,124124,60949,12418,33221,6502,5796,2200,2820
1712075099.7743752,43,41,336675,39022,32890,9683,15921,5637,2349,387
1712075100.7668755,37,50,47624,17535,9587,11492,10183,1432,1261,2726
1712075101.7898743,40,64,132725,20484,19772,12847,30893,7475,4008,987
1712075102.7508745,40,64,642058,329697,115498,26834,45120,18544,15160,5527
1712075103.7738748,53,57,143212,22742,14372,4229,20298,11588,6692,3638
1712075104.7658746,53,57,728635,1242304,555928,169253,140417,139535,117805,97630
1712075105.7573748,53,57,1305931,841293,38794,94161,129922,70324,80009,56151
1712075106.7498753,53,57,962859,1031961,296036,199918,155214,534744,387989,255938
1712075108.764877,53,57,566773,46049,5818,2581,419,1910,1890,1237
1712075109.7568743,53,57,2309496,385310,45738,85977,90683,82675,34268,10935
1712075110.779875,53,57,511641,838204,132808,218893,195070,473428,58121,76330
1712075111.7718751,53,57,521889,391708,258520,203028,53683,10837,8762,6288
1712075113.755875,53,57,618416,59771,106785,105535,43713,57615,169594,35003
1712075114.8098764,53,57,750637,84817,23550,54963,93890,38031,68427,38726
1712075115.7708755,53,57,1535942,105000,63740,14529,46380,27039,19661,17077
1712075118.7468743,53,57,2469886,473540,161794,290531,90609,245244,70407,36761
1712075119.7698755,53,57,102424,538389,544721,522489,873686,615243,129849,214067
1712075120.7618752,53,57,2543423,652098,228326,56824,79436,71182,59119,92169
1712075121.7538762,53,57,236198,83372,78463,38891,71976,87698,61950,60647
1712075133.7508755,48,51,1848956,149110,15110,21051,23264,8306,11403,14092
1712075134.7738757,40,48,40388,136664,12113,33649,14836,6008,8634,7707
