,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075187.9665413,53,41,668916,240738,57729,20251,17639,26526,22832,12571
1712075188.9895425,67,44,2382750,145584,51810,19975,30671,17020,7447,2744
1712075189.9820423,84,48,1732296,244590,60104,25141,19146,31146,18098,6587
1712075190.9740424,100,53,622672,114166,21274,38751,23887,24401,2138,5463
1712075191.965542,100,56,967870,138766,71397,50701,67218,59683,13147,6867
1712075192.9885411,100,48,1474767,236590,12256,33105,35200,16545,8067,6755
1712075193.9805417,87,51,1750582,343763,94213,66511,28275,18015,12438,18607
1712075194.973042,60,56,1120105,215106,55584,105259,13039,12783,6664,11865
1712075195.964544,47,60,1621776,149541,63249,78993,49643,25067,21949,10797
1712075196.9875424,61,67,234320,20840,6451,8329,9352,6293,2411,803
1712075198.0105407,81,75,1120903,102761,103151,28742,33586,35798,14659,3771
1712075199.0025413,90,64,3016821,468364,45854,83377,45798,37094,42812,6772
1712075200.9860418,57,69,281034,43516,60520,12473,12439,6647,4948,3087
1712075201.9780426,44,60,1653678,360327,49404,79846,55872,28203,30189,10416
1712075202.9705417,57,61,1570576,62081,10972,13578,16394,14028,3493,2933
1712075205.9770439,96,56,638636,113596,17803,44907,17221,8489,2246,2809
1712075206.9690435,100,47,394365,20555,633,2260,4165,8119,727,1188
1712075207.9920418,80,29,281323,223803,7200,1640,21271,14845,4572,1809
1712075208.9840424,67,23,17590,15641,4244,1825,2094,1280,464,229
1712075209.9760413,69,23,1180025,57176,16586,15542,6637,5234,3588,4597
1712075210.9680414,54,34,199670,185102,35862,29317,30488,26468,6092,5245
1712075211.9910424,63,56,563894,104068,41216,39753,10243,23432,6459,8948
1712075212.9835417,57,53,170293,78375,10350,5677,3317,3664,1792,1400
1712075214.0060427,78,50,20222,11205,6467,3598,11990,7774,4117,1925
1712075214.9665425,78,47,32532,33357,7174,3594,11842,4425,2879,2558
1712075215.9890418,80,43,659998,49207,18426,7702,8476,12946,18564,5445
1712075216.9815419,83,43,335249,50966,10867,2364,3947,3779,2875,1446
1712075217.9735425,61,38,518284,53768,9713,1023,6558,4028,1070,1192
1712075218.9655442,56,50,184921,18648,12312,15901,11522,3369,1609,2370
1712075219.9885423,34,48,621152,17880,5072,955,3544,488,792,483
1712075220.9805424,34,43,31714,33040,2161,3176,3568,2079,1863,822
1712075221.9725418,35,50,976363,81155,8780,26946,10376,8044,6339,9791
1712075222.9955435,35,48,180308,134715,48428,44498,22131,15757,5931,11671
1712075223.987542,38,57,378893,81759,51844,33613,9191,5620,10099,5527
1712075224.9795418,23,74,1293778,68981,47171,14620,7889,2128,3473,1473
1712075225.9720414,44,78,186100,2231,2560,1646,2935,2605,1740,1375
1712075226.9940434,43,69,324761,161535,16909,29434,29662,14118,4230,10790
1712075227.9865448,47,63,198035,156199,69788,10973,15827,9017,3275,1902
1712075229.0095422,63,61,390464,37770,18976,17308,8780,5937,2913,2466
1712075230.0015414,43,48,166503,47537,2397,4137,5925,3999,3310,2883
1712075230.9625432,30,43,2141966,142049,16277,5709,3535,4068,2410,4042
1712075231.9855428,35,53,3011914,80840,103644,32345,22078,10592,6431,12324
1712075232.9775426,47,48,880718,144117,53639,35527,28796,48275,29954,21283
