,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712078038.741534,51,74,88232,58692,19721,15427,6033,7596,10563,9791
1712078039.7301686,40,77,4586,13682,68737,15591,19944,4034,7311,6630
1712078040.7489114,56,80,920,5409,7436,9541,16486,9390,11879,4256
1712078041.739011,67,64,50989,13345,926,1453,2234,4600,1212,1959
1712078043.7464442,87,66,6895,26239,16344,19800,5118,9544,5392,5117
1712078044.7339318,74,66,149991,71562,48818,8481,21752,12461,4253,4716
1712078045.750516,66,77,462939,47362,3971,25583,29755,9425,10172,12218
1712078046.7384458,75,67,8454,4066,7091,10395,12100,11630,4561,6004
1712078047.7283845,75,67,1931,12690,15709,2345,3417,5012,9379,6609
1712078048.7485163,87,66,2495,10050,13555,3711,14683,10973,12911,4595
1712078049.7371383,100,69,3758,4459,4200,5217,4250,11969,12356,7465
1712078050.7267973,93,74,816,13316,25999,5461,6718,8704,9997,9609
1712078051.7477841,91,74,42201,23078,6929,20606,9007,6404,9640,4459
1712078053.760526,80,83,4944,8688,2168,8790,4850,11198,3249,4430
1712078055.7722957,90,81,2555,10499,4599,25022,12516,12614,11911,6329
1712078056.7323341,94,70,7025,13417,11071,6627,5133,10079,5112,5272
1712078058.742584,70,80,50523,14922,4730,6762,2427,1306,2411,1766
1712078059.7345872,67,75,56960,29613,5322,16544,3762,12003,8077,8933
1712078060.726584,67,74,82626,21235,16270,8218,8757,12526,10498,18604
1712078061.7505863,61,64,883539,318464,146896,34780,26683,28950,31152,48493
1712078063.7335842,63,57,7458,8461,10428,10900,19196,11850,7210,9832
1712078064.7565854,53,67,25418,20745,55182,9763,10492,8091,4520,7587
1712078065.7485876,63,74,81389,21831,14039,21661,9214,11290,5853,8026
1712078066.7405846,61,77,163992,28096,9167,4975,3811,1108,1529,2431
1712078067.7325869,51,70,1005052,76837,22575,12861,27118,13581,8271,10031
1712078068.7555861,53,53,679107,25846,3936,3068,3746,4006,7976,4267
1712078069.747585,43,48,76555,29908,16480,2343,4919,3202,3707,1320
1712078071.7315853,53,34,49331,27586,11857,6347,16829,14032,8166,11267
1712078073.7465851,63,48,23810,20680,26426,9348,12880,9409,11856,7289
1712078074.7385852,75,67,132276,35084,16188,15168,4803,11778,14694,11672
