,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711681237.6686747,23,24,155046,114770,29343,5223,14151,9789,2104,3061
1711681238.6699855,27,41,50242,27264,10069,4368,4211,7549,1169,1766
1711681239.6551204,23,54,173990,37833,28760,5431,10415,2464,3672,3707
1711681240.6523166,48,43,25635,4565,2666,1566,4753,9570,11591,1890
1711681241.6489108,57,43,81932,37748,10035,1942,3422,7935,4598,8625
1711681242.6452858,67,40,94504,49147,30318,1256,8379,42388,10413,18330
1711681243.6681054,77,30,63968,166155,35613,31144,6748,16760,9628,6855
1711681244.6650832,69,29,134601,9045,2140,1533,3586,6718,1769,1978
1711681245.6641924,69,16,86871,45625,4106,2164,5565,8775,4142,1460
1711681246.6634367,56,16,1623586,177537,53070,14238,10962,34926,40249,14329
1711681247.6637347,74,8,706552,28794,3725,7459,4046,14606,10809,5564
1711681248.6648908,64,13,906204,104311,25995,13964,2557,31607,17369,14102
1711681249.6641436,81,16,19764,29175,3110,6595,20944,31308,29121,5632
1711681250.641359,93,7,414429,31824,3625,7396,8208,20765,13882,8545
1711681251.6440327,83,20,96788,33092,10582,17101,8331,8972,2865,2727
1711681252.6790383,67,47,9767,20982,37397,27780,8127,4340,1982,3653
1711681253.6432157,51,80,45372,15172,17548,21683,1726,9766,2743,3587
1711681254.6419747,37,80,403909,152397,11210,18352,4516,18882,10179,9044
1711681255.6680648,29,64,50289,158926,23767,13801,14012,14889,7373,6285
1711681257.6655009,63,16,44363,54793,9546,17187,31330,47176,23681,12239
1711681258.6465833,69,23,37208,54814,7570,14779,10379,14384,18905,6910
1711681259.6780758,80,34,38235,38255,21590,6324,6095,14766,4731,10408
1711681260.6609461,84,24,44366,36761,12208,10195,9856,43025,5281,8810
1711681261.6618688,70,38,28630,96906,46961,17205,6351,23304,18196,16063
