,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712077601.6377594,51,30,30969,34918,1495,1767,6739,4699,3335,2878
1712077602.6607587,75,35,20586,19619,9472,2252,18963,12248,5172,6035
1712077603.6527588,80,54,13584,21016,56228,9614,9902,14386,10965,7408
1712077604.6757584,91,60,29451,45879,21651,2883,22907,16336,8880,10935
1712077605.6367586,69,69,132516,35876,7851,1798,2883,5111,1958,4334
1712077606.6585753,69,74,159735,11864,3534,4584,3626,9346,4912,1702
1712077607.6515744,56,63,524578,97715,37976,25216,24277,16584,8094,10459
1712077610.6575758,1,78,791892,59951,5760,19346,26754,6383,8108,4147
1712077611.650075,1,67,1050861,145327,11808,15191,33973,9585,8269,5603
1712077612.6420753,1,67,15523,24141,6720,28464,10597,8715,4936,7406
1712077613.6340764,38,70,36002,13166,25494,2804,12725,17758,8195,13128
1712077614.6570754,63,74,11422,11531,13089,4855,30602,8602,8460,3928
1712077615.6490753,61,87,369678,31383,16885,4661,2385,2635,1501,2166
1712077616.6709378,43,70,169850,30754,2913,4254,3977,2224,2279,2475
1712077617.6634378,17,77,21961,19479,26740,13510,14248,6243,8911,4526
1712077618.6552093,14,83,21094,12459,11546,13791,9499,9519,12147,6762
1712077619.6782088,27,83,363882,35288,10496,25855,17869,7327,21210,16534
1712077620.6392112,24,84,128848,172205,29948,10180,7406,1771,4788,7062
1712077621.662209,24,75,113915,305410,89329,24461,18126,14078,9854,7093
1712077622.6542084,26,63,88628,27919,6263,4694,6947,6853,7504,2017
1712077623.6462092,47,60,18958,27711,11167,12744,14029,13001,22270,12953
1712077624.6382089,87,70,121315,7254,14798,23785,28593,17945,9159,7173
1712077625.6612086,91,69,2040073,124945,33526,9409,10477,8728,7669,8867
1712077626.6532097,96,77,9981,57846,20422,28849,19408,32071,15507,8231
1712077627.6762102,75,67,196645,235755,29631,19478,20111,10004,17495,11033
1712077628.636711,69,56,105625,58432,12632,6690,12257,16512,9461,11842
1712077629.6602094,78,57,995986,100720,19417,28863,5422,17261,19275,7568
1712077630.6517086,77,60,116245,28877,24874,13363,26757,19901,18450,13884
1712077631.6442099,97,66,46005,55509,22028,10592,15381,20503,10187,8072
1712077632.6672096,94,69,120280,79271,13960,22326,9962,20646,10724,14812
1712077633.6592093,100,77,29857,38913,59156,30275,25195,28755,16691,11535
1712077634.681709,100,80,510032,13525,10862,20948,11382,18122,18735,15932
1712077635.6432104,100,88,21390,43971,31032,33079,11689,16629,17512,5487
1712077636.6657124,97,100,80943,10007,8085,18186,8124,4892,3762,1828
1712077637.6587098,97,91,54677,45133,17902,10782,17619,16759,16135,4703
1712077638.6497095,91,81,790660,53621,13678,8786,14857,14227,15285,28386
1712077639.6422117,91,80,47842,18613,15366,6674,1988,6712,5238,3515
1712077640.633709,87,69,785217,151469,36309,23712,18431,16175,17787,15796
1712077641.6572096,90,67,9201,20868,7491,5356,3559,11504,11572,16266
1712077642.6492097,88,80,53643,30955,19887,14704,8517,9368,9854,5226
1712077643.6722093,87,75,70211,118332,47807,24295,31000,29533,21576,9781
1712077645.6562095,90,67,11522,28019,15598,4740,17378,29487,7415,4338
1712077646.6477091,81,60,505414,72449,20709,16070,15978,7255,11351,10859
1712077647.6712096,83,70,72194,22853,45381,22749,6057,21539,10222,9669
1712077648.6627092,83,67,134146,16302,851,2736,2622,1998,1212,653
1712077649.6547108,61,88,106571,38647,116001,27709,4752,11939,23468,6054
1712077650.6467109,66,81,64935,132183,34162,4629,19947,20354,16020,13274
1712077652.6622097,48,75,83929,96536,9628,17292,10465,7764,11526,11401
1712077653.6542113,50,61,115222,116587,53921,23167,11451,12996,23364,3503
1712077654.6462152,50,75,354052,7199,6898,4979,1721,2251,3484,2011
1712077655.6377103,60,74,295514,37450,20928,9045,4986,13610,16837,13136
1712077656.6607094,78,80,49453,9434,3208,9114,4663,8853,2661,2921
1712077658.6452088,83,67,186967,43392,7174,3177,4229,3141,2477,3595
1712077659.6682088,80,64,10994,31405,10183,6722,5068,6718,12927,11563
1712077660.6602087,67,64,573894,32489,8208,15818,7800,6620,5880,4619
1712077661.652209,47,53,304853,594685,69023,50432,15282,15108,26041,14310
1712077662.675209,57,54,106058,56432,6602,16312,11668,14588,9264,8038
1712077663.6357105,61,57,45109,43015,24721,14656,4557,19763,14773,7793
1712077664.6592093,57,44,1020865,36164,2096,3900,3792,3156,4284,3474
1712077665.651211,69,54,283271,49018,21994,11530,7079,6460,5137,2785
