,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711932091.8821502,47,40,56875,6976,8092,3178,4640,2324,2570,3798
1711932092.8728938,57,40,32365,12596,19962,5728,15494,7509,3887,3405
1711932093.8925953,51,24,245131,88907,9296,13564,21626,6762,9500,5112
1711932094.883032,60,24,12908,22034,12213,12988,7416,6819,8577,11810
1711932095.8731709,70,20,8109,15403,12964,7265,11426,8884,5378,6441
1711932096.862955,74,21,33741,11812,19190,6460,8288,9020,4235,8481
1711932097.8825762,100,34,16802,17398,11214,9529,6877,13445,8770,4258
1711932098.8709857,100,37,20142,12487,25617,8294,10117,13689,5768,3336
1711932099.8596919,100,23,2498,11145,1622,4777,16977,11708,7294,6089
1711932100.8790643,100,23,11696,5240,12773,10353,19447,4822,5360,5635
1711932101.8683958,80,20,479133,51204,23999,8395,25251,5271,18516,11816
1711932102.8608985,75,23,10258,6961,13584,34486,11058,18639,7991,8900
1711932103.883329,54,47,20584,29822,15250,59696,8430,15226,7743,6209
1711932104.8753266,69,35,18579,9429,5092,6630,25505,9572,3751,4393
1711932105.867327,83,50,2402,9923,11708,20533,4838,7190,6488,9665
1711932106.8891451,84,29,4239,11712,6646,6414,35972,9629,11157,8377
1711932107.879015,84,26,11973,22548,21189,19371,11493,9667,5175,3180
1711932108.8990116,78,43,98986,11566,33984,15686,6273,15910,4986,3797
1711932109.8591442,77,23,641953,65758,17275,4984,4291,13419,5632,7255
1711932110.8781614,63,34,151289,25714,15265,19193,28060,10212,7739,2784
1711932111.868917,60,41,16363,33892,72490,76068,34050,22153,5631,4961
1711932112.859665,47,37,469767,80327,60287,40425,8157,17721,11375,6074
1711932113.8796415,27,60,27433,60885,85975,45660,11104,8029,4004,6570
1711932114.8681612,27,57,69683,40380,48756,12639,62140,18018,1924,6081
1711932116.8799717,24,61,44271,9138,86658,27721,53394,14158,6862,5656
1711932117.8686469,27,61,92368,53616,111847,40811,17060,10531,7646,10513
1711932118.8576589,8,74,97769,56880,108031,19011,22764,8136,2335,4299
1711932119.877669,26,67,16616,10618,1296,21799,5349,10355,6846,5698
1711932120.866933,30,50,568906,73441,12926,13220,6601,15457,11211,10536
1711932121.888144,48,29,76999,5319,3659,802,6913,1576,1518,2441
1711932122.878644,81,8,81945,8850,2422,1956,4888,6057,1817,1219
1711932123.8999443,80,7,2906,7958,6423,9763,8885,6228,6664,1982
1711932124.8589144,78,16,17444,34337,13413,35532,16481,11865,8176,5467
1711932125.8801641,87,26,25870,8873,5894,12163,4636,7703,7605,4522
1711932126.8704395,84,40,13113,8332,18342,10104,11047,14759,4365,4939
1711932127.8597646,96,29,12373,4301,2502,7166,13030,15309,7756,6257
1711932128.8796542,100,26,11377,11129,10487,11828,21210,10223,2257,2913
1711932129.8681564,100,21,6729,5065,7177,7723,14097,9694,6763,7328
1711932131.877949,48,24,919629,33549,11229,14528,6931,14271,7530,7846
1711932132.867626,50,34,81545,12202,36103,15681,17040,19934,6596,3680
1711932133.8565927,54,27,4503,3101,10864,3881,27162,14900,4210,2779
1711932134.877151,77,24,26499,18309,9340,11094,5098,7448,4948,4787
1711932135.8661497,77,30,8163,8784,16490,3062,7838,7039,3915,5305
1711932136.888166,83,27,3887,6695,9350,5259,3079,11050,2316,9604
1711932137.8781543,81,40,4210,1894,16514,14765,7029,27541,6299,4806
1711932140.87974,83,50,5961,9234,38030,9790,12900,22761,3626,6436
1711932141.870148,57,50,79481,18666,21089,4845,4137,3469,2986,1624
1711932142.860095,47,50,316536,79214,15377,40367,8756,12404,19328,12230
1711932143.881797,35,37,282788,14864,2491,5818,5720,2481,3196,895
1711932144.8705332,24,21,122906,70009,7755,20171,8697,15083,5592,9205
1711932145.8589146,21,17,11157,46595,36193,15628,18431,7049,6947,4275
1711932146.8791687,24,17,427537,95017,62357,3724,22330,17078,10710,7215
1711932149.8764453,47,17,463769,126625,8943,38539,27202,12902,7037,15581
1711932150.865981,53,26,8969,14003,18676,11768,4253,8717,5891,3295
1711932151.8866658,70,13,82279,17382,7300,2686,16095,28171,12865,6575
1711932152.8771665,70,1,4031,17442,5578,4782,45586,13222,4087,5166
1711932153.8673344,90,4,2787,6564,11037,8644,15671,9902,2775,5962
1711932154.8592458,90,1,27587,6957,15071,6545,31771,5653,11040,9993
1711932155.8788257,64,13,121436,41115,11864,24806,2982,7830,10816,6014
1711932156.869024,54,35,32100,17181,31472,8045,14669,11422,7116,6063
1711932158.8791487,50,48,5492,13689,14168,18587,12039,6885,4242,10421
1711932159.8696904,51,40,82446,74444,16248,13799,15452,13153,12160,10008
1711932160.8601747,51,40,11925,12136,23117,11452,18618,9938,9655,8570
1711932161.880294,56,30,9766,9802,8119,4337,3728,10707,6578,8748
1711932162.9011855,69,20,15960,6133,3300,669,1814,4523,1021,1228
1711932163.8594677,66,24,492377,37954,9831,17281,10040,6854,12004,10698
1711932164.881596,63,26,233887,9711,13385,9717,7406,5187,6885,905
1711932165.872157,54,26,14638,15165,7946,16477,20929,8460,5713,12822
1711932166.8941505,43,30,5337,24259,12007,10211,9512,7211,7736,6793
1711932167.883667,50,35,11120,20137,17092,21420,21474,13245,17000,7351
1711932168.8736095,56,30,2657,9529,6363,20199,17131,9174,10535,9500
1711932169.8635716,70,24,15206,8339,1370,8044,6798,15082,10632,16783
1711932170.8831627,77,35,3628,17771,13379,36765,8744,16451,11231,5724
1711932171.8726616,77,37,6367,15605,15046,20057,14407,10926,10441,2168
1711932172.8611462,77,44,19745,8106,14175,24785,6362,13175,7688,7170
1711932173.8816679,77,47,13735,8106,9949,5630,13515,20453,13495,15031
1711932174.8716655,78,43,1714,4807,22739,12418,28664,11275,10276,5560
1711932175.8626873,66,37,59383,12170,5044,5336,5337,1696,1948,1375
1711932178.8951883,53,34,5884,3963,27585,9128,7057,23055,9425,10361
1711932179.8839252,67,41,26614,10647,27721,12951,10784,13639,15133,16636
1711932180.874651,67,37,49094,32101,35960,8160,20948,12977,6502,18932
1711932181.8951857,83,40,12284,4689,12512,8495,18383,18507,7002,5828
1711932183.8745663,80,34,5454,2862,5143,6642,6944,9797,14421,12340
1711932184.8661644,74,47,16924,32447,73251,32271,3263,12363,6915,13830
1711932185.8574245,53,40,55101,13977,657,4619,2157,2609,1876,2073
1711932186.877991,40,34,135307,57692,7877,25694,6143,5154,1379,4111
1711932188.8876514,51,20,24209,15877,8830,10392,20867,19515,11237,5090
1711932189.877963,67,34,5608,5503,7680,11013,4095,12884,7046,2699
1711932190.866372,63,53,112957,24792,36919,86284,13483,6468,9835,6601
1711932191.8570323,48,53,62701,44287,62234,21170,26644,10398,3671,3362
