,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075417.789186,34,63,7631,39735,35001,6919,9950,15138,4235,8546
1712075418.8089936,14,44,123191,89796,23068,21307,19340,6414,5056,6473
1712075419.8000274,27,47,19029,13333,10200,5613,10936,7901,5042,3969
1712075420.8209732,41,54,24352,19499,12841,9196,9241,12144,3305,9827
1712075421.7790334,51,54,2817,26211,30297,7131,12808,11336,7661,5906
1712075423.7841597,48,34,84818,33557,8119,1927,4724,10199,6998,5129
1712075424.8040192,26,27,134722,78748,18866,14517,8035,7905,2084,2965
1712075425.7950504,4,20,151580,78003,43671,9114,6343,6789,6291,3898
1712075426.7824883,23,48,20076,13973,7826,1170,1035,2886,1667,1717
1712075427.802974,20,57,105690,15099,4541,3586,11062,4281,3357,985
1712075428.7928667,34,51,27682,24499,9495,3373,6902,6384,5691,4115
1712075429.779456,70,27,175743,13712,5702,3738,3227,16176,11550,6028
1712075430.7997885,77,40,2860494,78512,56786,70193,62846,38173,9065,8774
1712075431.787276,66,74,34124,31457,27837,7128,6118,8877,4522,2775
1712075432.8084333,60,100,53525,27553,9970,27906,5348,7561,11796,9583
1712075433.8001523,30,93,2044019,139453,20467,18828,17790,19586,8302,1718
1712075434.789348,23,51,894003,32396,3159,5993,4054,4869,1795,2571
1712075435.8112512,10,40,2778503,143837,36929,93288,41651,13773,18757,10879
1712075436.803256,7,4,193931,16582,3453,2323,3262,2002,702,377
1712075438.7867517,27,21,71103,11756,6392,7559,15253,15186,3343,6990
1712075439.7947567,41,20,1658376,50510,35493,6506,18761,11626,8568,7343
1712075440.7867522,43,34,179789,36060,9897,6470,10630,5199,1867,3364
1712075441.7787514,57,70,11492,7420,10828,10450,9454,7083,6678,4675
1712075442.801251,47,93,17573,1041,8100,9258,14009,5100,7237,2420
1712075443.7931554,40,84,237275,118330,5538,44813,10988,14114,7657,6808
1712075444.7846549,41,81,1691890,206145,36152,40916,42189,33944,9384,4892
1712075446.7996306,1,38,232515,170132,56483,42251,38380,11162,7698,7372
1712075447.7901304,1,26,638774,130097,20446,6751,6313,6377,7229,5482
1712075448.8446312,1,30,1166886,91931,33035,10351,14668,11448,5745,6656
1712075449.8051298,1,57,162990,50961,33026,26885,5950,9235,13432,14857
1712075450.7976289,7,56,327523,19203,2574,6831,544,3336,2903,1971
1712075451.7896297,7,80,157944,118912,75417,3137,7320,2897,2326,2127
1712075452.812129,17,100,659515,96626,104115,44322,18114,27990,17922,16681
1712075453.8041298,26,78,20098,8281,354,2642,884,1223,635,332
1712075454.7966294,37,81,79938,23639,4930,18218,16438,7363,14149,6372
1712075455.788632,47,63,508155,105283,16835,10013,7089,5305,4116,2916
