,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711223981.601654,40,83,1389961,35658,115394,24817,66587,23636,19828,9474
1711223982.5960593,40,91,679810,20290,10124,8470,6646,3540,1774,3071
1711223983.6152658,29,81,51939,4115,626,2162,1377,440,1038,422
1711223985.5986948,17,66,336699,35432,10044,9761,1925,4706,4744,1696
1711223986.6128259,23,56,220711,24558,2122,5937,3043,4158,1327,1137
1711223987.6068277,23,56,191625,33914,2907,6451,1784,1650,862,246
1711223988.608621,20,40,1948418,1268935,78085,54822,45656,58595,42338,19132
1711223989.5985827,27,27,2010815,181445,10050,24969,37876,42453,17457,14517
1711223990.6018226,27,13,308353,20369,1777,1917,6690,1804,4253,1039
1711223991.6125834,20,24,538264,18345,11535,5543,4528,2430,3158,1491
1711223992.6091437,21,40,2015737,43900,3604,17959,6658,3160,3058,1736
1711223993.6028788,11,50,2254626,101195,20513,25032,15278,10368,16207,8912
1711223994.609583,20,67,235682,48206,29860,28340,15009,18784,6666,4446
1711223995.6117685,29,56,1051824,135103,12942,28781,24985,28953,27541,7943
1711223997.5950246,41,54,722124,1090689,243618,83850,50465,83049,56027,29785
1711223998.5912495,37,43,1219960,421852,74733,69009,24984,71270,45458,25937
1711223999.6108396,20,54,284822,132424,45278,48216,20549,7407,3043,4203
1711224000.604299,8,51,538013,106414,29662,18737,10782,9050,14611,9348
1711224001.6010485,30,57,2835181,56353,54125,20319,18070,78945,42015,29747
1711224002.5971274,24,54,780914,75887,7704,16346,34559,6623,18055,3075
1711224004.6087744,38,47,164086,83355,8215,13010,3115,21846,6364,10570
1711224005.5918999,21,47,780831,74831,7723,63238,44895,16412,5513,2124
1711224006.6106336,17,50,528269,112315,15450,17736,4377,6386,3409,4848
1711224007.6147141,27,43,198128,76977,13466,9296,9963,8092,10732,3572
1711224008.5865822,14,40,1014285,490059,44289,39537,54229,32860,104354,28013
1711224009.612979,11,21,741591,667471,26402,35944,31970,72494,133746,11793
1711224011.58983,8,3,1933205,675146,13261,23991,28021,23474,43832,22640
