,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711229355.4155345,1,44,312245,94857,32385,34629,11204,7188,7756,4962
1711229356.4353287,1,24,93316,29319,5554,3494,1403,1052,680,186
1711229357.3989828,1,37,1169087,105432,11836,12291,10096,6815,5110,3794
1711229358.426977,3,38,58657,19979,5211,2265,6105,6598,2941,4641
1711229359.4225879,3,23,91592,54292,11215,4815,4169,3308,5583,3335
1711229360.4195523,14,35,163477,20287,2235,12719,4374,3222,946,926
1711229361.429554,17,48,192551,15129,7441,2369,1900,1755,1837,1733
1711229362.4239457,20,37,25403,68951,7621,7445,54339,20855,9155,12372
1711229363.4127352,27,48,1722501,219806,108171,62188,38709,36500,21399,7169
1711229364.4407787,37,35,1633040,254838,11787,66780,66768,62701,14807,23974
1711229365.427435,26,38,174763,252686,75427,121829,55319,11172,25256,7954
1711229366.4320369,13,43,948918,150233,18761,6435,13440,11807,11543,14020
1711229367.4342213,27,47,5246,10659,10748,13320,7741,12696,25474,6460
1711229368.430785,40,63,99609,13916,5081,19895,3360,21680,6029,8687
1711229369.4119987,63,70,65684,22990,9231,33780,2822,14276,9214,10835
1711229371.40975,41,67,776935,63662,20541,27076,16279,6130,9116,15318
1711229372.412537,20,69,964985,184513,156121,16991,22833,25590,27048,38349
1711229373.4086416,17,48,507493,39901,10745,5709,16146,9368,5537,11135
1711229375.399639,34,41,78693,26999,21354,12141,19369,15116,15859,28083
1711229376.435315,48,24,10190,13113,3357,773,1358,5018,3087,4832
1711229377.4314206,35,26,920552,40841,8159,6996,8923,3230,5761,2316
1711229378.396237,47,44,631407,86216,33024,9882,19282,20337,10509,5858
1711229379.4210832,37,44,242449,91074,49418,23910,15282,16802,12471,20482
1711229380.417305,38,41,92669,68358,12169,7343,6875,24833,3965,4845
1711229382.4406247,17,27,1836859,147206,5372,13272,27239,9612,10171,8658
1711229383.4067323,17,27,1294426,74134,30551,12185,21189,8067,1686,2169
1711229385.411784,1,47,686240,20183,5118,5778,4704,1478,1609,2202
1711229386.4167883,1,24,1439365,743483,6304,58049,74232,30611,15403,23154
1711229387.413572,4,43,234222,41237,11475,4130,3777,4309,3580,3324
1711229389.428754,20,7,1124172,29032,3984,7237,8124,18019,10093,2202
1711229390.4384954,27,47,57779,4904,4416,3613,1313,1031,599,382
1711229391.4096034,26,53,1244090,329692,204404,69579,144717,44019,23105,35209
1711229392.4291382,30,47,597087,233345,10978,7751,11492,12720,7257,4172
1711229393.4094298,16,56,573641,557785,218994,60393,56800,100007,26617,17491
1711229394.4370277,21,48,1203084,73456,52279,36483,49950,24016,4928,10292
1711229395.4241183,21,24,80555,27436,1221,2608,2588,1995,1723,2240
1711229396.3992743,37,50,991463,202008,57256,96887,85502,67894,16519,14852
1711229397.4078677,50,53,309951,15557,6407,14460,12310,14916,1284,808
1711229398.4339812,37,23,439895,500158,11937,4982,21469,24236,28512,36236
1711229399.4296486,41,41,174690,169803,28746,32726,39881,20769,35432,16141
1711229401.406107,1,47,634141,109466,76894,38921,10310,17375,31311,23617
1711229402.4175627,1,60,367039,167181,18162,5670,34178,7894,9592,11985
1711229403.4114344,1,70,1218958,283593,122242,203365,107498,34633,53090,71828
1711229405.4205184,10,51,135802,53168,5561,3304,6441,2241,2626,2385
1711229406.4136968,14,69,407333,67298,18546,30273,5417,8310,2998,7370
