,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931144.9564908,41,53,4083,11139,5947,21348,7497,5732,5048,6229
1711931145.9434807,44,61,59997,9826,9319,4914,4853,3125,318,655
1711931146.9645095,41,69,44852,8316,6191,2501,1645,1277,1191,808
1711931147.951652,47,87,13400,6217,4229,22290,4380,6965,5959,2191
1711931148.9691625,35,69,35423,36299,8161,8288,5787,1626,839,346
1711931149.9578907,40,60,23953,11087,2558,8634,11065,5772,5914,2950
1711931150.976678,47,60,17073,17532,1830,23902,6364,6618,8927,6603
1711931151.936341,48,44,4929,17501,16471,1714,6811,10032,6047,1686
1711931152.9856694,50,50,118371,32349,18765,4302,3205,2025,2267,1526
1711931154.9636655,38,50,53184,24049,12903,4903,1840,3044,1148,396
1711931155.9531689,40,54,23168,7192,6566,16301,15443,8784,3535,5671
1711931156.9411056,53,70,14663,6812,18448,21070,4711,10871,7793,5353
1711931157.9631968,51,74,495468,52613,30950,14617,12716,10271,3234,2687
1711931158.9516008,54,53,19141,19269,2218,2758,8670,2097,2076,2345
1711931159.9411457,41,44,3494,41876,8511,13696,10715,3535,7136,5275
1711931160.9618356,41,37,165059,13848,30034,8098,10586,11768,3570,1912
1711931161.9504826,37,47,14740,26358,19564,23309,7969,4725,8122,3932
1711931162.9687304,43,77,7378,12678,29858,4112,5586,10441,8655,3142
1711931163.9596446,44,88,558022,68401,80846,11795,29682,8913,5538,3281
1711931164.9497044,50,78,11901,8339,9757,4090,4572,11166,9831,4337
1711931165.9676769,47,90,5157,1969,66610,4599,3254,3049,3046,2299
1711931166.9561934,43,67,55553,9873,4254,1423,2008,2333,955,553
1711931167.9756498,47,61,13446,10478,17402,22247,23119,4783,7322,6457
1711931169.9524589,34,20,400908,70570,19715,37590,18278,14700,7883,4653
1711931170.9410439,38,21,445849,21278,19508,8599,18391,14079,9374,7345
1711931171.9616442,44,23,7221,21439,41443,3970,7116,15795,5328,6568
1711931172.9496477,47,30,179312,35814,20741,5691,1828,2444,965,1390
1711931173.9396636,44,44,56364,4803,19150,2139,3745,2411,2273,1155
1711931174.9581375,40,44,133324,7233,2387,2700,1854,1550,2128,665
1711931175.947149,30,56,4043,6966,65550,6089,5412,6631,3852,2480
1711931176.9651778,40,56,73092,45546,34688,5730,6538,8861,3329,2548
1711931177.952468,47,34,8886,30284,7152,1387,5482,9204,8044,2384
1711931178.9726453,50,30,76321,37903,11516,13753,13537,12449,14703,5734
1711931179.9581516,54,16,6818,23550,19055,11329,3765,8397,7563,3199
1711931180.9789097,57,29,19943,8205,54103,4019,5998,12148,6355,4254
1711931181.9391677,48,40,109284,28135,18879,3459,6720,3429,1475,1210
1711931183.9468544,44,56,25899,10538,39471,17958,24844,15767,12732,6937
1711931184.9363217,47,41,5938,18282,15590,3114,8057,7725,8981,8183
1711931185.9554348,47,41,162949,77751,27864,26003,17647,10098,5978,8898
1711931186.9447916,53,27,388346,39165,26696,4200,28737,14275,4765,4151
1711931188.9555943,50,21,9079,6841,21490,2732,5301,10136,6661,5522
1711931189.9432712,57,21,1569,14291,8610,3443,5093,4628,4301,3781
1711931191.9507446,51,51,7931,2923,32750,12276,10524,6257,11441,6879
1711931192.9702687,44,57,16079,6277,15359,20920,5142,5729,1004,1832
1711931193.961651,43,53,4144,19110,1918,9124,10584,4411,6520,6623
1711931194.949477,51,53,23133,12709,33339,9691,14507,9210,11567,3257
1711931195.9691904,54,38,7457,17093,2110,19222,15019,8713,5361,5818
1711931196.9601521,53,26,1379095,77283,52236,17430,19564,15390,16353,3035
1711931197.9505727,48,43,17954,25053,52638,4064,5508,5676,7602,4805
1711931198.9424837,41,29,149176,114759,32470,8801,6098,12065,9869,8179
1711931200.9574842,51,24,8090,4728,9674,7440,9247,6510,5135,9313
1711931202.9569857,77,37,9684,5126,13063,5911,6209,9065,7821,3435
1711931203.948338,63,38,634335,51049,20631,5050,23965,5003,6749,3696
1711931204.939561,61,37,3037,10364,15132,2234,6198,6485,6214,3075
1711931205.9620612,54,43,6535,2432,20400,12188,5460,4895,1706,9701
1711931206.9536448,53,43,10478,12394,25739,320,3585,11382,5873,12969
1711931207.9448147,63,56,5357,2616,25157,7014,14878,7731,5914,4095
1711931208.9663377,64,56,34082,11504,26911,553,13983,9909,5978,4052
1711931209.958338,67,41,15802,25719,17623,5193,7578,10891,9733,6350
1711931210.9793396,63,44,7797,7528,17479,8709,3769,5466,2199,2808
1711931212.9618754,48,23,16013,23889,20115,2150,13178,4856,9281,5367
1711931213.9527862,35,23,259705,30593,16099,5165,2105,2439,2655,4897
