,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711227909.0889318,30,30,45210,52238,2433,7800,6725,1278,3355,2508
1711227910.0892467,27,17,1196988,246533,26335,8153,15821,8729,2766,3049
1711227911.0664563,35,41,16086,19574,13782,30622,13907,6427,2965,3757
1711227912.102432,41,47,100363,94096,12416,26174,11931,14056,4204,6721
1711227913.0658026,74,60,6947,3269,780,3746,3741,5560,1448,1218
1711227914.0755427,80,66,92439,80146,13998,5042,12275,6337,7355,5743
1711227916.068427,93,60,42484,19560,8392,4081,8889,10816,8981,5263
1711227917.07005,91,77,14521,3566,26931,8535,16485,18486,3752,1146
1711227918.073981,100,91,5408,3759,6139,1755,7246,6261,6106,8308
1711227919.0864139,100,56,114244,8171,899,709,5409,2729,711,1040
1711227920.0745208,100,66,10885,9245,5774,9935,7686,13068,6385,4863
1711227922.0645857,100,20,75572,8195,2424,294,6670,2878,2177,574
1711227923.0799606,100,20,45303,25728,2882,368,2664,7419,1167,1428
1711227924.0884588,100,23,23552,7945,11880,2631,7512,5122,4026,4050
1711227925.0751984,75,24,229540,39865,6188,3223,7663,847,1257,870
1711227926.070671,63,57,51365,35509,38897,40472,15688,9779,2914,2630
1711227927.0829248,48,67,81876,102423,13907,7527,8963,5965,11636,6476
1711227928.063951,34,48,124311,34100,5962,2762,3015,2011,682,921
1711227929.0866728,48,37,648731,49774,2064,5327,11318,5082,831,1207
1711227931.0724583,67,27,24180,28162,3229,9511,5227,5562,3546,4309
1711227934.0700543,75,70,48007,57155,27890,19221,9997,9054,3436,4948
1711227935.072121,75,78,24774,9886,5642,2894,5898,2502,891,1328
1711227936.0676942,64,88,62184,13957,26741,12339,10837,10710,6434,3159
1711227937.07788,78,96,14380,17308,4298,17717,4770,6917,5883,3111
1711227938.0766652,96,100,1903,8770,15571,10319,5064,22741,10981,4478
1711227939.0646107,94,100,44166,18017,10205,22310,5181,5833,4639,2581
1711227940.0818508,94,100,60519,43367,12233,25935,12636,17231,6856,4799
1711227942.0880783,75,78,154531,100662,10102,13889,17034,13633,4021,5016
1711227943.0685155,70,74,1120286,14719,8690,12823,9240,2913,5239,2704
1711227944.0646074,70,69,5042,5797,3627,1157,2465,2156,1777,1244
1711227945.0828557,81,61,56136,29979,17026,9589,12167,18151,3616,6925
1711227946.0805829,83,78,18516,7444,3179,3441,4445,1843,1235,1730
1711227947.084349,84,64,141149,21765,5594,4548,3549,3131,1845,2478
1711227949.0732696,69,63,47749,11508,3400,5317,7290,3799,2937,1206
1711227950.0647826,57,57,26213,33973,10800,3249,1833,1629,5170,2732
1711227951.0891337,75,69,63986,1469,5657,2033,3784,6210,3436,832
1711227953.0819438,94,56,45626,36251,7294,13033,13128,14316,5642,9558
1711227954.0767627,100,56,50109,11630,4188,3382,5035,5733,2252,874
1711227955.0642555,100,43,265732,86770,21377,9616,5657,19606,4654,5684
1711227956.0683854,90,66,438478,19656,19649,27793,16400,8891,8562,3637
1711227957.0643053,84,57,30727,13328,1704,2219,7312,2738,1313,1689
1711227958.0884938,77,61,13144,10042,3078,4298,3504,2198,1044,588
1711227959.077249,77,84,13856,13688,11735,19290,6301,6571,2262,3658
1711227960.0891788,66,77,123366,27028,13298,9014,2977,2013,1339,910
1711227961.0834317,67,91,12581,10791,5922,4293,5996,4497,1187,1575
1711227962.0582314,69,75,112699,17348,1231,2622,5461,2950,3605,1100
1711227963.0695422,56,38,53183,34778,4197,917,1706,1487,3513,1467
1711227964.0654874,57,23,99658,25235,519,6334,1781,1582,2543,1196
1711227966.0639312,44,23,438646,98023,30262,28212,17123,12794,12773,4473
1711227967.0903602,69,48,2433,1790,1418,3968,2676,4063,1014,1886
1711227968.061949,81,54,113970,48688,9501,17464,8142,15632,5361,9931
1711227969.0662134,87,83,97312,31490,28687,27976,16640,10982,11992,6728
1711227970.0880466,80,84,34848,12710,5962,1091,753,732,240,520
1711227971.0662434,77,91,177763,1859,2989,2132,1743,2382,2228,885
1711227972.0762122,84,91,3615,3189,903,3163,2812,4587,2035,1629
1711227974.069611,100,70,5581,6827,7235,7670,7827,14210,21892,4852
1711227975.0859556,100,47,68434,34518,3134,5724,2287,4172,3776,1314
1711227976.0765967,83,47,168879,57372,11535,16363,18235,5122,2807,1993
1711227977.073605,78,56,369986,71067,52998,6625,32836,13193,18592,13878
1711227978.0700982,44,29,83984,33266,2141,729,2973,502,1040,420
1711227979.0708482,41,41,219086,37775,15919,6290,3429,4664,2612,2036
1711227981.0772645,40,4,678575,69565,9127,1119,8967,7431,4238,1710
1711227982.0732398,51,10,283791,149423,5781,11547,4757,8348,4266,1539
1711227984.0621219,53,16,33611,19775,9118,7019,3200,2895,2702,2526
1711227986.0795605,35,48,128717,38997,62171,48974,20783,7190,5294,7858
1711227988.071421,30,29,63531,42578,5018,659,2480,2728,1829,2483
1711227990.0624955,64,53,62093,53987,19431,29688,26381,21724,9097,4420
1711227991.0894933,70,64,80293,60815,15008,14060,15641,11623,10132,6748
1711227992.0856562,80,74,3182,14578,2169,3607,6171,3209,4386,2041
1711227993.0837724,88,63,276051,40980,13052,17952,8646,20189,13666,8099
1711227994.067422,87,61,38555,39010,13982,13953,20420,13993,4849,6287
1711227995.095708,84,63,27364,13291,3814,3441,2103,2222,1909,1279
1711227996.0663795,93,75,7224,5409,12483,17089,25107,14931,3844,8767
1711227997.0861201,97,70,64609,22313,8686,4646,5139,16964,6168,8089
1711227998.091282,100,80,127615,28042,18446,29425,6547,24031,21053,7296
1711227999.086263,100,78,7889,7862,8310,2950,4496,14467,20885,13322
1711228000.0669427,100,77,11622,8725,14581,3263,13742,7760,8676,9510
1711228001.0704088,100,74,4736,17527,7592,2831,11638,17779,19843,7045
1711228002.0797966,100,64,23016,8106,4863,10839,20393,11618,5137,6250
1711228003.0824857,100,64,13942,13006,5069,10061,13895,10108,5896,3638
1711228004.0879772,100,54,119209,27834,7167,2575,5527,3557,2200,1322
1711228006.088734,87,40,11396,15152,1590,2988,7998,8369,3125,5586
1711228007.0824409,81,56,36251,17835,32894,35725,14075,16832,3679,9470
1711228008.0790002,93,60,2218,13455,7283,4288,10770,7378,5862,5793
1711228010.0786645,74,67,202506,16373,3592,5393,7953,4709,1699,1232
1711228011.0630963,56,48,801508,395821,87260,44000,60509,18862,20199,16606
1711228012.0693703,50,53,275959,27876,14013,7862,8896,7000,2351,1054
1711228013.0876017,70,61,30987,24635,5718,9432,3591,14783,7546,2212
1711228014.0611231,77,61,120693,8863,1782,3441,2647,4168,801,1791
1711228015.0877905,87,60,447938,128336,19257,16616,5348,17018,7922,8171
