,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711214407.5905554,29,21,160688,51279,4028,14016,4692,3629,1803,1351
1711214408.5948942,37,26,318057,37524,3879,22335,15373,11171,11081,4469
1711214409.5820966,35,29,12455,17826,13000,16622,4890,14609,9641,8504
1711214410.5900223,35,41,44556,18940,3734,5439,3758,2499,542,552
1711214411.589856,37,47,22793,17222,10003,599,2889,1814,915,740
1711214412.5794094,48,47,5418,6460,2990,1824,1172,5589,673,745
1711214413.5655098,38,38,63390,15990,1285,5479,3280,3221,2109,821
1711214414.5943964,40,43,56312,86491,46765,9967,5256,13390,9827,4419
1711214416.582143,43,40,8874,3050,627,888,2122,857,3218,1374
1711214417.5885134,56,38,15375,12602,5340,2359,8416,9406,3868,1463
1711214419.5796082,60,57,9094,7561,4646,30869,9956,6571,2369,2619
1711214420.587408,48,61,152939,6099,1581,531,391,495,497,239
1711214421.5950131,44,60,10380,1934,781,657,2655,1502,1142,775
1711214422.5826862,51,48,17119,10611,7003,3765,2932,8471,5865,2326
1711214423.5795016,47,47,12064,11405,10095,20128,8283,3754,4280,3105
1711214424.5985212,43,48,65130,34934,12574,3639,5636,1851,2227,488
1711214425.5929246,24,50,5246,6494,2514,1041,5000,600,1231,630
1711214426.596006,20,51,14151,9640,11202,6604,12834,7267,3090,4460
1711214427.5704174,26,35,352105,14030,2984,2310,3583,3437,2148,586
1711214428.5793386,44,44,34851,21219,995,36341,7136,12924,7098,3405
1711214429.5834253,60,48,11329,18252,11324,5487,10088,11056,7327,2922
1711214431.5981183,56,61,21728,8505,13604,19517,4234,5794,4139,1640
1711214432.5949833,51,47,12394,26018,1444,6076,6315,3975,4449,3446
1711214433.5810447,34,38,90487,35031,5123,1668,1406,2173,1838,1507
1711214434.5912626,20,48,26974,15169,9871,8670,4998,2331,1248,1329
1711214435.5874217,26,40,42778,27641,11619,25664,6506,18114,9542,1378
1711214436.5836544,23,38,82086,94780,15311,6981,13776,9287,6089,2689
1711214438.5767553,17,37,445618,82554,33551,5130,11919,4730,11005,3327
1711214439.5954506,3,24,69721,28427,6902,1737,3034,2303,1491,1963
1711214441.5802095,1,43,62890,78238,21069,19728,16413,9415,2891,2480
1711214442.5973556,1,51,170321,17787,15264,6804,6168,1432,955,2068
1711214443.592436,7,48,629942,36815,5752,2929,5694,5799,1802,669
1711214444.5809097,21,47,87907,53403,12682,79010,38868,22611,10424,5618
1711214445.606843,20,50,690487,154045,30241,87676,27375,17419,11068,13112
1711214447.576176,41,41,24377,41539,1589,4599,8837,12753,6290,12593
1711214448.5810878,38,30,8207,46944,12362,11295,12601,8971,4110,4412
1711214449.5839517,34,10,553981,192696,1902,4761,6840,7654,5971,6599
