,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075648.1653032,51,56,442460,115010,80946,10663,20769,31186,50041,12370
1712075649.157303,41,64,101836,21193,9207,3920,3340,2689,1504,730
1712075650.179803,23,70,269061,41529,14184,7466,3435,2949,2919,1838
1712075651.1728036,23,64,163364,171165,44166,23784,17052,20541,8008,15438
1712075652.1953044,34,34,96729,6672,2349,1924,4074,3534,1685,1710
1712075653.187304,61,17,53803,7567,2704,4344,7733,3398,2263,3747
1712075654.1798034,84,1,163518,11937,4942,1534,3435,2288,2269,3392
1712075655.202304,97,1,66881,15967,3363,1558,3658,3976,2975,3564
1712075656.1628032,84,21,77194,51949,3014,39433,20256,14506,10928,5206
1712075657.155304,77,48,188023,40119,12102,26263,13473,12920,7965,5220
1712075658.1778064,87,51,79846,37844,13824,4164,9228,11071,2991,2037
1712075659.1698034,81,51,317462,261473,45966,9231,32386,45822,13270,11926
1712075660.1623034,74,60,943978,145361,97051,115540,53412,38497,11052,3708
1712075661.1543036,60,27,638021,171699,12484,30968,16706,20471,10049,16723
1712075662.1773033,43,47,92397,10859,4521,2647,1337,1548,614,421
1712075663.2003036,17,47,50761,44107,2836,1441,1427,2160,2172,950
1712075664.1613052,4,17,61880,38235,748,7658,5639,2893,2139,1532
1712075665.153305,20,51,38317,29093,23186,17371,14293,12624,10867,7884
1712075666.175804,4,29,965828,164753,11131,19113,20942,8073,8328,18929
1712075667.1683052,3,34,189196,49037,4639,1048,1792,1646,2283,1161
1712075668.2223036,26,51,80831,12569,2823,10048,8077,4570,3282,3979
1712075669.1833034,17,44,56191,55698,30961,6943,16460,9196,2768,5108
1712075670.1753042,51,56,53161,40675,9007,12650,26148,13894,6862,6715
1712075671.1668053,66,94,260223,56249,64120,14729,13030,9960,8054,15694
1712075672.1593034,77,70,171851,17579,3524,3038,8842,13573,5433,3360
1712075674.1738033,66,70,42282,16922,4218,4795,2385,4769,6229,5799
1712075675.1663048,70,70,128050,17097,26350,12871,9544,6126,5001,3787
1712075676.1583035,40,88,366701,99861,32468,25788,15400,9522,11189,10321
1712075677.1813037,40,91,1654846,37099,29025,19207,33670,8685,9402,5172
1712075678.173308,37,84,219273,79839,18164,18032,18127,16838,8081,2878
1712075679.1653032,41,81,27616,31106,49363,17131,29463,14103,6404,12439
1712075680.1573036,43,84,285725,72515,30940,17452,8249,8447,10534,9980
1712075681.180304,34,64,860373,254918,45520,11420,17847,15616,9404,9004
1712075682.1723037,27,70,120280,63590,32724,7622,15511,10473,7545,4259
1712075683.1948035,14,75,180406,52039,40164,80149,10548,9990,6847,7652
1712075684.1873028,23,83,71369,40600,78753,10144,16470,16640,7478,8963
1712075685.1793046,38,75,128911,21183,992,1903,1112,3440,1768,943
1712075686.1713052,20,48,1037652,942885,67239,16686,20479,13612,29233,17133
1712075687.163303,40,14,1797291,163449,24711,13806,20146,39966,12220,5685
1712075688.155303,34,1,111570,30799,3763,3297,3047,2242,1338,1517
1712075689.1783042,26,1,210377,222586,5571,7987,11448,13421,6618,14507
1712075690.1703045,43,1,165081,38612,4030,2901,4333,2893,2438,2513
1712075691.162304,30,8,32523,71893,16179,7275,10229,6204,13713,7076
1712075692.154304,37,35,465752,50566,61345,40465,21082,12451,10917,8723
1712075693.1773033,37,64,56987,6982,1876,3568,1445,778,854,928
1712075694.1693037,48,81,14478,14254,19353,5030,17246,7122,11344,6609
1712075695.1923032,53,93,93173,51234,41427,14457,11921,13042,8838,7740
1712075696.184303,54,88,85820,8932,12681,2488,6287,2009,814,2049
1712075697.1763034,66,83,105146,64528,23159,17324,17316,18220,9536,4272
1712075698.1683042,44,67,1064611,110037,16665,4596,14217,3337,5287,1666
1712075699.160303,41,53,453069,50018,8551,5727,3641,6084,2513,1780
1712075700.214303,27,43,163805,354597,121024,22426,36582,13093,11669,6458
1712075701.1753032,21,51,175836,11608,11587,4295,8102,2800,3590,1642
1712075702.1673028,26,54,138650,206122,43357,15089,50095,10844,10697,6121
1712075703.1593034,14,53,616636,444141,97185,2680,34818,17368,19321,11934
1712075705.1743045,44,57,76586,42267,31416,4534,7596,16191,6302,5244
1712075706.166304,41,63,250960,68603,16858,7425,9701,2426,1462,1864
1712075707.1583033,57,66,62734,101181,29595,10295,23832,18786,14278,11151
1712075708.1813033,44,66,143887,44192,23854,21711,5017,5547,4359,3200
1712075709.173804,37,54,512175,123693,6998,21914,13455,14351,11010,7991
1712075710.1648035,44,48,262016,195350,25156,14899,10740,12722,13606,13714
1712075711.1883044,44,53,53142,45164,17788,8431,8625,10835,8855,18232
1712075712.1803029,60,51,47776,11992,13828,3803,6241,6931,15938,4351
1712075713.1723068,69,51,915176,70315,10878,7981,12497,22458,25038,12202
1712075715.1563046,91,67,6252,35643,16438,16404,10635,19209,12169,27792
1712075716.1793046,88,70,19912,26222,30934,14568,13781,12117,12115,5730
1712075717.1713037,70,69,578232,379141,16040,59336,23958,24502,6295,5631
1712075718.163303,83,66,17947,19685,12333,7833,6876,25736,12473,6657
1712075719.1548047,69,66,485067,117428,82159,465,24314,15992,10125,7270
1712075720.1783047,69,67,77593,11855,17333,4018,2256,6160,3201,3130
1712075721.1703038,67,87,185628,168927,105635,44461,19550,13075,11444,10506
1712075722.1623034,43,75,675601,128242,8443,17420,32119,11094,8070,5856
1712075723.1543043,38,61,652525,189497,24555,15357,22586,12264,12407,10359
1712075725.1693041,47,48,126041,10855,12341,3660,3895,3405,2013,1656
1712075726.1923034,57,66,453755,35993,4997,38571,8644,14877,11768,12095
1712075727.1843028,67,93,16980,8925,38685,8270,5617,6195,15327,7040
1712075728.1763036,48,77,138429,107251,7143,792,4245,2358,2499,1951
1712075729.168304,38,64,119322,23175,7292,4640,5651,1857,5322,1912
1712075731.1523044,43,51,119085,26859,37640,15002,29759,16416,19564,16325
1712075732.2063026,74,70,7670,15808,8999,4592,4664,10070,8487,11515
