,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711934296.3201666,51,66,502649,144766,16301,13861,23585,22495,8440,5954
1711934297.310146,66,80,103558,40308,123548,21727,29955,26502,8997,10043
1711934298.301224,63,61,294421,175551,13418,5917,26628,21284,7911,12002
1711934299.3204284,51,64,6274,11973,45807,7306,8195,20487,8731,4010
1711934300.3115125,69,70,75044,10171,5395,1882,4461,8154,2515,1816
1711934302.3226466,60,60,421089,38925,1710,797,2929,7184,3163,1488
1711934303.3419795,47,50,1033044,75881,15318,49767,41432,17778,39705,24518
1711934304.3009524,16,44,170061,96650,11628,5903,3598,5680,7074,3838
1711934305.3249524,35,29,66117,39796,2186,3274,5124,7612,6537,2454
1711934306.316451,54,41,125400,24898,5062,10947,19159,40168,34791,15895
1711934307.3084545,53,43,142167,18781,1685,12706,2286,4780,4110,4110
1711934309.3234537,54,63,1093826,175336,19711,19344,16560,27603,26087,11465
1711934310.3154519,26,69,419607,83675,37360,13653,15995,14132,17126,6770
1711934311.306955,27,63,44715,6751,1237,1483,1465,1600,1795,784
1711934312.2994542,43,50,702891,387919,24396,91740,26901,166564,44564,8822
1711934313.322454,43,50,935441,12028,20135,21338,44630,20268,1648,1605
1711934314.3139517,34,60,707255,43818,9854,22239,6571,4352,3186,3511
1711934315.3059516,35,61,40059,25768,16496,4039,5982,5018,2915,1673
1711934316.3294532,26,56,897305,56405,7962,2414,7640,5703,6734,4954
1711934317.3209524,23,67,462699,33285,27900,35094,31451,22590,10965,12478
1711934319.3051038,43,67,14658,13877,8828,14178,11967,15161,17225,18641
1711934320.3281028,61,75,99022,22891,2498,9626,4799,12922,8073,12756
1711934321.320105,56,87,18303,3260,39071,15598,5983,9407,11944,5931
1711934322.3116038,67,83,14070,31046,18506,12636,19666,13474,9223,3904
1711934323.3031127,60,80,47029,63223,22869,17241,19254,19148,22136,4936
1711934324.3216734,43,96,30445,18800,36946,27180,7180,8006,5490,3483
1711934325.3135214,47,87,61730,21714,31792,5006,9450,13266,7189,5640
1711934326.3022535,30,97,121204,5064,13855,8281,4280,1567,1680,1777
1711934328.3118207,30,81,176871,118871,14321,37559,19076,8607,3930,2613
1711934329.3021827,24,80,67739,3531,3466,1199,2469,971,1107,2506
1711934330.3226583,34,81,37237,14705,37037,22178,3600,8297,9284,3066
1711934331.3121438,21,81,2998,13938,9634,2169,22065,3793,4886,4672
1711934332.3015652,35,93,18755,6795,20942,29102,17600,8087,11278,13796
1711934334.311152,47,97,6027,4729,29729,10772,4999,11015,2560,3274
1711934335.2993486,48,100,7081,12964,28005,10376,15298,7875,7827,4526
1711934336.3191478,63,100,25184,12767,12070,3335,1936,15010,2888,1549
1711934338.2946491,48,80,142364,83632,24297,14611,11836,8667,6202,8768
1711934339.3136551,44,81,10331,15992,27649,7782,5566,5668,6474,13921
1711934340.3331895,26,77,73902,55891,13574,10966,7316,9768,6508,9840
1711934341.3197498,30,77,18322,18590,3780,21133,7440,10118,3582,4446
1711934342.3372242,30,91,45655,30668,78887,10325,7755,9122,7582,4940
1711934344.3121448,43,93,21566,4898,10165,1253,5516,1941,1159,1024
1711934345.2999592,40,91,35996,13476,10594,7211,11206,6616,4415,7037
1711934346.3201473,63,81,11205,13011,26703,5284,21128,22271,6615,4902
1711934348.3276443,34,96,13938,8169,139642,12471,4971,11448,8577,3791
1711934349.3156488,29,94,85267,4775,3215,4529,3034,1727,1441,1760
1711934350.302447,37,88,78388,7452,3990,10039,8049,19454,4786,6453
1711934351.3204353,56,78,18739,20684,19547,923,9881,8754,9079,15116
1711934352.3065014,66,50,237104,105080,23472,3887,25130,23333,14982,7957
1711934354.3166435,37,47,276959,71692,25696,27796,16525,9341,5675,6937
1711934355.3066413,48,47,55531,18379,10787,11860,7295,25289,53958,11250
1711934358.3036451,70,57,21121,6761,34880,4758,5125,11697,17140,4302
1711934359.322129,40,60,729258,56387,31472,5184,4836,3763,3418,2952
1711934360.3097038,17,64,36721,24596,46930,4208,11929,4250,9443,7700
1711934361.328987,11,78,25383,24754,26674,15175,12803,5989,9478,7313
1711934362.316671,1,67,231870,107027,45295,13051,14355,7872,12916,9437
1711934363.336645,1,75,298606,80396,100513,50625,29733,8592,8897,5718
1711934364.2956498,1,75,71041,40690,63263,16264,7703,12395,8406,4972
1711934365.315648,1,87,4478,14111,107722,33236,11336,7231,6323,3562
