,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711933460.3874044,30,35,203931,23238,30820,17376,23370,8667,6020,2834
1711933461.3779514,13,16,14081,34167,8928,17854,15662,4542,3599,3994
1711933462.3995287,1,1,413343,73683,10489,1675,2949,2630,1789,1468
1711933463.3879368,8,1,15566,20433,10547,10019,9958,7173,4486,7471
1711933464.4086304,1,1,419316,452448,21171,130948,76702,25005,35817,44557
1711933465.399636,8,8,910928,349520,75230,33575,28005,19109,15366,46788
1711933466.4186518,35,13,26361,64841,12582,5056,17435,11507,4393,1459
1711933467.3781686,24,34,1999,9405,28306,19490,5810,5159,5959,3625
1711933468.397617,54,40,10692,21992,8375,10047,4555,7964,3745,2452
1711933469.3860998,90,54,9258,7503,11295,9245,8334,10333,4907,1921
1711933470.3769891,100,80,15336,4040,13792,4243,6140,7622,3976,4621
1711933471.395419,100,75,4298,6150,18444,22100,8387,6043,2472,2614
1711933472.3854117,93,100,1337,4346,10151,29773,7748,4231,2258,876
1711933473.3761206,78,94,8261,15005,1734,14741,9101,5018,3495,2333
1711933474.3972971,54,100,3799,7861,27223,26063,3607,5338,3177,940
1711933475.4171474,64,87,5452,22726,10649,4886,3039,8738,4971,2351
1711933476.3755777,69,80,6442,7413,21809,12618,5962,5982,2484,2182
1711933477.3969116,56,57,165376,180590,8687,17193,35644,14345,6407,3410
1711933478.3871465,81,43,4836,5546,8301,9052,7290,7886,1759,3080
1711933479.4060605,74,56,2170,9649,18029,7722,7837,5508,2337,4829
1711933480.3971465,51,38,175938,105528,5865,39974,6022,5841,4737,3097
1711933481.386651,69,51,2157004,105216,29908,20983,12874,32438,3169,8741
1711933482.407643,57,51,7651,20946,23509,7472,10255,8915,3047,7244
1711933483.3956945,44,34,74132,33099,3078,7134,3357,2974,961,1011
1711933484.3855307,57,38,102163,33014,13442,46194,57626,7851,7239,7218
1711933485.3746123,48,41,19034,60333,7914,21537,6537,9998,4981,3118
1711933486.39525,48,41,18146,19463,8007,29835,15598,9424,4155,4287
1711933487.383148,61,50,4780,15921,8827,9245,14105,5606,4326,4047
1711933488.3735619,64,56,19086,9930,4750,21080,12994,3731,3993,2919
1711933489.395841,80,47,10333,18130,2584,5172,18770,6702,4411,3756
1711933490.4171324,88,51,10462,4158,17195,14027,9905,11060,1856,5806
1711933491.3761494,84,53,29054,27546,9623,15141,7662,6057,2362,8349
1711933492.3970902,100,40,31875,21430,6835,3534,4614,8685,7977,8810
1711933493.3869276,91,56,16693,22830,16617,18388,19387,10008,4719,4499
1711933494.4086492,75,38,7031,40839,7373,13329,16072,7197,5407,4143
1711933495.398433,93,38,3012,4348,10039,5024,14371,6392,3924,3733
1711933496.3889523,96,56,10247,6883,10082,34211,9245,16131,3751,5250
1711933497.376786,84,60,35479,30385,13565,26553,10190,6109,7710,10650
1711933498.3971913,100,63,5542,6499,8215,2411,11649,8178,6946,6147
1711933499.3859043,83,41,43477,30463,1818,1706,4643,3701,1208,3312
1711933500.3750167,84,26,17028,14731,8118,5781,10724,11662,3630,3453
1711933501.3960233,100,14,11664,20205,8275,11243,27392,13516,9539,5655
1711933502.3852067,70,1,332139,160723,15867,2818,22477,7420,6974,2959
1711933503.3756063,51,1,322954,261062,2325,14056,18318,8725,9377,4061
1711933504.3970327,40,10,5449,12981,6943,11556,9236,6266,4971,2013
1711933505.4181619,34,20,9601,23911,9348,24781,11400,14506,4635,1732
1711933506.3759112,61,44,22912,11137,3630,13078,5421,6955,2280,3237
1711933507.3987424,84,69,45984,37494,22981,6669,3838,9847,2246,2071
1711933508.388151,90,77,16438,7834,10589,16090,5861,8355,13391,5330
1711933509.4099627,90,80,5191,9176,11379,24493,14393,11225,3198,3757
1711933510.3846123,84,66,3223,28149,4524,5773,11893,7302,6095,3669
1711933511.3741474,90,70,6819,13714,8122,21642,7559,7579,4501,4581
1711933512.3943255,56,48,130765,44324,2710,4420,3833,1266,3133,1773
1711933513.3836613,37,37,192342,35506,12583,2133,4196,3288,3891,4182
1711933514.4048789,26,43,203928,23089,3131,10419,6521,3552,5408,12850
1711933515.3948994,14,37,177528,87719,58347,8379,19289,11555,5318,12289
1711933517.3743973,47,64,45575,4407,3497,5971,627,4435,1221,1469
1711933518.3937967,57,61,714730,28626,1564,15504,18585,10637,9713,13803
1711933519.3846798,67,69,14858,13836,13180,21271,6354,6768,8544,5111
1711933520.4059553,100,67,7003,8100,8739,3739,4652,9800,7773,2637
1711933521.394531,90,51,17103,62563,9116,7148,6676,11611,7736,4636
1711933522.4151452,80,67,41205,23399,45680,15696,16440,8971,4628,6246
1711933523.3743606,70,67,245163,21883,25047,16613,2544,5332,4363,6515
1711933524.3940268,63,74,115297,2648,4858,1121,1300,2468,1057,1135
1711933525.384931,51,81,22930,27395,11920,3168,1260,2669,1663,2011
1711933527.394956,34,61,597696,216414,201545,5427,10607,15493,14524,9598
1711933528.3855019,1,43,38262,36082,4739,1728,2157,745,895,655
1711933529.3754377,17,44,36485,9045,9067,9693,24361,6237,4881,4778
1711933530.3947268,26,64,506,3263,13042,23631,11197,3512,4241,2458
1711933531.3834531,44,63,18170,12183,9904,9886,9212,4138,3396,7454
1711933532.373174,67,91,27348,16361,83876,23197,12140,13604,5659,7245
1711933533.393169,75,90,11158,13779,1426,9922,6339,8553,1774,2193
1711933534.3805232,78,87,5501,5862,11061,18968,13241,4113,2447,3269
1711933535.40096,74,96,2153,6514,6536,35535,7876,4126,5481,1613
1711933537.4159636,54,80,80827,6922,7358,1430,3736,2266,1785,2397
1711933538.376961,69,69,9126,6694,5001,5852,9167,6663,3486,6128
1711933539.4004624,80,48,50415,6134,1253,1811,2775,1941,743,491
1711933540.39196,78,67,51183,24859,61240,14606,3218,5554,10153,7100
1711933541.3839626,88,70,10337,5863,6925,28922,15034,13887,3122,4618
1711933542.3759604,80,81,55882,18317,31011,11554,5505,10376,6297,8497
1711933543.3989606,70,91,4367,5490,11287,13260,19784,3609,9657,4645
1711933544.3900175,84,78,61892,34469,16676,14323,11078,10073,11185,6883
1711933545.3796172,70,67,505605,85935,44907,6393,28629,15862,6539,3607
1711933547.3902283,66,78,20002,5072,34872,25211,7817,5237,3757,3044
1711933548.4120448,70,78,15041,16063,12003,7466,11132,7415,7398,2976
1711933549.3721478,53,57,139804,60667,2656,1331,1877,1847,1644,954
1711933550.422758,50,47,278946,27000,6033,5193,10952,5635,3706,5190
1711933551.380226,54,23,145681,13973,2900,3616,3177,2322,792,432
1711933552.4004624,54,21,15005,20962,15708,2837,11698,8560,1997,3534
1711933553.3894026,75,48,5832,15700,11084,11715,9430,5148,5467,3201
