,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711680696.5709825,54,74,28599,6440,1282,4632,4790,2426,2292,2002
1711680697.5687175,54,80,221751,60136,17990,6106,8827,6885,7969,5866
1711680698.5505226,47,47,203658,105813,10171,6205,15650,12695,9438,4081
1711680699.579864,57,50,87420,17315,11521,5262,18481,6360,3679,4914
1711680702.5718894,50,44,121883,35303,3192,2599,2809,2495,2140,1294
1711680703.5680616,43,37,945490,91301,13154,8724,3414,9057,3869,1690
1711680705.564504,44,27,528369,39483,13157,9949,4424,8455,9858,6101
1711680706.5634534,51,17,39274,38920,1042,2390,3846,4728,1108,431
1711680708.5563967,61,37,399596,38130,5003,5582,8349,12026,2425,1617
1711680709.5507321,57,17,753821,196179,3967,31718,80511,24557,12375,4610
1711680710.5934975,64,23,693615,18469,1014,2259,3928,5629,1086,514
1711680711.5605166,56,17,45936,44844,10849,1644,5114,2179,1563,1801
1711680712.5565796,44,43,15604,24168,36167,3542,7248,4913,5639,4500
1711680713.5574448,47,63,33918,29749,10180,12484,8505,6149,6803,1663
1711680715.548828,44,77,131812,11495,3925,1419,5276,2057,3408,666
1711680716.5480866,37,54,35456,34929,5412,2275,2312,1462,2526,1143
1711680717.5885315,41,48,86140,21148,4791,8515,5740,6874,3157,7752
1711680718.588505,40,54,160160,54949,23507,7142,8242,5020,9152,10871
1711680719.557361,29,57,729327,92990,23359,19448,19026,5880,7428,4010
1711680720.554243,43,77,27726,24998,30925,9552,8071,8377,4092,5652
1711680721.5532494,30,69,177482,114263,16628,12827,20478,7738,3720,3076
1711680722.5500958,34,69,50987,79740,15721,21861,5995,8927,7592,1696
1711680723.545493,35,70,27837,17861,7797,1736,5252,1261,877,1878
1711680725.5683532,43,84,23878,32350,15031,24472,7368,7784,2175,4507
1711680726.5636852,41,93,12576,20216,18519,11392,9605,3438,5772,5216
