,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711218843.8132339,48,50,16449,9329,762,11511,10447,8281,4740,6628
1711218844.801378,67,60,596353,161276,11007,25241,46268,55830,20454,8805
1711218845.8222542,56,37,89736,41559,2693,2930,2612,2772,1772,2931
1711218846.8004284,51,41,12921,8127,6551,9365,10203,13528,13009,11828
1711218847.8040216,51,51,3069,2094,3046,5185,1696,4084,2839,1679
1711218848.8154435,51,61,10130,10629,1832,3844,4212,4427,17469,9644
1711218849.819048,63,84,13204,4813,11666,1242,2817,3819,1965,5314
1711218850.8378668,54,87,1560194,47546,43397,16545,19532,26246,30617,18102
1711218852.8068094,56,84,16435,14168,3591,7385,2691,9741,9946,3840
1711218853.8104858,60,83,7382,7922,7966,10750,5275,8881,3531,4237
1711218854.8295217,48,67,59481,75500,9681,4499,5611,4747,1827,4641
1711218855.815374,50,54,8315,6538,249,2295,3057,3954,2440,1005
1711218856.8189154,44,66,33404,12315,6115,22380,4127,7842,5905,7197
1711218857.8073297,54,51,16772,6159,3164,3032,9252,12217,9323,5606
1711218858.8271093,67,69,8190,12696,10965,12788,3870,8290,7176,9484
1711218859.8073034,74,77,2134,12575,9591,2199,3640,19217,11623,4380
1711218861.830077,38,47,2555968,687614,65687,63266,31858,40514,9962,4644
1711218862.8096502,38,40,16080,12696,8583,4032,7744,6325,6868,4062
1711218863.830153,23,38,23872,35695,10133,6604,16845,8933,9120,5027
1711218864.823835,34,47,6525,21085,5932,1570,5230,7501,2883,5989
1711218865.819307,64,48,16181,6891,5436,1670,5166,19599,5694,4956
1711218866.8251123,61,35,98206,35093,1514,3680,3421,6291,681,979
1711218867.8038754,69,29,20594,18877,5239,1111,5215,11720,1939,4994
1711218868.8228476,57,41,32802,44148,14081,25310,8096,6102,10172,1525
1711218869.825802,40,50,62782,32518,8031,14574,7347,11133,7372,3136
1711218871.8017757,21,77,54306,135291,31770,19129,8028,12938,9358,11640
1711218872.8142967,40,66,14543,3162,403,1064,1097,2180,601,782
1711218873.8084254,43,61,14721,10058,5173,5064,15024,6195,3316,8783
1711218874.8102303,29,43,189304,67544,5817,5958,5079,2885,929,1719
1711218875.7919927,53,38,15535,10996,2038,4696,5636,15563,2660,4389
1711218876.8193395,47,41,89960,11823,2162,3968,1515,3605,1624,833
1711218877.8153634,34,41,84005,52788,14436,4038,5726,4787,915,1663
1711218878.8119776,38,51,487863,97969,7134,37611,4814,9315,1411,1432
1711218882.8018785,1,63,67837,78456,14334,11165,3136,1650,1149,669
