,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1712075531.8115287,63,38,888335,179635,18945,20251,16536,13518,11281,8742
1712075533.795531,67,70,40539,22235,8217,7474,5206,3866,2004,1694
1712075534.8185308,91,77,372113,34906,12172,10512,24586,21492,22817,6350
1712075535.8115299,63,88,50709,64791,13498,21496,16651,8850,4887,5873
1712075536.8020296,69,77,717495,50919,9611,20921,5655,4959,3629,2276
1712075537.7945302,34,74,1358843,276471,29594,92248,20696,24550,23003,13061
1712075539.80953,13,64,372780,206522,19161,14970,10359,8568,5519,2649
1712075540.801533,23,60,78863,10222,2045,2259,2213,1396,1131,791
1712075541.7935293,17,57,273419,17052,4518,1975,2404,842,393,658
1712075542.8165295,1,70,222731,5965,22369,4659,4754,3341,3809,2313
1712075543.809029,1,66,331790,82206,9662,3138,8723,3408,3827,9040
1712075544.8005295,13,57,120463,62707,27963,4078,35942,18301,30738,4581
1712075545.8240309,20,63,224751,101735,67311,30498,15231,10947,16240,21816
1712075546.815529,17,51,466298,141600,59932,73946,27808,24812,9371,21544
1712075547.807531,37,66,508404,70016,17200,20212,4765,11148,7263,3484
1712075548.7995286,20,90,145998,16200,69649,30061,11894,9413,19281,5568
1712075549.79103,26,83,94864,20141,7121,2348,1474,2291,1405,497
1712075550.814532,17,53,407908,262957,7972,8421,9377,16061,9561,17584
1712075551.8065312,17,56,44666,26742,25865,6654,13915,6132,5944,9175
1712075552.7985296,35,30,1089094,73631,16259,9006,10307,18545,20606,25254
1712075553.7905316,29,35,46349,10412,5419,3106,2826,1146,741,328
1712075554.8135307,24,47,1277889,238964,17716,37287,37783,12616,11785,13590
1712075555.80553,24,23,350739,177327,6007,13641,19200,19705,7367,4480
1712075556.79753,1,29,1027700,73472,24117,15672,8852,5391,7725,3301
1712075557.7895296,11,26,314635,37476,15309,6519,5809,7050,5202,2790
1712075558.84353,47,29,54903,17635,5004,3118,4111,7436,1418,2214
1712075559.8045301,57,44,294291,44861,5378,18389,10048,12428,6513,7163
1712075560.8270292,94,47,7970,6180,5644,4100,3450,9404,8869,7482
1712075561.7885294,90,27,455653,92460,3883,6125,8421,11244,3220,13177
1712075562.8115354,75,27,32149,25332,6159,5911,9753,6988,15433,16703
1712075563.8035324,64,38,25529,14502,16726,4278,7725,4475,3679,2567
1712075564.7955315,50,48,16793,13983,19325,25941,10959,13337,13331,10615
1712075565.7875319,40,61,105371,31851,3155,7416,1610,2050,2879,2016
1712075566.810531,23,56,398094,227012,31970,13706,8181,18066,7814,5981
1712075567.8340309,26,41,58640,56089,17168,2990,23142,11428,12484,11071
1712075568.794531,40,29,749204,15178,7921,7021,7678,15496,7501,5843
1712075569.7865293,56,50,14539,11928,14021,20923,2269,7277,2257,2370
1712075570.8090298,48,57,206614,78022,27323,2513,4489,3826,2945,3404
1712075571.8015292,35,70,145867,19674,6440,9567,2799,1963,2874,2183
1712075572.7925308,7,74,177280,43164,18744,6119,5948,4788,2061,4971
1712075573.816031,11,51,39974,64537,11775,14547,12250,22462,21928,10383
1712075574.808031,23,47,65583,45764,3898,7795,2573,4071,1862,1870
1712075575.8310304,27,30,118018,94558,16585,9819,21177,10070,10793,14372
1712075576.7920296,35,35,88726,73170,60656,10287,31124,15607,19347,15477
1712075577.8155317,14,41,48994,22083,7568,7599,7365,2175,1798,805
1712075578.8070295,11,43,211318,28800,2518,6984,3076,2073,2037,1493
1712075580.7910306,30,44,128369,31756,5500,5134,6865,5058,2196,7222
1712075581.8140311,60,47,128249,7489,5335,3518,3555,6503,5238,4601
1712075582.80653,66,48,219536,38430,11735,1943,4027,4509,2193,2537
1712075583.797529,47,30,574319,199567,1184,28392,5090,16011,5247,10370
1712075584.7900298,60,17,147502,76836,2422,7216,17759,22739,18164,10316
1712075585.8125303,41,24,107225,55943,48550,27689,23938,16743,17153,8742
1712075586.8050303,47,35,18764,57880,26154,29336,7500,12302,13903,9867
1712075587.79703,57,44,95592,44299,15899,7558,6250,12545,6766,6363
1712075589.812031,24,53,617233,107036,32000,22358,25534,9505,12964,7968
1712075591.7960289,8,40,131115,68563,14928,12059,9149,13367,8410,11779
1712075593.8115313,47,53,126117,43076,16498,16805,11247,17806,9635,14012
1712075594.8025296,70,53,33020,53281,11076,10378,14872,17089,9111,13255
1712075595.7950306,60,63,112902,26094,19915,3407,2854,3463,4537,4589
1712075596.78703,51,48,149449,128830,14999,29492,23391,20513,11293,22906
1712075597.8100297,47,51,43292,32638,30642,6427,15980,10310,7934,7082
1712075599.8255296,57,60,17211,23996,22321,10611,9878,5513,8289,5315
1712075600.7855306,63,74,51335,20832,4516,26310,14364,8445,8510,6831
1712075601.809029,43,64,580879,329137,54184,64749,35058,18392,7421,12996
1712075602.8010316,29,74,26403,38132,47446,11249,16791,13315,13672,6935
1712075603.8235292,47,75,4216,6090,10338,6844,4505,6640,1797,5745
1712075604.7850304,29,67,1206563,80730,28016,22561,27900,8387,4855,10212
1712075605.80803,35,74,65964,58122,25245,11282,7783,5001,2407,4770
1712075606.7995293,13,53,592269,276750,16136,29495,37079,12001,11802,10682
1712075607.7920296,1,43,144665,20220,5392,5963,2963,1541,1899,1924
1712075609.8070295,1,26,107118,87518,19066,5281,9042,5015,4123,8935
1712075610.7990308,1,41,837517,203187,34955,143760,41551,27437,17710,11313
1712075612.8140311,11,44,1850035,32598,13103,29898,43829,16489,13375,18642
1712075613.806031,7,35,352525,1101754,53373,65834,79796,30244,33160,11952
1712075614.7985287,16,20,778897,119371,18771,6085,20102,15723,2854,1900
1712075615.789531,43,21,666304,96381,11022,31119,12518,29153,8589,8737
1712075616.8130295,27,29,1029447,56771,31733,50592,27086,8253,18913,7250
1712075617.8050315,48,50,405161,96215,27369,39023,18951,15851,15625,4864
