,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711230758.0728087,26,43,1972948,497589,85649,140858,23777,31632,43486,51768
1711230761.074809,41,30,1222783,23312,12348,6291,57072,37034,49147,57276
1711230762.0641055,51,34,66489,52905,15063,19496,15069,21160,24114,16339
1711230763.0760226,50,51,146538,13136,5919,20424,13627,9274,12462,16306
1711230764.0709767,53,63,2146046,127070,109274,154213,346351,158484,129566,190747
1711230766.0628846,40,88,430922,67796,122309,64566,9367,30679,17344,12753
1711230767.0586677,30,78,354842,144753,36323,17762,5601,12454,14140,21951
1711230768.0621974,27,77,2965887,1724822,1205217,472303,575560,849570,439904,321650
1711230769.0564873,27,78,287386,108115,12796,44918,23871,27062,10020,7452
1711230771.0641093,27,80,678212,5916,15346,4902,2378,4466,4871,1792
1711230772.0604026,27,80,1324512,852552,913407,402230,419950,274910,78546,50643
1711230773.0481775,27,80,676676,157496,31845,10286,24025,55882,20613,29859
1711230774.0518906,27,70,1274806,725800,217102,102067,57841,281716,269082,66491
1711230775.0645084,27,78,295276,60540,29057,22744,13807,15716,25594,32567
1711230776.0663552,37,81,10908,18695,15188,2940,10601,7186,23909,16289
1711230777.0384636,41,50,1336,18320,3375,2067,3691,9992,12399,7061
1711230778.0725942,44,50,15371,15272,1583,7843,14189,8769,6940,8629
1711230779.060625,41,26,826180,458086,17908,40547,55133,47465,57133,18341
1711230780.0766816,40,27,497385,145377,85905,44894,32790,38591,23647,17625
1711230781.0602455,26,43,994251,91269,41526,11999,22955,5885,6395,9331
1711230782.0568676,16,41,78880,21151,2810,3112,2354,1669,2557,2282
1711230784.0478244,24,66,769767,32619,27307,12359,8832,11282,14478,10942
1711230785.0603678,34,74,16233,33943,30075,24924,20247,13978,8151,4845
1711230786.055015,40,83,13226,11291,9666,6126,16682,5474,8397,4881
1711230787.0647075,41,78,23434,9922,4821,4752,9071,6792,8368,3203
1711230788.0613089,43,77,15801,14537,15554,4919,8218,6661,9688,9727
1711230789.0643137,44,74,8699,12193,12110,11232,16762,8091,10624,7986
1711230790.077583,47,83,9784,15246,5561,32249,12693,12253,8666,10507
1711230791.0643816,44,83,17848,17376,7347,8248,14324,9593,6098,13221
1711230792.0524373,44,78,30151,45881,21845,7323,11429,15162,6240,6742
1711230793.0559807,43,80,12147,23970,24940,4377,9529,10980,7679,13415
1711230794.074667,44,64,11046,20713,1484,14188,22317,8294,16403,9633
1711230795.0503867,43,56,155319,12419,2068,2111,6693,4166,3956,1696
1711230796.0636904,43,66,265913,10514,6890,11146,4431,5530,1251,1269
1711230797.0677392,35,53,803945,127948,31106,8111,8888,9072,19471,14283
1711230798.06698,30,54,619493,47961,26730,1803,9733,8965,7694,8827
1711230799.0699043,24,53,727317,135508,7790,19906,16781,13806,6754,13707
1711230801.0520382,20,54,74341,106360,79975,73509,13700,13812,9347,19565
1711230802.0564792,29,47,23354,40319,9653,7619,16131,33070,22529,5722
