,attention,meditation,delta,theta,lowAlpha,highAlpha,lowBeta,highBeta,lowGamma,highGamma
1711931071.0444431,75,53,10061,11696,645,13162,8232,6761,2225,1343
1711931072.0332932,80,74,11047,5904,21314,12782,9033,4463,4442,898
1711931073.052376,84,77,14368,17177,29050,5074,5760,4365,4509,3771
1711931074.0403428,78,83,12066,10839,23282,9231,2948,4062,1991,1872
1711931075.0289376,57,80,27751,58659,17141,7694,9044,5310,2478,1843
1711931076.0467784,41,57,270009,160554,28842,17796,13590,6975,3818,1714
1711931077.0336435,30,61,352364,137074,229254,84807,19411,19697,4233,3916
1711931078.0521498,7,37,162620,84772,1259,14415,7145,1043,1049,684
1711931080.0301483,43,48,11732,15346,2817,13927,15201,6773,3037,10541
1711931081.0486438,66,41,6948,18301,22878,15987,10998,11975,7115,4627
1711931082.038863,100,56,2770,10109,16937,2784,7636,8499,3334,7646
1711931083.0277662,100,61,14317,21844,34988,773,10971,4454,5800,3761
1711931084.0481656,100,70,4628,3328,28071,12128,23015,7151,2670,2303
1711931085.0686784,94,75,7912,4853,30275,8342,19370,4646,918,2772
1711931086.028143,78,70,24755,14901,7560,5082,5284,2067,1389,1129
1711931087.0489824,66,70,42251,41201,35076,4124,2400,2399,1898,1217
1711931088.0380855,67,61,18586,17947,12172,3165,10910,6324,3189,2665
1711931090.0491495,80,56,164804,25443,25482,12991,5126,5630,1725,766
1711931091.0686698,80,56,2340358,193626,29792,133403,57463,100581,8328,6509
1711931092.0555196,80,56,48283,18796,9651,5382,3233,1642,693,410
1711931095.0489895,100,61,172857,16800,22053,9558,9515,7995,7166,7650
1711931096.0391676,100,54,9622,11868,12323,5345,6055,12804,6361,5015
1711931097.0271728,100,57,31826,8254,16371,12732,12577,10954,4386,4560
1711931098.0441675,100,69,72231,15586,38106,12732,14936,5788,4051,3674
1711931100.0513704,91,43,14784,40600,5111,2334,10499,15184,6120,3250
1711931101.0678852,83,40,118853,8437,9474,2567,5188,2452,401,822
1711931102.0559995,91,34,584038,17769,24202,14076,21830,9377,4539,4769
1711931103.044648,93,44,26922,16995,6952,25230,6866,7586,2413,5140
1711931104.0644422,96,50,11423,7480,850,3434,8432,9333,3945,1885
1711931105.053152,100,47,1540,7654,5896,11673,19250,7757,6062,10744
1711931106.0736613,94,50,70551,2586,8729,2087,4984,2193,1131,1240
1711931107.0322154,88,50,8278,20887,18762,13039,6305,5205,2278,3292
1711931108.051608,69,61,57081,5362,3197,1687,2222,1438,766,1252
1711931110.0304725,74,60,41858,6232,4762,4652,4374,3762,2268,1310
1711931111.0486896,77,47,12819,25867,9496,2131,7294,5871,5074,3883
1711931112.0361662,84,47,1290,12049,6800,7791,7180,9101,5130,2260
1711931114.0455885,61,44,69059,26714,7624,5871,3231,2000,1667,1929
